wasp_id,cell_id,amt,time,bout_id
10,162,2,31,22.0
65,14,32,2,
65,14,2,32,22.0
50,7,32,2,
50,7,2,32,22.0
22,3,32,2,
22,3,2,32,22.0
8,3,32,1,
8,3,1,32,22.0
38,3,33,2,
38,3,2,33,22.0
9,3,33,2,
9,3,2,33,22.0
10,5,33,2,
10,5,2,33,22.0
30,26,33,2,
30,26,2,33,23.0
62,172,34,2,
62,172,2,34,23.0
26,26,34,2,
26,26,2,34,23.0
28,16,34,2,
28,16,2,34,23.0
13,171,34,2,
13,171,2,34,23.0
43,174,34,2,
43,174,2,34,24.0
50,7,34,1,
50,7,1,34,24.0
65,6,34,2,
65,6,2,34,24.0
55,306,35,2,
55,306,2,35,24.0
11,4,35,1,
11,4,1,35,24.0
24,15,35,2,
24,15,2,35,24.0
53,8,35,2,
53,8,2,35,25.0
26,17,36,2,
26,17,2,36,25.0
62,6,36,2,
62,6,2,36,25.0
10,4,36,2,
10,4,2,36,25.0
21,161,36,2,
21,161,2,36,25.0
38,160,36,2,
38,160,2,36,25.0
10,161,37,2,
10,161,2,37,25.0
9,166,37,2,
9,166,2,37,25.0
50,7,37,2,
50,7,2,37,25.0
0,171,37,2,
0,171,2,37,25.0
66,176,37,2,
66,176,2,37,25.0
22,3,37,2,
22,3,2,37,25.0
17,193,37,2,
17,193,2,37,25.0
11,4,37,2,
11,4,2,37,25.0
24,23,37,1,
24,23,1,37,25.0
28,6,38,2,
28,6,2,38,25.0
43,166,38,2,
43,166,2,38,25.0
26,167,38,2,
26,167,2,38,25.0
53,8,38,2,
53,8,2,38,25.0
37,13,38,2,
37,13,2,38,25.0
30,175,38,2,
30,175,2,38,25.0
65,306,38,2,
65,306,2,38,26.0
42,3,39,2,
42,3,2,39,26.0
54,18,39,2,
54,18,2,39,26.0
0,164,39,2,
0,164,2,39,26.0
50,7,39,2,
50,7,2,39,26.0
43,2,39,2,
43,2,2,39,26.0
64,161,39,2,
64,161,2,39,26.0
30,16,39,2,
30,16,2,39,26.0
24,181,39,1,
24,181,1,39,26.0
18,35,39,2,
18,35,2,39,26.0
11,161,39,2,
11,161,2,39,26.0
66,175,40,1,
66,175,1,40,26.0
53,15,40,2,
53,15,2,40,27.0
58,41,40,2,
58,41,2,40,27.0
26,8,41,2,
26,8,2,41,27.0
24,23,41,2,
24,23,2,41,27.0
10,5,41,2,
10,5,2,41,27.0
17,184,41,1,
17,184,1,41,27.0
28,158,41,2,
28,158,2,41,27.0
50,7,41,2,
50,7,2,41,27.0
38,4,41,2,
38,4,2,41,27.0
37,171,42,1,
37,171,1,42,27.0
21,162,42,2,
21,162,2,42,27.0
30,2,42,1,
30,2,1,42,27.0
64,162,42,2,
64,162,2,42,27.0
18,337,42,2,
18,337,2,42,27.0
42,3,42,2,
42,3,2,42,27.0
62,0,42,2,
62,0,2,42,27.0
50,7,43,2,
50,7,2,43,28.0
33,202,43,2,
33,202,2,43,28.0
11,2,43,2,
11,2,2,43,28.0
38,10,43,2,
38,10,2,43,28.0
10,5,43,1,
10,5,1,43,28.0
53,14,43,2,
53,14,2,43,28.0
43,2,43,2,
43,2,2,43,28.0
64,5,44,2,
64,5,2,44,28.0
0,171,44,2,
0,171,2,44,28.0
59,3,44,2,
59,3,2,44,28.0
30,2,44,2,
30,2,2,44,28.0
5,158,44,1,
5,158,1,44,28.0
43,2,45,2,
43,2,2,45,28.0
66,8,45,2,
66,8,2,45,28.0
38,10,45,1,
38,10,1,45,28.0
62,159,45,2,
62,159,2,45,28.0
12,3,45,2,
12,3,2,45,28.0
10,162,45,2,
10,162,2,45,28.0
70,3,46,2,
70,3,2,46,28.0
24,312,46,2,
24,312,2,46,28.0
16,161,46,2,
16,161,2,46,28.0
50,7,46,2,
50,7,2,46,28.0
26,5,46,2,
26,5,2,46,28.0
17,18,46,2,
17,18,2,46,29.0
20,3,47,2,
20,3,2,47,29.0
30,2,47,2,
30,2,2,47,29.0
11,1,47,2,
11,1,2,47,29.0
66,7,47,2,
66,7,2,47,29.0
53,306,47,2,
53,306,2,47,29.0
16,162,47,2,
16,162,2,47,29.0
18,25,47,2,
18,25,2,47,29.0
5,159,48,2,
5,159,2,48,29.0
60,174,48,2,
60,174,2,48,29.0
12,161,48,2,
12,161,2,48,29.0
10,162,48,2,
10,162,2,48,29.0
50,7,48,1,
50,7,1,48,29.0
54,162,48,2,
54,162,2,48,29.0
17,168,48,2,
17,168,2,48,29.0
38,10,48,2,
38,10,2,48,30.0
67,3,49,2,
67,3,2,49,30.0
43,2,49,2,
43,2,2,49,30.0
0,172,49,2,
0,172,2,49,30.0
11,159,49,2,
11,159,2,49,30.0
66,14,49,1,
66,14,1,49,30.0
68,193,49,2,
68,193,2,49,30.0
30,2,49,2,
30,2,2,49,30.0
5,165,50,2,
5,165,2,50,30.0
54,162,50,2,
54,162,2,50,30.0
62,158,50,1,
62,158,1,50,30.0
70,160,50,2,
70,160,2,50,30.0
21,3,50,1,
21,3,1,50,30.0
18,175,50,2,
18,175,2,50,30.0
11,165,51,1,
11,165,1,51,30.0
16,3,51,1,
16,3,1,51,30.0
38,162,51,2,
38,162,2,51,30.0
59,3,51,2,
59,3,2,51,30.0
10,5,51,2,
10,5,2,51,30.0
26,4,51,2,
26,4,2,51,30.0
5,15,52,2,
5,15,2,52,30.0
62,158,52,2,
62,158,2,52,30.0
17,3,52,2,
17,3,2,52,30.0
50,8,52,2,
50,8,2,52,30.0
22,3,52,2,
22,3,2,52,30.0
0,181,52,2,
0,181,2,52,30.0
54,162,52,2,
54,162,2,52,31.0
43,174,53,2,
43,174,2,53,32.0
26,3,53,2,
26,3,2,53,32.0
30,168,53,2,
30,168,2,53,32.0
12,10,53,2,
12,10,2,53,32.0
28,158,53,2,
28,158,2,53,32.0
22,160,54,2,
22,160,2,54,32.0
21,4,54,2,
21,4,2,54,32.0
11,171,54,2,
11,171,2,54,32.0
14,193,54,2,
14,193,2,54,32.0
10,5,54,2,
10,5,2,54,32.0
66,13,54,2,
66,13,2,54,32.0
7,1,55,2,
7,1,2,55,32.0
38,16,55,2,
38,16,2,55,32.0
18,184,55,2,
18,184,2,55,32.0
43,24,55,2,
43,24,2,55,32.0
50,7,55,2,
50,7,2,55,32.0
30,18,55,2,
30,18,2,55,32.0
17,160,55,2,
17,160,2,55,32.0
54,162,56,2,
54,162,2,56,32.0
5,168,56,2,
5,168,2,56,32.0
68,24,56,2,
68,24,2,56,32.0
14,35,56,2,
14,35,2,56,32.0
43,173,56,2,
43,173,2,56,32.0
67,10,57,2,
67,10,2,57,32.0
50,14,57,2,
50,14,2,57,32.0
17,3,57,2,
17,3,2,57,32.0
33,183,57,2,
33,183,2,57,32.0
68,173,58,2,
68,173,2,58,32.0
54,162,58,2,
54,162,2,58,32.0
38,166,58,2,
38,166,2,58,32.0
5,17,58,2,
5,17,2,58,32.0
11,312,58,2,
11,312,2,58,32.0
18,175,58,2,
18,175,2,58,32.0
62,35,58,2,
62,35,2,58,32.0
10,5,58,2,
10,5,2,58,32.0
2,3,58,2,
2,3,2,58,32.0
26,2,59,2,
26,2,2,59,32.0
17,8,59,2,
17,8,2,59,32.0
28,6,59,2,
28,6,2,59,32.0
67,10,59,1,
67,10,1,59,32.0
9,159,59,2,
9,159,2,59,32.0
26,160,60,2,
26,160,2,60,32.0
68,7,60,2,
68,7,2,60,32.0
33,8,60,2,
33,8,2,60,32.0
47,23,60,1,
47,23,1,60,32.0
43,6,60,2,
43,6,2,60,32.0
10,5,60,2,
10,5,2,60,32.0
62,35,61,1,
62,35,1,61,32.0
41,3,61,2,
41,3,2,61,32.0
32,3,61,2,
32,3,2,61,32.0
70,3,61,2,
70,3,2,61,32.0
54,162,61,2,
54,162,2,61,32.0
50,172,62,2,
50,172,2,62,32.0
17,171,62,2,
17,171,2,62,32.0
21,9,62,2,
21,9,2,62,32.0
60,3,62,1,
60,3,1,62,32.0
45,3,62,2,
45,3,2,62,32.0
33,164,62,2,
33,164,2,62,32.0
66,189,62,2,
66,189,2,62,32.0
68,2,62,2,
68,2,2,62,32.0
5,4,63,2,
5,4,2,63,33.0
18,167,63,2,
18,167,2,63,33.0
33,159,63,2,
33,159,2,63,33.0
10,18,63,2,
10,18,2,63,33.0
68,2,63,2,
68,2,2,63,33.0
60,160,64,2,
60,160,2,64,33.0
68,2,64,2,
68,2,2,64,33.0
67,3,64,2,
67,3,2,64,33.0
50,7,64,2,
50,7,2,64,33.0
7,161,64,2,
7,161,2,64,33.0
18,8,65,2,
18,8,2,65,33.0
5,4,65,2,
5,4,2,65,33.0
28,166,65,2,
28,166,2,65,33.0
17,14,65,2,
17,14,2,65,33.0
26,3,65,2,
26,3,2,65,33.0
43,180,65,2,
43,180,2,65,33.0
38,2,65,2,
38,2,2,65,33.0
33,1,66,2,
33,1,2,66,33.0
12,162,66,1,
12,162,1,66,33.0
42,3,66,2,
42,3,2,66,33.0
10,5,66,2,
10,5,2,66,33.0
5,4,66,2,
5,4,2,66,33.0
54,18,66,1,
54,18,1,66,33.0
26,9,67,2,
26,9,2,67,33.0
38,2,67,2,
38,2,2,67,33.0
28,15,67,2,
28,15,2,67,33.0
33,159,68,2,
33,159,2,68,33.0
18,32,68,2,
18,32,2,68,33.0
58,180,68,2,
58,180,2,68,33.0
52,3,68,1,
52,3,1,68,33.0
10,5,68,2,
10,5,2,68,33.0
28,14,69,1,
28,14,1,69,33.0
45,7,69,2,
45,7,2,69,33.0
38,2,69,1,
38,2,1,69,33.0
17,1,69,2,
17,1,2,69,33.0
12,10,69,2,
12,10,2,69,33.0
26,168,69,2,
26,168,2,69,33.0
67,160,69,2,
67,160,2,69,33.0
20,18,69,1,
20,18,1,69,33.0
50,2,69,2,
50,2,2,69,33.0
5,4,69,2,
5,4,2,69,33.0
60,2,70,2,
60,2,2,70,33.0
68,2,70,2,
68,2,2,70,33.0
64,16,70,2,
64,16,2,70,33.0
33,0,70,2,
33,0,2,70,33.0
10,4,70,2,
10,4,2,70,33.0
54,18,70,2,
54,18,2,70,33.0
38,2,70,2,
38,2,2,70,33.0
50,160,71,2,
50,160,2,71,33.0
49,3,71,2,
49,3,2,71,34.0
41,160,71,2,
41,160,2,71,34.0
30,26,71,2,
30,26,2,71,34.0
5,4,71,2,
5,4,2,71,34.0
43,22,71,2,
43,22,2,71,34.0
28,312,72,2,
28,312,2,72,34.0
38,2,72,2,
38,2,2,72,34.0
71,33,72,2,
71,33,2,72,34.0
26,17,72,2,
26,17,2,72,34.0
17,0,72,2,
17,0,2,72,34.0
54,18,72,2,
54,18,2,72,34.0
10,161,72,2,
10,161,2,72,34.0
5,4,73,2,
5,4,2,73,34.0
50,9,73,2,
50,9,2,73,34.0
30,26,74,2,
30,26,2,74,34.0
33,164,74,2,
33,164,2,74,34.0
54,168,74,2,
54,168,2,74,34.0
26,16,74,2,
26,16,2,74,34.0
38,2,74,2,
38,2,2,74,34.0
5,4,75,2,
5,4,2,75,34.0
2,3,75,2,
2,3,2,75,34.0
8,161,76,2,
8,161,2,76,34.0
60,3,76,2,
60,3,2,76,34.0
38,2,76,1,
38,2,1,76,34.0
10,10,76,2,
10,10,2,76,34.0
68,4,76,2,
68,4,2,76,34.0
54,9,76,2,
54,9,2,76,34.0
17,171,77,2,
17,171,2,77,34.0
5,4,77,2,
5,4,2,77,34.0
71,191,77,2,
71,191,2,77,34.0
12,4,77,2,
12,4,2,77,34.0
54,8,78,2,
54,8,2,78,34.0
68,161,78,2,
68,161,2,78,34.0
38,2,78,2,
38,2,2,78,34.0
10,18,78,2,
10,18,2,78,34.0
20,5,78,2,
20,5,2,78,34.0
16,3,79,2,
16,3,2,79,34.0
12,4,79,2,
12,4,2,79,34.0
64,3,79,2,
64,3,2,79,34.0
60,160,79,2,
60,160,2,79,34.0
59,3,79,2,
59,3,2,79,34.0
22,3,79,2,
22,3,2,79,34.0
71,192,79,2,
71,192,2,79,34.0
45,3,79,2,
45,3,2,79,34.0
33,23,80,2,
33,23,2,80,34.0
38,2,80,2,
38,2,2,80,34.0
5,3,80,2,
5,3,2,80,34.0
26,9,80,2,
26,9,2,80,34.0
30,26,81,2,
30,26,2,81,34.0
68,3,81,2,
68,3,2,81,34.0
10,176,81,2,
10,176,2,81,34.0
60,2,81,2,
60,2,2,81,34.0
63,1,81,2,
63,1,2,81,34.0
2,8,82,2,
2,8,2,82,34.0
10,18,82,1,
10,18,1,82,34.0
38,2,82,2,
38,2,2,82,34.0
54,7,82,2,
54,7,2,82,34.0
16,167,83,2,
16,167,2,83,35.0
17,306,83,1,
17,306,1,83,35.0
63,1,83,2,
63,1,2,83,35.0
26,162,83,2,
26,162,2,83,35.0
57,158,83,2,
57,158,2,83,35.0
5,3,83,2,
5,3,2,83,35.0
42,160,84,2,
42,160,2,84,35.0
59,2,84,2,
59,2,2,84,35.0
10,176,84,2,
10,176,2,84,35.0
54,6,84,2,
54,6,2,84,35.0
57,311,86,2,
57,311,2,86,35.0
5,3,86,2,
5,3,2,86,35.0
38,14,86,2,
38,14,2,86,35.0
23,5,86,2,
23,5,2,86,35.0
26,5,86,2,
26,5,2,86,35.0
10,168,86,2,
10,168,2,86,35.0
70,2,87,2,
70,2,2,87,35.0
61,2,87,2,
61,2,2,87,35.0
68,159,87,2,
68,159,2,87,35.0
30,182,87,2,
30,182,2,87,35.0
67,8,87,2,
67,8,2,87,35.0
22,2,88,2,
22,2,2,88,35.0
68,1,88,2,
68,1,2,88,35.0
5,9,88,2,
5,9,2,88,35.0
54,171,88,2,
54,171,2,88,35.0
10,161,88,2,
10,161,2,88,35.0
5,10,89,2,
5,10,2,89,35.0
12,3,89,2,
12,3,2,89,35.0
63,22,89,2,
63,22,2,89,35.0
26,4,89,2,
26,4,2,89,35.0
25,174,89,2,
25,174,2,89,35.0
7,160,89,1,
7,160,1,89,35.0
21,4,90,2,
21,4,2,90,35.0
32,5,90,2,
32,5,2,90,35.0
38,7,90,2,
38,7,2,90,35.0
30,326,92,2,
30,326,2,92,36.0
25,200,93,2,
25,200,2,93,36.0
68,199,93,2,
68,199,2,93,36.0
63,189,93,2,
63,189,2,93,36.0
52,2,93,2,
52,2,2,93,36.0
54,312,93,2,
54,312,2,93,36.0
12,8,93,2,
12,8,2,93,36.0
19,318,93,2,
19,318,2,93,36.0
5,5,94,2,
5,5,2,94,36.0
26,22,94,2,
26,22,2,94,36.0
38,318,94,2,
38,318,2,94,36.0
61,3,94,2,
61,3,2,94,36.0
63,317,96,2,
63,317,2,96,36.0
26,13,96,1,
26,13,1,96,36.0
5,5,96,1,
5,5,1,96,36.0
47,312,96,2,
47,312,2,96,36.0
38,189,96,2,
38,189,2,96,36.0
9,160,97,2,
9,160,2,97,36.0
64,3,97,2,
64,3,2,97,36.0
7,160,97,2,
7,160,2,97,36.0
49,3,97,2,
49,3,2,97,36.0
67,3,97,2,
67,3,2,97,36.0
11,33,97,2,
11,33,2,97,36.0
18,201,98,1,
18,201,1,98,36.0
20,3,98,2,
20,3,2,98,36.0
3,26,98,2,
3,26,2,98,36.0
5,5,98,2,
5,5,2,98,36.0
61,159,99,2,
61,159,2,99,36.0
67,3,99,2,
67,3,2,99,36.0
45,3,99,2,
45,3,2,99,36.0
36,193,99,2,
36,193,2,99,36.0
11,327,101,2,
11,327,2,101,36.0
10,193,101,2,
10,193,2,101,36.0
0,202,101,2,
0,202,2,101,36.0
41,168,101,2,
41,168,2,101,36.0
22,3,102,2,
22,3,2,102,36.0
60,160,102,2,
60,160,2,102,36.0
36,26,102,2,
36,26,2,102,36.0
2,7,102,2,
2,7,2,102,36.0
5,24,102,2,
5,24,2,102,37.0
16,161,102,2,
16,161,2,102,37.0
3,17,102,2,
3,17,2,102,37.0
61,165,102,2,
61,165,2,102,37.0
19,325,103,2,
19,325,2,103,37.0
52,3,103,2,
52,3,2,103,37.0
41,10,103,2,
41,10,2,103,37.0
18,202,103,2,
18,202,2,103,37.0
65,306,103,2,
65,306,2,103,37.0
51,160,103,2,
51,160,2,103,37.0
26,1,103,2,
26,1,2,103,37.0
33,51,105,2,
33,51,2,105,37.0
38,31,105,2,
38,31,2,105,37.0
5,175,105,2,
5,175,2,105,37.0
26,13,106,2,
26,13,2,106,37.0
45,7,106,2,
45,7,2,106,37.0
36,182,106,2,
36,182,2,106,37.0
22,161,106,2,
22,161,2,106,37.0
29,35,106,2,
29,35,2,106,37.0
10,182,106,2,
10,182,2,106,37.0
21,3,107,2,
21,3,2,107,38.0
52,160,107,2,
52,160,2,107,38.0
18,33,107,2,
18,33,2,107,38.0
12,160,107,2,
12,160,2,107,38.0
61,3,107,2,
61,3,2,107,38.0
3,17,107,2,
3,17,2,107,38.0
11,200,108,2,
11,200,2,108,38.0
0,33,108,2,
0,33,2,108,38.0
0,52,110,2,
0,52,2,110,38.0
54,171,110,2,
54,171,2,110,38.0
23,161,110,2,
23,161,2,110,38.0
5,181,110,2,
5,181,2,110,38.0
18,191,110,1,
18,191,1,110,38.0
26,158,110,2,
26,158,2,110,38.0
10,41,110,2,
10,41,2,110,38.0
36,191,110,2,
36,191,2,110,38.0
51,5,110,2,
51,5,2,110,38.0
64,162,111,2,
64,162,2,111,38.0
9,3,111,2,
9,3,2,111,38.0
68,316,111,1,
68,316,1,111,38.0
5,14,111,2,
5,14,2,111,38.0
11,201,112,2,
11,201,2,112,38.0
38,2,112,2,
38,2,2,112,38.0
36,23,112,2,
36,23,2,112,38.0
43,42,113,2,
43,42,2,113,38.0
38,160,114,1,
38,160,1,114,38.0
22,3,114,2,
22,3,2,114,39.0
54,22,114,2,
54,22,2,114,39.0
14,33,114,2,
14,33,2,114,39.0
3,43,114,2,
3,43,2,114,39.0
29,211,117,2,
29,211,2,117,39.0
26,310,117,2,
26,310,2,117,39.0
38,8,117,2,
38,8,2,117,39.0
59,0,117,2,
59,0,2,117,39.0
36,172,117,2,
36,172,2,117,39.0
14,23,117,2,
14,23,2,117,39.0
13,311,117,1,
13,311,1,117,39.0
50,337,117,1,
50,337,1,117,40.0
20,3,117,2,
20,3,2,117,40.0
2,160,118,2,
2,160,2,118,40.0
5,199,118,2,
5,199,2,118,40.0
3,15,118,2,
3,15,2,118,40.0
36,173,119,2,
36,173,2,119,40.0
50,25,119,2,
50,25,2,119,40.0
7,3,120,1,
7,3,1,120,40.0
29,211,120,2,
29,211,2,120,40.0
14,33,120,2,
14,33,2,120,40.0
18,165,120,2,
18,165,2,120,40.0
64,3,121,2,
64,3,2,121,40.0
59,3,121,2,
59,3,2,121,40.0
12,160,121,2,
12,160,2,121,40.0
20,4,121,2,
20,4,2,121,40.0
3,1,121,2,
3,1,2,121,40.0
50,175,121,2,
50,175,2,121,40.0
36,15,122,2,
36,15,2,122,40.0
18,166,122,2,
18,166,2,122,40.0
53,158,122,2,
53,158,2,122,40.0
38,8,122,2,
38,8,2,122,40.0
38,174,124,2,
38,174,2,124,40.0
50,176,124,2,
50,176,2,124,40.0
3,1,124,2,
3,1,2,124,40.0
49,160,124,2,
49,160,2,124,40.0
36,173,124,2,
36,173,2,124,40.0
38,319,127,2,
38,319,2,127,40.0
50,25,127,2,
50,25,2,127,40.0
54,336,129,1,
54,336,1,129,40.0
3,14,129,2,
3,14,2,129,40.0
64,3,129,2,
64,3,2,129,40.0
42,3,129,2,
42,3,2,129,40.0
21,160,129,2,
21,160,2,129,40.0
38,31,129,2,
38,31,2,129,40.0
50,35,129,2,
50,35,2,129,40.0
29,42,129,2,
29,42,2,129,40.0
36,191,129,2,
36,191,2,129,40.0
49,3,129,1,
49,3,1,129,40.0
5,318,130,2,
5,318,2,130,41.0
52,160,130,2,
52,160,2,130,41.0
70,161,130,2,
70,161,2,130,41.0
18,193,130,2,
18,193,2,130,41.0
8,175,130,1,
8,175,1,130,41.0
2,3,130,2,
2,3,2,130,41.0
54,33,131,2,
54,33,2,131,41.0
34,3,131,2,
34,3,2,131,41.0
3,13,131,2,
3,13,2,131,41.0
36,23,131,2,
36,23,2,131,41.0
29,211,132,2,
29,211,2,132,41.0
64,3,132,2,
64,3,2,132,41.0
42,2,132,2,
42,2,2,132,41.0
9,174,132,2,
9,174,2,132,41.0
61,3,132,2,
61,3,2,132,41.0
18,35,132,2,
18,35,2,132,41.0
41,160,132,2,
