wasp_id,cell_id,amt,time,bout_id
26,1,2,51,23.0
25,2,51,2,
25,2,2,51,24.0
3,160,52,2,
3,160,2,52,24.0
24,15,52,2,
24,15,2,52,24.0
8,165,52,2,
8,165,2,52,25.0
25,2,53,2,
25,2,2,53,25.0
0,0,53,2,
0,0,2,53,25.0
1,1,53,2,
1,1,2,53,25.0
23,174,53,2,
23,174,2,53,25.0
18,3,53,2,
18,3,2,53,25.0
16,23,54,2,
16,23,2,54,26.0
24,23,54,2,
24,23,2,54,26.0
25,2,54,2,
25,2,2,54,26.0
18,3,55,2,
18,3,2,55,26.0
25,2,55,2,
25,2,2,55,26.0
23,174,55,2,
23,174,2,55,26.0
20,2,56,2,
20,2,2,56,26.0
2,1,57,2,
2,1,2,57,26.0
26,158,57,2,
26,158,2,57,26.0
3,2,57,2,
3,2,2,57,26.0
5,2,57,2,
5,2,2,57,26.0
18,2,57,2,
18,2,2,57,26.0
13,160,58,2,
13,160,2,58,26.0
1,23,58,2,
1,23,2,58,26.0
8,3,58,2,
8,3,2,58,26.0
0,171,59,2,
0,171,2,59,27.0
20,2,59,2,
20,2,2,59,27.0
6,160,59,2,
6,160,2,59,27.0
1,13,60,2,
1,13,2,60,27.0
25,1,60,2,
25,1,2,60,27.0
8,3,60,2,
8,3,2,60,27.0
26,172,60,2,
26,172,2,60,27.0
13,2,60,2,
13,2,2,60,27.0
18,166,61,2,
18,166,2,61,27.0
5,160,61,2,
5,160,2,61,27.0
25,0,62,2,
25,0,2,62,27.0
8,3,62,2,
8,3,2,62,27.0
18,160,63,2,
18,160,2,63,27.0
17,23,63,2,
17,23,2,63,27.0
8,3,63,2,
8,3,2,63,27.0
25,164,64,2,
25,164,2,64,27.0
23,174,64,2,
23,174,2,64,27.0
8,3,65,2,
8,3,2,65,27.0
18,2,65,2,
18,2,2,65,27.0
26,15,65,2,
26,15,2,65,27.0
17,15,65,2,
17,15,2,65,27.0
25,172,66,2,
25,172,2,66,28.0
8,3,67,2,
8,3,2,67,29.0
23,174,67,2,
23,174,2,67,29.0
6,160,67,2,
6,160,2,67,29.0
4,171,67,1,
4,171,1,67,29.0
26,2,68,2,
26,2,2,68,29.0
17,165,68,2,
17,165,2,68,29.0
18,1,69,2,
18,1,2,69,29.0
16,160,69,2,
16,160,2,69,29.0
8,3,69,2,
8,3,2,69,29.0
3,3,70,2,
3,3,2,70,29.0
23,166,70,2,
23,166,2,70,29.0
17,15,70,2,
17,15,2,70,30.0
18,159,71,2,
18,159,2,71,30.0
25,7,71,2,
25,7,2,71,31.0
6,3,72,2,
6,3,2,72,31.0
26,2,72,2,
26,2,2,72,31.0
23,8,72,2,
23,8,2,72,31.0
22,174,72,2,
22,174,2,72,31.0
18,159,73,2,
18,159,2,73,31.0
17,174,73,2,
17,174,2,73,31.0
25,2,73,2,
25,2,2,73,31.0
22,16,73,2,
22,16,2,73,31.0
8,3,73,2,
8,3,2,73,31.0
1,181,74,2,
1,181,2,74,31.0
26,2,74,2,
26,2,2,74,31.0
8,3,74,2,
8,3,2,74,31.0
3,2,74,1,
3,2,1,74,31.0
23,166,74,2,
23,166,2,74,31.0
24,32,75,2,
24,32,2,75,31.0
22,167,75,2,
22,167,2,75,31.0
26,2,75,2,
26,2,2,75,31.0
17,3,76,2,
17,3,2,76,31.0
25,2,77,2,
25,2,2,77,32.0
18,159,77,2,
18,159,2,77,32.0
26,2,77,2,
26,2,2,77,32.0
8,3,77,2,
8,3,2,77,32.0
17,160,77,2,
17,160,2,77,32.0
23,3,77,2,
23,3,2,77,32.0
15,32,78,2,
15,32,2,78,32.0
1,23,78,2,
1,23,2,78,32.0
1,173,80,2,
1,173,2,80,32.0
6,160,80,2,
6,160,2,80,32.0
17,2,80,2,
17,2,2,80,32.0
8,3,80,2,
8,3,2,80,32.0
25,2,81,2,
25,2,2,81,33.0
18,165,81,2,
18,165,2,81,33.0
8,3,81,2,
8,3,2,81,34.0
26,1,81,2,
26,1,2,81,34.0
17,7,82,1,
17,7,1,82,34.0
3,160,82,2,
3,160,2,82,34.0
2,2,82,2,
2,2,2,82,34.0
1,166,82,2,
1,166,2,82,34.0
22,14,82,2,
22,14,2,82,34.0
23,171,82,2,
23,171,2,82,34.0
23,180,83,2,
23,180,2,83,34.0
25,2,83,2,
25,2,2,83,34.0
18,159,84,2,
18,159,2,84,34.0
22,189,85,2,
22,189,2,85,34.0
8,159,85,1,
8,159,1,85,34.0
18,165,86,1,
18,165,1,86,35.0
17,180,87,2,
17,180,2,87,35.0
8,165,87,1,
8,165,1,87,35.0
26,158,88,2,
26,158,2,88,36.0
18,15,88,2,
18,15,2,88,36.0
1,160,88,1,
1,160,1,88,36.0
25,32,88,2,
25,32,2,88,36.0
16,8,89,2,
16,8,2,89,36.0
20,160,89,2,
20,160,2,89,36.0
26,180,90,2,
26,180,2,90,36.0
8,159,90,2,
8,159,2,90,36.0
1,3,94,2,
1,3,2,94,37.0
17,23,95,2,
17,23,2,95,37.0
15,158,95,1,
15,158,1,95,37.0
8,159,95,1,
8,159,1,95,37.0
2,158,96,2,
2,158,2,96,37.0
25,23,97,2,
25,23,2,97,37.0
8,159,97,2,
8,159,2,97,37.0
5,160,97,2,
5,160,2,97,37.0
1,3,97,2,
1,3,2,97,37.0
1,3,99,2,
1,3,2,99,37.0
15,158,99,2,
15,158,2,99,37.0
20,160,100,2,
20,160,2,100,37.0
17,23,100,2,
17,23,2,100,37.0
18,171,101,1,
18,171,1,101,37.0
5,8,101,2,
5,8,2,101,37.0
7,167,101,2,
7,167,2,101,37.0
2,160,101,2,
2,160,2,101,37.0
22,174,103,2,
22,174,2,103,38.0
8,1,103,2,
8,1,2,103,38.0
17,23,103,2,
17,23,2,103,38.0
1,3,104,1,
1,3,1,104,38.0
19,31,105,2,
19,31,2,105,38.0
1,160,106,2,
1,160,2,106,38.0
17,23,106,2,
17,23,2,106,38.0
22,181,106,2,
22,181,2,106,38.0
15,158,106,2,
15,158,2,106,38.0
18,32,107,2,
18,32,2,107,38.0
22,23,112,2,
22,23,2,112,38.0
15,165,112,2,
15,165,2,112,38.0
16,160,112,2,
16,160,2,112,38.0
8,164,112,2,
8,164,2,112,39.0
1,1,113,2,
1,1,2,113,39.0
5,2,113,2,
5,2,2,113,39.0
22,181,115,2,
22,181,2,115,39.0
1,158,115,2,
1,158,2,115,39.0
13,3,115,2,
13,3,2,115,39.0
20,160,115,2,
20,160,2,115,39.0
18,181,116,1,
18,181,1,116,39.0
15,2,116,2,
15,2,2,116,39.0
5,166,117,2,
5,166,2,117,39.0
13,3,117,2,
13,3,2,117,39.0
17,31,117,2,
17,31,2,117,39.0
1,158,117,1,
1,158,1,117,39.0
2,3,117,2,
2,3,2,117,39.0
22,23,118,2,
22,23,2,118,39.0
8,171,118,2,
8,171,2,118,39.0
18,32,118,2,
18,32,2,118,39.0
2,2,118,2,
2,2,2,118,39.0
15,1,119,2,
15,1,2,119,39.0
1,164,120,2,
1,164,2,120,39.0
8,180,120,1,
8,180,1,120,39.0
22,172,121,2,
22,172,2,121,39.0
5,160,123,1,
5,160,1,123,39.0
6,160,123,2,
6,160,2,123,39.0
3,160,123,2,
3,160,2,123,40.0
15,3,124,1,
15,3,1,124,40.0
1,172,124,2,
1,172,2,124,40.0
22,1,124,2,
22,1,2,124,40.0
7,160,125,2,
7,160,2,125,40.0
5,3,125,2,
5,3,2,125,40.0
16,3,126,2,
16,3,2,126,40.0
1,31,126,2,
1,31,2,126,40.0
15,3,126,2,
15,3,2,126,40.0
3,160,126,2,
3,160,2,126,40.0
2,7,127,2,
2,7,2,127,40.0
15,3,128,2,
15,3,2,128,40.0
20,160,128,2,
20,160,2,128,40.0
6,3,128,2,
6,3,2,128,40.0
2,173,129,2,
2,173,2,129,41.0
5,8,129,2,
5,8,2,129,41.0
22,174,130,2,
22,174,2,130,41.0
16,160,130,2,
16,160,2,130,41.0
15,3,130,2,
15,3,2,130,41.0
2,23,131,2,
2,23,2,131,41.0
3,1,132,2,
3,1,2,132,41.0
15,3,132,2,
15,3,2,132,41.0
24,171,132,2,
24,171,2,132,41.0
6,2,132,2,
6,2,2,132,41.0
25,32,133,2,
25,32,2,133,41.0
22,15,133,2,
22,15,2,133,41.0
22,6,134,2,
22,6,2,134,41.0
8,22,135,2,
8,22,2,135,42.0
5,14,135,2,
5,14,2,135,42.0
15,3,135,2,
15,3,2,135,42.0
20,3,136,2,
20,3,2,136,42.0
9,189,137,2,
9,189,2,137,42.0
8,23,137,2,
8,23,2,137,42.0
25,23,138,2,
25,23,2,138,43.0
15,3,138,1,
15,3,1,138,43.0
5,13,139,2,
5,13,2,139,43.0
17,189,139,1,
17,189,1,139,43.0
22,180,139,2,
22,180,2,139,43.0
24,158,140,2,
24,158,2,140,43.0
15,3,140,2,
15,3,2,140,43.0
13,3,142,1,
13,3,1,142,43.0
16,160,143,2,
16,160,2,143,44.0
15,167,144,2,
15,167,2,144,44.0
5,2,145,2,
5,2,2,145,44.0
20,3,145,2,
20,3,2,145,44.0
24,172,146,2,
24,172,2,146,44.0
7,3,146,2,
7,3,2,146,44.0
3,167,147,2,
3,167,2,147,44.0
20,3,147,2,
20,3,2,147,44.0
22,13,147,2,
22,13,2,147,44.0
24,2,148,2,
24,2,2,148,44.0
1,171,148,2,
1,171,2,148,44.0
20,160,149,2,
20,160,2,149,44.0
24,2,149,2,
24,2,2,149,44.0
22,171,149,2,
22,171,2,149,44.0
5,3,150,2,
5,3,2,150,44.0
15,167,150,2,
15,167,2,150,44.0
24,2,150,2,
24,2,2,150,44.0
16,160,150,2,
16,160,2,150,44.0
7,3,150,2,
7,3,2,150,44.0
5,3,151,2,
5,3,2,151,44.0
24,2,152,2,
24,2,2,152,44.0
15,8,152,2,
15,8,2,152,44.0
24,319,160,2,
24,319,2,160,44.0
2,3,160,2,
2,3,2,160,44.0
15,159,160,2,
15,159,2,160,44.0
25,32,160,2,
25,32,2,160,44.0
14,14,161,2,
14,14,2,161,45.0
24,180,162,2,
24,180,2,162,45.0
20,2,162,2,
20,2,2,162,45.0
7,8,162,2,
7,8,2,162,45.0
15,14,163,2,
15,14,2,163,45.0
25,22,163,2,
25,22,2,163,45.0
22,31,163,2,
22,31,2,163,45.0
9,13,163,2,
9,13,2,163,46.0
22,189,165,2,
22,189,2,165,46.0
14,171,165,1,
14,171,1,165,46.0
26,23,165,2,
26,23,2,165,46.0
3,160,166,1,
3,160,1,166,46.0
25,14,166,2,
25,14,2,166,47.0
5,8,166,2,
5,8,2,166,47.0
15,22,166,1,
15,22,1,166,47.0
26,23,167,2,
26,23,2,167,47.0
2,2,168,2,
2,2,2,168,47.0
3,3,168,2,
3,3,2,168,47.0
24,171,169,2,
24,171,2,169,47.0
7,1,169,2,
7,1,2,169,47.0
9,2,169,2,
9,2,2,169,47.0
25,158,169,2,
25,158,2,169,47.0
16,160,170,2,
16,160,2,170,47.0
26,23,170,2,
26,23,2,170,47.0
20,1,170,2,
20,1,2,170,47.0
15,171,170,2,
15,171,2,170,47.0
26,23,171,2,
26,23,2,171,47.0
7,1,172,2,
7,1,2,172,47.0
14,7,172,2,
14,7,2,172,47.0
15,13,173,1,
15,13,1,173,47.0
9,167,173,2,
9,167,2,173,47.0
6,3,173,2,
6,3,2,173,47.0
25,158,173,2,
25,158,2,173,47.0
13,3,173,2,
13,3,2,173,47.0
26,23,173,2,
26,23,2,173,47.0
14,2,173,2,
14,2,2,173,47.0
16,2,173,1,
16,2,1,173,47.0
26,23,175,2,
26,23,2,175,47.0
14,3,175,2,
14,3,2,175,47.0
9,167,177,2,
9,167,2,177,47.0
14,3,177,2,
14,3,2,177,47.0
25,158,177,2,
25,158,2,177,47.0
24,174,178,2,
24,174,2,178,47.0
14,3,179,2,
14,3,2,179,48.0
25,1,179,2,
25,1,2,179,48.0
9,167,179,2,
9,167,2,179,48.0
24,15,180,2,
24,15,2,180,48.0
6,3,180,2,
6,3,2,180,48.0
26,32,180,2,
26,32,2,180,48.0
24,23,181,2,
24,23,2,181,48.0
25,1,181,2,
25,1,2,181,48.0
9,16,181,2,
9,16,2,181,48.0
14,3,181,2,
14,3,2,181,48.0
14,0,183,2,
14,0,2,183,48.0
15,158,183,2,
15,158,2,183,48.0
16,2,184,2,
16,2,2,184,48.0
2,2,184,2,
2,2,2,184,48.0
3,3,185,2,
3,3,2,185,48.0
9,32,185,2,
9,32,2,185,48.0
15,14,186,2,
15,14,2,186,48.0
16,2,186,2,
16,2,2,186,48.0
25,32,186,2,
25,32,2,186,48.0
24,174,187,2,
24,174,2,187,49.0
22,32,188,2,
22,32,2,188,49.0
14,2,188,2,
14,2,2,188,49.0
10,23,189,2,
10,23,2,189,49.0
24,174,189,2,
24,174,2,189,49.0
2,3,189,2,
2,3,2,189,49.0
15,13,189,2,
15,13,2,189,49.0
25,13,190,2,
25,13,2,190,49.0
14,3,192,2,
14,3,2,192,49.0
10,181,192,2,
10,181,2,192,49.0
20,8,193,2,
20,8,2,193,49.0
3,160,193,2,
3,160,2,193,49.0
7,8,193,2,
7,8,2,193,49.0
25,6,193,2,
25,6,2,193,49.0
0,174,194,2,
0,174,2,194,49.0
17,23,194,2,
17,23,2,194,49.0
6,7,194,2,
6,7,2,194,49.0
2,3,194,2,
2,3,2,194,49.0
6,173,195,2,
6,173,2,195,49.0
14,3,195,2,
14,3,2,195,49.0
13,160,195,2,
13,160,2,195,49.0
25,158,196,2,
25,158,2,196,49.0
0,174,196,2,
0,174,2,196,49.0
17,23,196,2,
17,23,2,196,49.0
14,2,196,2,
14,2,2,196,49.0
22,181,196,1,
22,181,1,196,49.0
3,2,197,2,
3,2,2,197,49.0
10,32,197,2,
10,32,2,197,49.0
6,23,197,2,
6,23,2,197,49.0
9,319,197,2,
9,319,2,197,49.0
14,166,198,2,
14,166,2,198,49.0
13,160,198,2,
13,160,2,198,49.0
10,31,199,2,
10,31,2,199,49.0
0,15,199,1,
0,15,1,199,49.0
17,14,199,2,
17,14,2,199,50.0
7,160,200,2,
7,160,2,200,50.0
24,174,200,2,
24,174,2,200,50.0
2,160,200,1,
2,160,1,200,51.0
25,159,200,2,
25,159,2,200,51.0
20,2,201,2,
20,2,2,201,51.0
0,14,201,2,
0,14,2,201,51.0
14,6,201,2,
14,6,2,201,51.0
16,160,202,2,
16,160,2,202,51.0
14,164,202,2,
14,164,2,202,51.0
25,7,202,2,
25,7,2,202,51.0
17,6,202,2,
17,6,2,202,51.0
24,174,202,2,
24,174,2,202,51.0
3,2,203,2,
3,2,2,203,51.0
2,2,203,2,
2,2,2,203,51.0
14,159,203,2,
14,159,2,203,51.0
0,13,203,2,
0,13,2,203,51.0
25,173,203,2,
25,173,2,203,51.0
24,15,204,2,
24,15,2,204,51.0
14,1,205,2,
14,1,2,205,51.0
24,181,206,2,
24,181,2,206,52.0
6,8,208,2,
6,8,2,208,53.0
14,159,208,2,
14,159,2,208,53.0
13,167,208,2,
13,167,2,208,53.0
2,1,208,2,
2,1,2,208,54.0
24,32,209,2,
24,32,2,209,54.0
20,2,209,2,
20,2,2,209,54.0
3,3,209,1,
3,3,1,209,54.0
16,2,210,2,
16,2,2,210,54.0
13,15,210,2,
13,15,2,210,54.0
7,174,210,2,
7,174,2,210,54.0
14,1,210,2,
14,1,2,210,54.0
7,16,211,2,
7,16,2,211,54.0
13,173,212,1,
13,173,1,212,55.0
24,32,213,2,
24,32,2,213,55.0
17,171,213,2,
17,171,2,213,55.0
14,159,213,2,
14,159,2,213,55.0
5,8,214,2,
5,8,2,214,55.0
10,158,214,2,
10,158,2,214,55.0
3,160,214,2,
3,160,2,214,55.0
13,174,214,2,
13,174,2,214,55.0
14,159,215,2,
14,159,2,215,55.0
10,159,216,2,
10,159,2,216,55.0
24,32,216,2,
24,32,2,216,55.0
6,3,217,2,
6,3,2,217,55.0
17,13,217,2,
17,13,2,217,55.0
10,7,217,2,
10,7,2,217,55.0
14,159,217,2,
14,159,2,217,55.0
13,174,218,2,
13,174,2,218,55.0
17,164,218,1,
17,164,1,218,55.0
7,3,218,2,
7,3,2,218,55.0
14,159,219,2,
14,159,2,219,55.0
18,189,219,2,
18,189,2,219,55.0
19,158,220,2,
19,158,2,220,55.0
10,174,220,2,
10,174,2,220,55.0
10,174,221,2,
10,174,2,221,56.0
7,160,221,2,
7,160,2,221,56.0
5,160,222,2,
5,160,2,222,56.0
6,160,222,2,
6,160,2,222,56.0
14,159,222,2,
14,159,2,222,56.0
10,174,222,2,
10,174,2,222,56.0
13,174,222,2,
13,174,2,222,56.0
20,160,222,2,
20,160,2,222,56.0
2,160,223,2,
2,160,2,223,56.0
13,174,224,2,
13,174,2,224,56.0
14,159,224,2,
14,159,2,224,56.0
17,158,224,2,
17,158,2,224,56.0
10,174,225,2,
10,174,2,225,56.0
14,159,226,2,
14,159,2,226,56.0
2,3,226,2,
2,3,2,226,56.0
17,159,226,2,
17,159,2,226,56.0
5,1,227,2,
5,1,2,227,56.0
20,3,227,2,
20,3,2,227,56.0
17,160,229,2,
17,160,2,229,56.0
10,174,229,2,
10,174,2,229,56.0
14,1,231,2,
14,1,2,231,56.0
10,174,232,2,
10,174,2,232,56.0
18,23,233,2,
18,23,2,233,56.0
17,1,233,2,
17,1,2,233,56.0
6,3,233,2,
6,3,2,233,56.0
24,0,233,2,
24,0,2,233,56.0
10,174,234,2,
10,174,2,234,56.0
8,22,235,2,
8,22,2,235,56.0
20,8,236,1,
20,8,1,236,56.0
17,15,236,2,
17,15,2,236,56.0
2,8,236,2,
2,8,2,236,56.0
10,174,236,2,
10,174,2,236,56.0
14,1,236,2,
14,1,2,236,56.0
3,160,237,2,
3,160,2,237,56.0
24,159,237,2,
24,159,2,237,56.0
10,174,237,2,
10,174,2,237,56.0
2,16,237,2,
2,16,2,237,56.0
8,14,237,2,
8,14,2,237,56.0
17,14,238,2,
17,14,2,238,57.0
24,165,239,2,
24,165,2,239,58.0
10,174,239,2,
10,174,2,239,58.0
6,3,239,2,
6,3,2,239,58.0
20,16,239,2,
20,16,2,239,58.0
7,160,239,1,
7,160,1,239,58.0
13,2,240,2,
13,2,2,240,58.0
10,174,241,2,
10,174,2,241,58.0
7,8,241,2,
7,8,2,241,58.0
8,164,241,2,
8,164,2,241,58.0
24,15,241,2,
24,15,2,241,58.0
17,6,241,2,
17,6,2,241,58.0
18,173,241,2,
18,173,2,241,58.0
3,3,242,2,
3,3,2,242,58.0
14,8,242,2,
14,8,2,242,58.0
13,1,242,2,
13,1,2,242,58.0
3,3,243,2,
3,3,2,243,58.0
7,174,243,2,
7,174,2,243,58.0
18,15,243,2,
18,15,2,243,58.0
24,174,243,2,
24,174,2,243,58.0
13,1,244,2,
13,1,2,244,58.0
17,158,244,2,
17,158,2,244,58.0
14,16,244,2,
14,16,2,244,58.0
19,32,245,2,
19,32,2,245,58.0
16,3,245,2,
16,3,2,245,58.0
3,160,245,2,
3,160,2,245,58.0
24,16,246,1,
24,16,1,246,58.0
18,14,246,2,
18,14,2,246,58.0
5,8,247,2,
5,8,2,247,58.0
2,160,248,2,
2,160,2,248,58.0
3,160,248,2,
3,160,2,248,59.0
16,3,248,2,
16,3,2,248,59.0
20,160,248,2,
20,160,2,248,59.0
10,174,249,2,
10,174,2,249,59.0
24,16,249,2,
24,16,2,249,59.0
14,167,249,1,
14,167,1,249,59.0
16,3,250,2,
16,3,2,250,59.0
17,13,250,2,
17,13,2,250,59.0
8,22,250,2,
8,22,2,250,59.0
18,172,251,2,
18,172,2,251,59.0
19,31,252,2,
19,31,2,252,59.0
8,14,252,2,
8,14,2,252,59.0
17,171,252,2,
17,171,2,252,59.0
24,23,252,2,
