wasp_id,cell_id,amt,time,bout_id
22,3,69,2,
22,3,2,69,35.0
30,3,69,2,
30,3,2,69,35.0
34,3,70,2,
34,3,2,70,35.0
48,2,70,2,
48,2,2,70,35.0
14,2,70,2,
14,2,2,70,35.0
69,2,70,2,
69,2,2,70,35.0
10,22,71,2,
10,22,2,71,35.0
29,160,71,2,
29,160,2,71,35.0
56,1,71,2,
56,1,2,71,35.0
61,2,71,2,
61,2,2,71,35.0
3,175,71,2,
3,175,2,71,35.0
0,3,72,1,
0,3,1,72,35.0
5,193,72,2,
5,193,2,72,35.0
14,2,72,2,
14,2,2,72,35.0
61,2,73,1,
61,2,1,73,35.0
48,2,73,2,
48,2,2,73,35.0
3,17,73,2,
3,17,2,73,35.0
63,3,73,2,
63,3,2,73,35.0
29,2,73,2,
29,2,2,73,35.0
16,3,74,2,
16,3,2,74,35.0
68,10,74,2,
68,10,2,74,35.0
21,35,74,2,
21,35,2,74,35.0
56,171,74,2,
56,171,2,74,35.0
71,1,74,2,
71,1,2,74,35.0
69,2,74,2,
69,2,2,74,35.0
52,3,75,2,
52,3,2,75,35.0
3,175,75,2,
3,175,2,75,35.0
14,160,75,2,
14,160,2,75,35.0
61,2,75,2,
61,2,2,75,35.0
59,160,76,2,
59,160,2,76,35.0
6,162,76,2,
6,162,2,76,35.0
69,2,76,2,
69,2,2,76,35.0
71,1,76,2,
71,1,2,76,35.0
0,3,76,2,
0,3,2,76,35.0
36,2,77,2,
36,2,2,77,35.0
30,3,77,2,
30,3,2,77,35.0
72,171,77,2,
72,171,2,77,35.0
46,18,77,2,
46,18,2,77,35.0
14,2,77,2,
14,2,2,77,35.0
17,3,77,2,
17,3,2,77,35.0
5,184,78,2,
5,184,2,78,35.0
61,2,78,2,
61,2,2,78,35.0
56,13,78,2,
56,13,2,78,35.0
69,2,78,2,
69,2,2,78,35.0
60,26,78,2,
60,26,2,78,35.0
3,17,78,1,
3,17,1,78,35.0
43,18,78,2,
43,18,2,78,35.0
16,2,78,2,
16,2,2,78,36.0
48,3,79,2,
48,3,2,79,36.0
71,1,79,2,
71,1,2,79,36.0
63,9,79,2,
63,9,2,79,36.0
69,2,79,2,
69,2,2,79,36.0
64,7,80,2,
64,7,2,80,36.0
57,8,80,2,
57,8,2,80,36.0
41,18,80,2,
41,18,2,80,37.0
0,160,80,2,
0,160,2,80,37.0
43,17,80,2,
43,17,2,80,37.0
3,16,80,2,
3,16,2,80,37.0
72,13,80,2,
72,13,2,80,37.0
5,35,80,2,
5,35,2,80,37.0
2,3,80,2,
2,3,2,80,37.0
35,3,81,2,
35,3,2,81,37.0
75,3,81,2,
75,3,2,81,37.0
22,15,81,2,
22,15,2,81,37.0
61,2,81,1,
61,2,1,81,37.0
71,1,81,2,
71,1,2,81,37.0
30,3,81,2,
30,3,2,81,37.0
14,166,81,2,
14,166,2,81,37.0
56,7,81,2,
56,7,2,81,37.0
5,183,82,2,
