wasp_id,cell_id,amt,time,bout_id
5,158,2,61,23.0
18,7,61,2,
18,7,2,61,23.0
1,167,62,2,
1,167,2,62,23.0
15,3,62,2,
15,3,2,62,23.0
17,6,63,2,
17,6,2,63,23.0
12,2,63,2,
12,2,2,63,23.0
13,16,63,2,
13,16,2,63,23.0
18,173,63,2,
18,173,2,63,23.0
11,160,63,2,
11,160,2,63,23.0
8,174,63,2,
8,174,2,63,23.0
2,158,63,2,
2,158,2,63,23.0
17,165,64,2,
17,165,2,64,23.0
1,8,64,2,
1,8,2,64,23.0
5,6,64,2,
5,6,2,64,23.0
8,174,65,2,
8,174,2,65,23.0
15,3,65,2,
15,3,2,65,23.0
18,164,66,2,
18,164,2,66,23.0
13,16,67,2,
13,16,2,67,23.0
15,3,67,2,
15,3,2,67,23.0
2,159,67,1,
2,159,1,67,23.0
5,23,67,2,
5,23,2,67,23.0
1,2,67,2,
1,2,2,67,23.0
17,158,68,2,
17,158,2,68,23.0
10,8,68,2,
10,8,2,68,23.0
15,3,69,2,
15,3,2,69,24.0
5,23,69,2,
5,23,2,69,24.0
8,174,69,2,
8,174,2,69,24.0
2,165,70,2,
2,165,2,70,24.0
1,2,70,2,
1,2,2,70,24.0
13,16,71,2,
13,16,2,71,24.0
15,3,71,2,
15,3,2,71,24.0
15,2,78,2,
15,2,2,78,24.0
2,166,78,2,
2,166,2,78,24.0
8,174,78,1,
8,174,1,78,25.0
7,3,80,2,
7,3,2,80,25.0
15,2,80,2,
15,2,2,80,25.0
1,174,80,2,
1,174,2,80,25.0
8,174,81,2,
8,174,2,81,26.0
1,16,82,2,
1,16,2,82,26.0
15,2,83,1,
15,2,1,83,26.0
2,15,84,2,
2,15,2,84,26.0
8,7,84,2,
8,7,2,84,26.0
13,172,84,1,
13,172,1,84,26.0
4,160,85,2,
4,160,2,85,26.0
15,2,85,2,
15,2,2,85,26.0
1,166,85,2,
1,166,2,85,26.0
1,2,87,2,
1,2,2,87,26.0
8,173,87,2,
8,173,2,87,26.0
15,2,88,1,
15,2,1,88,26.0
1,2,89,2,
1,2,2,89,26.0
3,13,96,2,
3,13,2,96,27.0
15,173,97,2,
15,173,2,97,27.0
1,2,97,2,
1,2,2,97,27.0
6,174,97,2,
6,174,2,97,27.0
4,3,97,2,
4,3,2,97,27.0
17,158,98,2,
17,158,2,98,27.0
9,1,98,2,
9,1,2,98,27.0
11,167,98,2,
11,167,2,98,27.0
7,3,98,2,
7,3,2,98,27.0
8,23,99,2,
8,23,2,99,27.0
19,189,99,2,
19,189,2,99,27.0
1,2,100,2,
1,2,2,100,27.0
1,2,102,2,
1,2,2,102,27.0
15,167,102,2,
15,167,2,102,27.0
17,13,102,2,
17,13,2,102,27.0
11,2,103,2,
11,2,2,103,27.0
1,2,104,2,
1,2,2,104,27.0
17,171,105,1,
17,171,1,105,27.0
6,1,105,2,
6,1,2,105,27.0
0,32,105,2,
0,32,2,105,27.0
1,2,106,2,
1,2,2,106,28.0
13,32,106,2,
13,32,2,106,28.0
6,181,109,2,
6,181,2,109,28.0
17,180,109,2,
17,180,2,109,28.0
15,16,109,2,
15,16,2,109,28.0
3,32,110,2,
3,32,2,110,28.0
6,181,111,2,
6,181,2,111,28.0
7,8,111,2,
7,8,2,111,28.0
4,3,111,2,
4,3,2,111,28.0
1,2,111,2,
1,2,2,111,28.0
15,2,112,2,
15,2,2,112,28.0
12,3,112,2,
12,3,2,112,28.0
1,160,113,2,
1,160,2,113,29.0
13,22,114,2,
13,22,2,114,29.0
0,32,114,2,
0,32,2,114,29.0
15,2,114,2,
15,2,2,114,29.0
7,160,115,2,
7,160,2,115,29.0
10,160,115,2,
10,160,2,115,29.0
15,2,116,2,
15,2,2,116,29.0
17,14,116,2,
17,14,2,116,29.0
11,3,117,2,
11,3,2,117,29.0
1,3,117,2,
1,3,2,117,29.0
19,181,117,2,
19,181,2,117,29.0
5,171,117,2,
5,171,2,117,29.0
5,164,119,2,
5,164,2,119,29.0
17,1,119,1,
17,1,1,119,29.0
1,3,119,2,
1,3,2,119,29.0
15,174,121,2,
15,174,2,121,29.0
1,2,124,2,
1,2,2,124,31.0
17,158,124,2,
17,158,2,124,31.0
12,167,124,2,
12,167,2,124,31.0
5,171,125,2,
5,171,2,125,31.0
15,23,126,2,
15,23,2,126,32.0
0,173,126,2,
0,173,2,126,32.0
9,3,127,2,
9,3,2,127,32.0
19,32,127,2,
19,32,2,127,32.0
4,3,128,2,
4,3,2,128,32.0
0,166,128,2,
0,166,2,128,32.0
12,174,128,2,
12,174,2,128,32.0
5,6,129,2,
5,6,2,129,33.0
1,14,129,2,
1,14,2,129,33.0
17,171,129,2,
17,171,2,129,33.0
15,22,129,2,
15,22,2,129,33.0
11,16,130,2,
11,16,2,130,33.0
10,167,130,2,
10,167,2,130,33.0
0,8,131,2,
0,8,2,131,33.0
1,164,131,2,
1,164,2,131,33.0
5,1,131,2,
5,1,2,131,33.0
10,16,134,2,
10,16,2,134,34.0
0,166,134,1,
0,166,1,134,34.0
4,8,135,2,
4,8,2,135,34.0
9,160,135,2,
9,160,2,135,34.0
17,3,137,2,
17,3,2,137,34.0
5,158,137,2,
5,158,2,137,34.0
0,160,138,2,
0,160,2,138,34.0
9,167,140,2,
9,167,2,140,34.0
19,32,141,2,
19,32,2,141,34.0
0,2,141,2,
0,2,2,141,35.0
7,2,142,2,
7,2,2,142,35.0
5,1,142,2,
5,1,2,142,35.0
0,7,143,2,
0,7,2,143,35.0
9,167,143,2,
9,167,2,143,35.0
17,167,143,2,
17,167,2,143,35.0
4,15,143,2,
4,15,2,143,35.0
12,2,144,2,
12,2,2,144,35.0
5,1,144,2,
5,1,2,144,35.0
17,16,145,1,
17,16,1,145,35.0
0,173,146,2,
0,173,2,146,35.0
1,158,147,1,
1,158,1,147,35.0
0,23,147,2,
0,23,2,147,35.0
5,15,148,2,
5,15,2,148,35.0
17,8,149,1,
17,8,1,149,36.0
1,6,149,2,
1,6,2,149,36.0
0,189,150,2,
0,189,2,150,36.0
5,2,151,2,
5,2,2,151,36.0
17,2,151,2,
17,2,2,151,36.0
1,165,151,1,
1,165,1,151,36.0
11,1,152,1,
11,1,1,152,36.0
4,3,153,2,
4,3,2,153,37.0
9,166,154,2,
9,166,2,154,37.0
1,1,154,2,
1,1,2,154,37.0
5,3,155,2,
5,3,2,155,37.0
12,3,156,2,
12,3,2,156,37.0
9,15,156,2,
9,15,2,156,37.0
0,23,156,2,
0,23,2,156,37.0
1,319,157,2,
1,319,2,157,37.0
12,3,158,2,
12,3,2,158,37.0
6,32,158,2,
6,32,2,158,37.0
5,2,158,2,
5,2,2,158,38.0
17,2,159,2,
17,2,2,159,38.0
0,23,159,2,
0,23,2,159,38.0
7,160,159,2,
7,160,2,159,38.0
10,3,160,2,
10,3,2,160,38.0
12,3,160,2,
12,3,2,160,39.0
1,0,162,2,
1,0,2,162,39.0
4,165,162,2,
4,165,2,162,39.0
7,167,162,2,
7,167,2,162,39.0
5,2,162,2,
5,2,2,162,39.0
12,3,162,2,
12,3,2,162,39.0
1,158,163,2,
1,158,2,163,39.0
17,158,163,2,
17,158,2,163,39.0
5,2,164,2,
5,2,2,164,39.0
10,3,164,2,
10,3,2,164,39.0
12,3,164,2,
12,3,2,164,39.0
5,2,165,2,
5,2,2,165,39.0
5,2,170,2,
5,2,2,170,39.0
19,16,172,1,
19,16,1,172,39.0
9,160,172,2,
9,160,2,172,40.0
7,160,172,2,
7,160,2,172,40.0
15,174,172,2,
15,174,2,172,40.0
5,2,172,2,
5,2,2,172,40.0
5,2,174,2,
5,2,2,174,41.0
6,174,174,2,
6,174,2,174,41.0
15,174,174,2,
15,174,2,174,41.0
12,3,176,2,
12,3,2,176,41.0
8,171,176,2,
8,171,2,176,41.0
19,8,176,1,
19,8,1,176,41.0
5,2,176,2,
5,2,2,176,41.0
1,171,177,2,
1,171,2,177,41.0
5,172,178,2,
5,172,2,178,41.0
15,166,179,2,
15,166,2,179,41.0
15,167,180,2,
15,167,2,180,41.0
6,166,180,2,
6,166,2,180,41.0
19,171,181,2,
19,171,2,181,41.0
5,158,181,2,
5,158,2,181,41.0
15,16,182,2,
15,16,2,182,41.0
6,2,182,2,
6,2,2,182,41.0
4,3,183,2,
4,3,2,183,42.0
15,16,184,2,
15,16,2,184,42.0
10,3,184,2,
10,3,2,184,42.0
6,3,184,2,
6,3,2,184,42.0
7,3,185,1,
7,3,1,185,42.0
19,189,185,2,
19,189,2,185,42.0
5,158,186,2,
5,158,2,186,43.0
4,3,186,2,
4,3,2,186,43.0
17,13,189,2,
17,13,2,189,43.0
6,31,190,2,
6,31,2,190,43.0
12,16,206,2,
12,16,2,206,43.0
5,6,206,2,
5,6,2,206,43.0
6,15,206,2,
6,15,2,206,43.0
10,160,207,2,
10,160,2,207,44.0
2,189,207,2,
2,189,2,207,44.0
6,7,208,2,
6,7,2,208,44.0
7,7,209,2,
7,7,2,209,44.0
9,3,209,2,
9,3,2,209,44.0
4,160,209,2,
4,160,2,209,44.0
5,172,209,2,
5,172,2,209,45.0
20,174,211,2,
20,174,2,211,45.0
5,7,211,2,
5,7,2,211,45.0
6,158,212,2,
6,158,2,212,45.0
20,174,213,2,
20,174,2,213,45.0
4,2,213,2,
4,2,2,213,45.0
10,7,213,2,
10,7,2,213,45.0
6,158,214,2,
6,158,2,214,45.0
5,2,215,2,
5,2,2,215,45.0
6,158,215,2,
6,158,2,215,45.0
20,174,216,2,
20,174,2,216,46.0
5,2,217,2,
5,2,2,217,46.0
4,2,217,1,
4,2,1,217,46.0
7,2,217,2,
7,2,2,217,46.0
13,171,219,2,
13,171,2,219,46.0
9,8,219,2,
9,8,2,219,46.0
5,2,219,2,
5,2,2,219,46.0
6,158,220,2,
6,158,2,220,46.0
8,32,220,2,
8,32,2,220,46.0
4,2,221,2,
4,2,2,221,46.0
5,2,221,2,
5,2,2,221,46.0
9,16,221,2,
9,16,2,221,46.0
20,174,221,2,
20,174,2,221,46.0
13,164,223,2,
13,164,2,223,46.0
5,2,223,2,
5,2,2,223,46.0
20,14,225,2,
20,14,2,225,46.0
5,15,227,2,
5,15,2,227,47.0
20,171,227,2,
20,171,2,227,47.0
4,2,227,2,
4,2,2,227,47.0
6,2,227,2,
6,2,2,227,47.0
13,31,227,2,
13,31,2,227,47.0
9,160,228,2,
9,160,2,228,47.0
4,2,229,1,
4,2,1,229,47.0
5,159,231,2,
5,159,2,231,47.0
11,2,231,2,
11,2,2,231,47.0
6,1,231,1,
6,1,1,231,47.0
20,172,231,2,
20,172,2,231,47.0
6,181,262,2,
6,181,2,262,49.0
8,180,263,2,
8,180,2,263,49.0
6,319,264,2,
6,319,2,264,49.0
0,174,264,2,
0,174,2,264,49.0
15,174,264,2,
15,174,2,264,49.0
14,189,265,2,
14,189,2,265,49.0
15,15,265,2,
15,15,2,265,49.0
1,3,266,1,
1,3,1,266,49.0
0,3,267,2,
0,3,2,267,49.0
12,2,270,2,
12,2,2,270,49.0
0,3,270,2,
0,3,2,270,49.0
1,3,271,2,
1,3,2,271,49.0
15,7,271,2,
15,7,2,271,49.0
15,15,275,1,
15,15,1,275,50.0
0,2,275,2,
0,2,2,275,50.0
1,167,275,2,
1,167,2,275,50.0
10,167,276,2,
10,167,2,276,50.0
4,3,277,2,
4,3,2,277,50.0
0,3,277,2,
0,3,2,277,50.0
7,8,278,2,
7,8,2,278,50.0
1,167,279,2,
1,167,2,279,50.0
19,167,279,2,
19,167,2,279,50.0
8,13,282,2,
8,13,2,282,50.0
0,167,283,2,
0,167,2,283,50.0
15,174,283,2,
15,174,2,283,50.0
1,160,284,2,
1,160,2,284,50.0
19,16,285,2,
19,16,2,285,51.0
0,16,286,2,
0,16,2,286,51.0
15,15,286,1,
15,15,1,286,52.0
7,15,287,2,
7,15,2,287,52.0
19,8,287,2,
19,8,2,287,52.0
1,3,288,2,
1,3,2,288,52.0
0,174,288,2,
0,174,2,288,52.0
10,8,289,2,
10,8,2,289,52.0
1,3,290,2,
1,3,2,290,53.0
19,2,290,2,
19,2,2,290,53.0
0,174,290,2,
0,174,2,290,53.0
8,171,290,2,
8,171,2,290,53.0
15,173,291,2,
15,173,2,291,54.0
19,2,291,2,
19,2,2,291,54.0
9,167,292,2,
9,167,2,292,54.0
0,174,292,2,
0,174,2,292,54.0
15,174,293,2,
15,174,2,293,54.0
8,189,293,2,
8,189,2,293,54.0
19,160,294,2,
19,160,2,294,54.0
1,2,295,2,
1,2,2,295,54.0
8,31,295,2,
8,31,2,295,54.0
0,22,299,2,
0,22,2,299,55.0
15,181,300,2,
15,181,2,300,55.0
19,167,301,1,
19,167,1,301,55.0
1,159,301,2,
1,159,2,301,55.0
0,23,302,2,
0,23,2,302,55.0
7,160,302,1,
7,160,1,302,55.0
1,0,303,2,
1,0,2,303,55.0
19,7,304,2,
19,7,2,304,55.0
14,166,304,2,
14,166,2,304,55.0
1,14,306,2,
1,14,2,306,55.0
19,173,306,2,
19,173,2,306,55.0
18,158,306,2,
18,158,2,306,55.0
3,6,316,2,
3,6,2,316,56.0
17,189,318,2,
17,189,2,318,56.0
4,160,318,2,
4,160,2,318,56.0
15,16,318,2,
15,16,2,318,56.0
6,171,318,2,
6,171,2,318,57.0
12,173,320,2,
12,173,2,320,57.0
14,158,320,2,
14,158,2,320,57.0
15,167,322,1,
15,167,1,322,57.0
9,165,338,2,
9,165,2,338,57.0
11,3,338,2,
11,3,2,338,57.0
10,3,339,2,
10,3,2,339,57.0
15,180,339,2,
15,180,2,339,57.0
11,2,340,2,
11,2,2,340,57.0
15,181,341,2,
15,181,2,341,57.0
18,173,344,2,
18,173,2,344,59.0
19,174,344,2,
19,174,2,344,59.0
12,7,345,1,
12,7,1,345,59.0
19,16,346,1,
19,16,1,346,59.0
3,164,346,2,
3,164,2,346,59.0
18,166,347,2,
18,166,2,347,59.0
3,32,352,1,
3,32,1,352,59.0
18,173,352,2,
18,173,2,352,59.0
10,160,353,2,
10,160,2,353,59.0
1,22,353,2,
1,22,2,353,59.0
18,165,353,2,
18,165,2,353,59.0
19,172,356,2,
19,172,2,356,59.0
7,167,362,2,
7,167,2,362,61.0
19,173,362,1,
19,173,1,362,61.0
10,8,362,2,
10,8,2,362,61.0
18,167,362,2,
18,167,2,362,61.0
9,3,363,2,
9,3,2,363,61.0
19,174,364,1,
19,174,1,364,61.0
4,8,365,2,
4,8,2,365,61.0
18,167,365,2,
18,167,2,365,61.0
19,16,366,2,
19,16,2,366,61.0
7,8,366,2,
7,8,2,366,61.0
18,166,368,2,
18,166,2,368,61.0
19,166,369,2,
19,166,2,369,61.0
19,15,372,1,
19,15,1,372,62.0
7,2,372,2,
7,2,2,372,62.0
9,3,372,2,
9,3,2,372,62.0
18,3,372,2,
18,3,2,372,62.0
10,160,373,2,
10,160,2,373,62.0
12,1,373,2,
12,1,2,373,62.0
9,160,374,2,
9,160,2,374,62.0
11,8,374,2,
11,8,2,374,62.0
5,31,381,2,
5,31,2,381,62.0
19,22,382,2,
19,22,2,382,62.0
18,174,382,2,
18,174,2,382,62.0
10,160,382,2,
10,160,2,382,62.0
18,174,385,2,
18,174,2,385,62.0
18,3,397,1,
18,3,1,397,63.0
7,2,397,2,
7,2,2,397,63.0
9,2,398,2,
9,2,2,398,64.0
4,173,398,2,
4,173,2,398,64.0
10,167,399,2,
10,167,2,399,64.0
13,32,399,2,
13,32,2,399,64.0
18,160,399,2,
18,160,2,399,64.0
