wasp_id,cell_id,amt,time,bout_id
14,22,2,54,12.0
1,1,55,1,
1,1,1,55,12.0
14,14,60,2,
14,14,2,60,13.0
16,2,61,2,
16,2,2,61,13.0
9,171,61,2,
9,171,2,61,13.0
1,171,64,2,
1,171,2,64,13.0
1,15,88,2,
1,15,2,88,13.0
4,2,89,2,
4,2,2,89,14.0
14,2,89,2,
14,2,2,89,14.0
8,1,89,2,
8,1,2,89,14.0
3,7,89,2,
3,7,2,89,14.0
17,15,90,2,
17,15,2,90,15.0
14,2,91,2,
14,2,2,91,15.0
1,165,91,1,
1,165,1,91,15.0
9,8,92,2,
9,8,2,92,15.0
16,2,92,2,
16,2,2,92,15.0
17,15,92,2,
17,15,2,92,15.0
1,13,93,2,
1,13,2,93,16.0
14,2,93,2,
14,2,2,93,16.0
12,2,94,2,
12,2,2,94,16.0
17,15,94,2,
17,15,2,94,16.0
4,2,95,2,
4,2,2,95,16.0
9,2,95,2,
9,2,2,95,16.0
12,8,96,2,
12,8,2,96,16.0
17,15,96,2,
17,15,2,96,16.0
14,8,96,1,
14,8,1,96,16.0
1,158,96,2,
1,158,2,96,16.0
1,172,98,2,
1,172,2,98,16.0
14,166,98,2,
14,166,2,98,16.0
4,2,104,2,
4,2,2,104,17.0
2,158,105,2,
2,158,2,105,18.0
16,7,106,2,
16,7,2,106,18.0
1,181,106,2,
1,181,2,106,18.0
14,2,106,2,
14,2,2,106,18.0
13,7,107,2,
13,7,2,107,18.0
9,2,107,2,
9,2,2,107,18.0
3,2,108,2,
3,2,2,108,18.0
2,0,108,2,
2,0,2,108,18.0
9,173,137,2,
9,173,2,137,18.0
14,164,138,2,
14,164,2,138,19.0
10,6,139,1,
10,6,1,139,19.0
14,180,140,2,
14,180,2,140,19.0
3,2,141,2,
3,2,2,141,19.0
5,1,141,2,
5,1,2,141,19.0
9,15,142,2,
9,15,2,142,19.0
9,171,146,2,
9,171,2,146,19.0
4,2,148,2,
4,2,2,148,19.0
5,2,149,1,
5,2,1,149,19.0
3,2,149,2,
3,2,2,149,19.0
4,7,150,2,
4,7,2,150,19.0
9,180,150,2,
9,180,2,150,19.0
8,6,150,2,
8,6,2,150,19.0
14,180,150,2,
14,180,2,150,19.0
16,2,151,2,
16,2,2,151,20.0
5,2,151,2,
5,2,2,151,20.0
10,2,152,2,
10,2,2,152,20.0
3,2,153,2,
3,2,2,153,20.0
5,2,154,1,
5,2,1,154,20.0
14,181,154,2,
14,181,2,154,20.0
3,2,162,2,
3,2,2,162,21.0
8,2,163,2,
8,2,2,163,21.0
9,158,163,2,
9,158,2,163,21.0
13,2,164,2,
13,2,2,164,21.0
10,7,164,2,
10,7,2,164,21.0
9,0,165,2,
9,0,2,165,21.0
16,2,165,2,
16,2,2,165,21.0
4,8,166,2,
4,8,2,166,21.0
14,22,168,2,
14,22,2,168,22.0
3,2,169,2,
3,2,2,169,22.0
17,181,170,1,
17,181,1,170,22.0
9,14,171,2,
9,14,2,171,22.0
14,13,174,2,
14,13,2,174,22.0
14,159,178,2,
14,159,2,178,22.0
5,2,179,2,
5,2,2,179,23.0
17,181,179,2,
17,181,2,179,23.0
8,2,179,2,
8,2,2,179,23.0
3,2,180,2,
3,2,2,180,24.0
2,158,181,2,
2,158,2,181,24.0
14,171,182,2,
14,171,2,182,24.0
3,2,182,2,
3,2,2,182,24.0
13,2,183,2,
13,2,2,183,24.0
2,158,185,2,
2,158,2,185,25.0
5,2,185,2,
5,2,2,185,25.0
12,7,185,2,
12,7,2,185,25.0
14,181,185,1,
14,181,1,185,25.0
8,15,186,2,
8,15,2,186,25.0
17,181,186,2,
17,181,2,186,25.0
16,2,187,2,
16,2,2,187,25.0
5,2,187,2,
5,2,2,187,25.0
12,173,189,2,
12,173,2,189,26.0
13,2,190,2,
13,2,2,190,26.0
14,15,190,2,
14,15,2,190,26.0
4,2,190,2,
4,2,2,190,26.0
2,158,190,2,
2,158,2,190,26.0
5,2,190,2,
5,2,2,190,26.0
17,22,191,2,
17,22,2,191,26.0
2,159,192,1,
2,159,1,192,26.0
5,2,193,2,
5,2,2,193,26.0
14,165,194,2,
14,165,2,194,26.0
2,172,195,2,
2,172,2,195,27.0
12,173,195,2,
12,173,2,195,27.0
14,1,196,2,
14,1,2,196,27.0
5,2,196,2,
5,2,2,196,27.0
2,14,197,2,
2,14,2,197,27.0
8,2,198,2,
8,2,2,198,27.0
14,0,198,2,
14,0,2,198,27.0
12,173,198,2,
12,173,2,198,27.0
2,181,199,2,
2,181,2,199,27.0
13,7,200,2,
13,7,2,200,27.0
12,173,200,2,
12,173,2,200,27.0
2,181,200,2,
2,181,2,200,27.0
14,158,201,2,
14,158,2,201,27.0
2,2,205,2,
2,2,2,205,27.0
12,1,209,2,
12,1,2,209,27.0
2,2,209,2,
2,2,2,209,27.0
5,2,210,2,
5,2,2,210,27.0
14,0,210,2,
14,0,2,210,27.0
2,2,211,2,
2,2,2,211,27.0
13,2,221,2,
13,2,2,221,27.0
2,0,222,2,
2,0,2,222,28.0
12,158,223,2,
12,158,2,223,28.0
14,14,223,2,
14,14,2,223,28.0
13,2,223,2,
13,2,2,223,28.0
2,22,224,2,
2,22,2,224,28.0
0,171,224,2,
0,171,2,224,28.0
8,7,225,2,
8,7,2,225,28.0
12,158,225,2,
12,158,2,225,28.0
2,180,226,2,
2,180,2,226,28.0
8,166,248,2,
8,166,2,248,28.0
2,164,249,2,
2,164,2,249,28.0
9,8,249,2,
9,8,2,249,28.0
5,6,250,2,
5,6,2,250,28.0
0,2,250,2,
0,2,2,250,28.0
1,22,250,2,
1,22,2,250,28.0
0,2,252,1,
0,2,1,252,29.0
2,158,253,1,
2,158,1,253,29.0
9,2,253,2,
9,2,2,253,29.0
16,2,253,2,
16,2,2,253,29.0
8,14,254,2,
8,14,2,254,29.0
6,158,255,2,
6,158,2,255,30.0
9,2,255,1,
9,2,1,255,30.0
0,2,256,2,
0,2,2,256,31.0
7,181,256,2,
7,181,2,256,31.0
1,171,256,2,
1,171,2,256,31.0
2,158,257,2,
2,158,2,257,31.0
6,6,257,2,
6,6,2,257,31.0
9,2,257,2,
9,2,2,257,31.0
4,2,258,2,
4,2,2,258,31.0
1,171,258,2,
1,171,2,258,31.0
9,2,259,2,
9,2,2,259,31.0
7,15,259,2,
7,15,2,259,31.0
9,2,263,2,
9,2,2,263,32.0
7,7,263,2,
7,7,2,263,32.0
0,2,263,2,
0,2,2,263,32.0
1,158,263,2,
1,158,2,263,32.0
6,173,264,2,
6,173,2,264,32.0
9,2,265,2,
9,2,2,265,32.0
4,2,265,2,
4,2,2,265,32.0
16,2,266,2,
16,2,2,266,32.0
7,1,266,2,
7,1,2,266,32.0
1,2,267,2,
1,2,2,267,32.0
9,2,267,2,
9,2,2,267,32.0
6,173,267,2,
6,173,2,267,32.0
1,2,269,2,
1,2,2,269,32.0
9,2,269,1,
9,2,1,269,32.0
0,1,271,2,
0,1,2,271,32.0
1,2,271,2,
1,2,2,271,33.0
2,8,271,2,
2,8,2,271,33.0
7,172,271,2,
7,172,2,271,33.0
9,1,272,2,
9,1,2,272,33.0
1,2,273,2,
1,2,2,273,33.0
7,22,273,2,
7,22,2,273,33.0
2,166,273,2,
2,166,2,273,33.0
12,2,274,2,
12,2,2,274,33.0
7,180,274,2,
7,180,2,274,33.0
9,172,275,2,
9,172,2,275,33.0
0,158,275,2,
0,158,2,275,33.0
1,2,275,2,
1,2,2,275,33.0
2,2,276,2,
2,2,2,276,33.0
7,13,277,2,
7,13,2,277,33.0
1,2,277,2,
1,2,2,277,33.0
12,2,277,1,
12,2,1,277,33.0
2,2,279,2,
2,2,2,279,35.0
11,8,279,1,
11,8,1,279,35.0
0,2,279,2,
0,2,2,279,35.0
9,2,279,1,
9,2,1,279,35.0
4,8,280,2,
4,8,2,280,35.0
7,171,280,2,
7,171,2,280,35.0
11,8,281,2,
11,8,2,281,36.0
3,2,282,2,
3,2,2,282,36.0
0,2,282,2,
0,2,2,282,36.0
9,2,282,2,
9,2,2,282,37.0
2,2,283,2,
2,2,2,283,37.0
14,181,284,2,
14,181,2,284,37.0
11,8,284,2,
11,8,2,284,37.0
1,1,284,2,
1,1,2,284,37.0
9,2,284,2,
9,2,2,284,37.0
2,2,285,2,
2,2,2,285,37.0
11,8,286,2,
11,8,2,286,37.0
1,159,286,2,
1,159,2,286,37.0
0,1,286,2,
0,1,2,286,37.0
12,2,286,2,
12,2,2,286,37.0
9,2,287,2,
9,2,2,287,37.0
2,2,287,2,
2,2,2,287,37.0
16,8,287,2,
16,8,2,287,37.0
0,1,287,2,
0,1,2,287,37.0
12,2,288,2,
12,2,2,288,37.0
9,2,289,2,
9,2,2,289,37.0
2,2,289,2,
2,2,2,289,37.0
11,8,289,2,
11,8,2,289,38.0
0,165,289,2,
0,165,2,289,38.0
1,1,289,2,
1,1,2,289,38.0
13,2,290,2,
13,2,2,290,38.0
12,2,290,2,
12,2,2,290,38.0
11,6,291,2,
11,6,2,291,38.0
0,173,291,2,
0,173,2,291,38.0
9,2,291,2,
9,2,2,291,38.0
3,2,292,2,
3,2,2,292,39.0
4,2,292,2,
4,2,2,292,39.0
2,1,293,2,
2,1,2,293,39.0
9,2,293,2,
9,2,2,293,39.0
12,2,293,2,
12,2,2,293,39.0
12,2,294,2,
12,2,2,294,40.0
1,8,295,2,
1,8,2,295,41.0
3,2,295,2,
3,2,2,295,41.0
9,2,295,2,
9,2,2,295,41.0
2,0,295,2,
2,0,2,295,41.0
5,2,296,2,
5,2,2,296,41.0
0,15,297,2,
0,15,2,297,41.0
2,158,297,2,
2,158,2,297,41.0
1,166,297,2,
1,166,2,297,41.0
12,2,297,1,
12,2,1,297,41.0
9,2,298,2,
9,2,2,298,41.0
11,13,298,2,
11,13,2,298,41.0
14,22,298,2,
14,22,2,298,41.0
0,15,299,2,
0,15,2,299,41.0
12,2,299,2,
12,2,2,299,41.0
2,0,299,2,
2,0,2,299,41.0
10,2,300,2,
10,2,2,300,41.0
7,22,300,2,
7,22,2,300,41.0
1,2,301,2,
1,2,2,301,41.0
9,2,301,2,
9,2,2,301,41.0
9,2,302,2,
9,2,2,302,41.0
8,2,312,2,
8,2,2,312,41.0
1,2,312,2,
1,2,2,312,42.0
9,2,313,2,
9,2,2,313,42.0
13,2,313,2,
13,2,2,313,42.0
0,2,313,2,
0,2,2,313,42.0
12,8,314,2,
12,8,2,314,42.0
0,2,315,2,
0,2,2,315,43.0
1,2,315,2,
1,2,2,315,43.0
13,1,316,2,
13,1,2,316,43.0
5,2,316,2,
5,2,2,316,43.0
16,2,316,2,
16,2,2,316,43.0
9,2,316,2,
9,2,2,316,43.0
1,2,317,2,
1,2,2,317,44.0
0,1,317,1,
0,1,1,317,44.0
12,8,317,2,
12,8,2,317,44.0
3,8,317,2,
3,8,2,317,44.0
9,2,318,2,
9,2,2,318,44.0
0,0,319,2,
0,0,2,319,44.0
9,2,320,2,
9,2,2,320,44.0
12,2,320,2,
12,2,2,320,44.0
8,2,322,2,
8,2,2,322,44.0
10,2,322,2,
10,2,2,322,44.0
12,2,322,2,
12,2,2,322,45.0
9,2,323,2,
9,2,2,323,45.0
1,165,323,2,
1,165,2,323,45.0
0,0,324,2,
0,0,2,324,45.0
8,2,324,2,
8,2,2,324,45.0
12,2,324,2,
12,2,2,324,45.0
10,1,325,2,
10,1,2,325,45.0
9,2,325,2,
9,2,2,325,45.0
4,1,326,2,
4,1,2,326,45.0
3,2,326,2,
3,2,2,326,45.0
12,2,327,2,
12,2,2,327,45.0
1,172,327,2,
1,172,2,327,45.0
9,2,328,2,
9,2,2,328,45.0
9,2,332,2,
9,2,2,332,45.0
0,1,333,2,
0,1,2,333,45.0
1,2,333,1,
1,2,1,333,45.0
11,173,334,1,
11,173,1,334,46.0
12,158,334,2,
12,158,2,334,46.0
0,1,334,2,
0,1,2,334,46.0
1,2,335,2,
1,2,2,335,46.0
4,2,335,2,
4,2,2,335,46.0
0,1,336,2,
0,1,2,336,46.0
14,181,336,2,
14,181,2,336,46.0
11,14,336,2,
11,14,2,336,46.0
4,1,336,2,
4,1,2,336,46.0
9,2,337,2,
9,2,2,337,46.0
12,158,338,2,
12,158,2,338,46.0
17,181,338,2,
17,181,2,338,46.0
8,2,355,2,
8,2,2,355,46.0
3,1,356,2,
3,1,2,356,46.0
17,181,357,2,
17,181,2,357,46.0
12,2,357,2,
12,2,2,357,46.0
0,158,357,2,
0,158,2,357,46.0
1,2,357,1,
1,2,1,357,46.0
9,158,358,2,
9,158,2,358,46.0
14,180,359,2,
14,180,2,359,47.0
0,158,359,2,
0,158,2,359,47.0
12,8,360,2,
12,8,2,360,47.0
5,2,360,2,
5,2,2,360,47.0
4,7,360,2,
4,7,2,360,48.0
9,171,361,2,
9,171,2,361,48.0
1,171,361,2,
1,171,2,361,48.0
11,171,361,2,
11,171,2,361,48.0
10,1,362,2,
10,1,2,362,48.0
12,8,363,2,
12,8,2,363,48.0
14,22,363,2,
14,22,2,363,48.0
0,158,363,2,
0,158,2,363,48.0
9,173,364,2,
9,173,2,364,48.0
11,181,364,2,
11,181,2,364,48.0
9,7,366,2,
9,7,2,366,48.0
9,2,369,2,
9,2,2,369,49.0
12,181,370,2,
12,181,2,370,49.0
3,2,370,2,
3,2,2,370,49.0
9,6,372,2,
9,6,2,372,49.0
12,14,372,2,
12,14,2,372,49.0
5,166,378,2,
5,166,2,378,49.0
13,2,378,2,
13,2,2,378,49.0
12,164,379,2,
12,164,2,379,49.0
9,2,379,2,
9,2,2,379,50.0
0,159,379,2,
0,159,2,379,50.0
16,2,380,2,
16,2,2,380,50.0
14,2,381,2,
14,2,2,381,50.0
4,2,381,2,
4,2,2,381,50.0
0,165,381,2,
0,165,2,381,50.0
5,166,381,2,
5,166,2,381,50.0
12,159,381,2,
12,159,2,381,50.0
9,2,382,2,
9,2,2,382,50.0
13,2,383,2,
13,2,2,383,50.0
14,8,384,2,
14,8,2,384,50.0
0,22,385,2,
0,22,2,385,50.0
9,2,385,1,
9,2,1,385,50.0
5,15,386,2,
5,15,2,386,50.0
12,1,386,2,
12,1,2,386,50.0
4,2,387,2,
4,2,2,387,51.0
9,2,387,2,
9,2,2,387,51.0
0,13,387,2,
0,13,2,387,51.0
14,6,389,2,
14,6,2,389,51.0
12,1,389,2,
12,1,2,389,51.0
14,158,391,1,
14,158,1,391,51.0
12,1,392,2,
12,1,2,392,51.0
0,158,393,2,
0,158,2,393,51.0
16,2,393,2,
16,2,2,393,51.0
9,2,393,2,
9,2,2,393,51.0
0,0,394,2,
0,0,2,394,51.0
9,2,395,2,
9,2,2,395,51.0
12,1,395,2,
12,1,2,395,51.0
14,158,395,2,
14,158,2,395,51.0
