giver,receiver,amt,time,bout_id
5,7,2,17,
5,7,2,17,15.0
5,17,2,17,
5,17,2,17,16.0
12,3,2,17,
12,3,2,17,16.0
15,0,2,18,
15,0,2,18,16.0
12,14,2,18,
12,14,2,18,16.0
5,3,1,18,
5,3,1,18,16.0
12,16,2,18,
12,16,2,18,16.0
21,26,2,18,
21,26,2,18,16.0
21,4,2,18,
21,4,2,18,16.0
3,15,1,18,
3,15,1,18,16.0
16,19,2,18,
16,19,2,18,16.0
12,20,2,19,
12,20,2,19,17.0
12,3,2,19,
12,3,2,19,17.0
3,9,2,19,
3,9,2,19,17.0
21,16,2,19,
21,16,2,19,17.0
21,6,2,20,
21,6,2,20,17.0
16,17,2,20,
16,17,2,20,17.0
21,3,1,20,
21,3,1,20,17.0
12,4,2,20,
12,4,2,20,17.0
12,7,2,21,
12,7,2,21,17.0
12,20,2,21,
12,20,2,21,17.0
3,26,1,21,
3,26,1,21,17.0
21,7,2,22,
21,7,2,22,17.0
20,14,2,22,
20,14,2,22,17.0
12,3,2,22,
12,3,2,22,18.0
12,9,2,22,
12,9,2,22,18.0
12,15,2,22,
12,15,2,22,18.0
12,20,2,22,
12,20,2,22,18.0
21,4,2,22,
21,4,2,22,18.0
15,16,2,22,
15,16,2,22,18.0
16,19,2,22,
16,19,2,22,18.0
3,25,2,22,
3,25,2,22,18.0
21,16,2,23,
21,16,2,23,18.0
20,15,2,23,
20,15,2,23,18.0
12,6,2,23,
12,6,2,23,18.0
15,13,2,23,
15,13,2,23,18.0
12,20,2,23,
12,20,2,23,18.0
12,0,2,24,
12,0,2,24,18.0
12,6,2,24,
12,6,2,24,18.0
20,7,2,24,
20,7,2,24,18.0
12,15,2,24,
12,15,2,24,18.0
15,14,2,24,
15,14,2,24,18.0
21,19,2,25,
21,19,2,25,18.0
5,20,2,25,
5,20,2,25,18.0
12,25,2,25,
12,25,2,25,19.0
5,15,2,26,
5,15,2,26,19.0
15,13,2,26,
15,13,2,26,19.0
20,4,2,26,
20,4,2,26,19.0
12,7,2,26,
12,7,2,26,19.0
5,4,2,26,
5,4,2,26,19.0
5,14,2,26,
5,14,2,26,19.0
21,3,2,27,
21,3,2,27,19.0
3,16,2,27,
3,16,2,27,19.0
16,9,2,27,
16,9,2,27,19.0
21,7,2,27,
21,7,2,27,19.0
5,19,2,27,
5,19,2,27,19.0
21,25,1,27,
21,25,1,27,19.0
5,20,2,28,
5,20,2,28,20.0
12,4,2,28,
12,4,2,28,20.0
5,19,1,28,
5,19,1,28,20.0
12,25,2,29,
12,25,2,29,20.0
12,3,2,29,
12,3,2,29,20.0
12,0,2,29,
12,0,2,29,20.0
21,4,2,29,
21,4,2,29,20.0
3,16,2,29,
3,16,2,29,20.0
21,7,2,29,
21,7,2,29,20.0
16,20,2,30,
16,20,2,30,20.0
21,9,1,30,
21,9,1,30,20.0
20,16,2,30,
20,16,2,30,20.0
16,25,2,30,
16,25,2,30,20.0
12,0,2,31,
12,0,2,31,20.0
21,19,2,31,
21,19,2,31,20.0
12,7,2,31,
12,7,2,31,20.0
12,16,2,31,
12,16,2,31,20.0
12,25,2,31,
12,25,2,31,20.0
16,20,2,32,
16,20,2,32,20.0
21,15,1,32,
21,15,1,32,20.0
20,4,2,32,
20,4,2,32,20.0
12,16,2,32,
12,16,2,32,20.0
12,3,2,33,
12,3,2,33,20.0
12,19,2,33,
12,19,2,33,20.0
12,15,2,33,
12,15,2,33,20.0
12,25,2,33,
12,25,2,33,20.0
15,20,2,34,
15,20,2,34,20.0
20,3,2,34,
20,3,2,34,20.0
3,15,2,34,
3,15,2,34,20.0
12,15,2,34,
12,15,2,34,20.0
15,4,2,34,
15,4,2,34,20.0
15,16,2,35,
15,16,2,35,20.0
16,3,2,35,
16,3,2,35,20.0
3,20,2,35,
3,20,2,35,20.0
20,15,2,35,
20,15,2,35,20.0
15,16,2,36,
15,16,2,36,20.0
16,3,2,36,
16,3,2,36,20.0
3,15,2,36,
3,15,2,36,20.0
12,16,2,37,
12,16,2,37,21.0
12,0,2,38,
12,0,2,38,21.0
5,25,2,38,
5,25,2,38,21.0
12,3,2,38,
12,3,2,38,21.0
12,4,2,38,
12,4,2,38,21.0
3,19,2,38,
3,19,2,38,21.0
5,1,2,38,
5,1,2,38,21.0
5,20,2,39,
5,20,2,39,21.0
20,16,2,39,
20,16,2,39,21.0
16,3,2,39,
16,3,2,39,21.0
12,13,2,40,
12,13,2,40,21.0
3,4,2,40,
3,4,2,40,21.0
12,16,2,40,
12,16,2,40,21.0
5,20,2,40,
5,20,2,40,21.0
5,1,2,40,
5,1,2,40,21.0
16,3,2,40,
16,3,2,40,21.0
3,25,2,40,
3,25,2,40,21.0
5,1,2,41,
5,1,2,41,21.0
1,16,2,41,
1,16,2,41,21.0
12,3,1,41,
12,3,1,41,21.0
3,15,1,41,
3,15,1,41,21.0
15,0,1,41,
15,0,1,41,21.0
16,3,2,42,
16,3,2,42,21.0
3,16,2,42,
3,16,2,42,21.0
16,4,2,42,
16,4,2,42,21.0
5,25,2,43,
5,25,2,43,22.0
5,10,2,44,
5,10,2,44,22.0
10,3,2,44,
10,3,2,44,22.0
3,16,2,44,
3,16,2,44,22.0
16,13,2,44,
16,13,2,44,22.0
5,20,2,44,
5,20,2,44,22.0
20,25,2,45,
20,25,2,45,22.0
5,15,2,45,
5,15,2,45,22.0
5,20,2,45,
5,20,2,45,22.0
15,3,2,45,
15,3,2,45,22.0
3,16,2,45,
3,16,2,45,22.0
5,4,2,45,
5,4,2,45,22.0
20,1,2,45,
20,1,2,45,22.0
1,15,2,46,
1,15,2,46,22.0
5,3,2,46,
5,3,2,46,22.0
3,13,2,46,
3,13,2,46,22.0
16,10,2,46,
16,10,2,46,22.0
5,15,2,46,
5,15,2,46,22.0
10,20,2,46,
10,20,2,46,22.0
5,25,2,47,
5,25,2,47,22.0
15,0,2,47,
15,0,2,47,22.0
5,10,2,47,
5,10,2,47,22.0
10,3,2,48,
10,3,2,48,22.0
3,9,2,48,
3,9,2,48,22.0
12,15,2,48,
12,15,2,48,22.0
12,4,1,48,
12,4,1,48,22.0
5,10,2,48,
5,10,2,48,22.0
15,1,2,48,
15,1,2,48,22.0
10,16,2,48,
10,16,2,48,22.0
1,10,2,48,
1,10,2,48,22.0
16,13,2,48,
16,13,2,48,22.0
10,20,2,49,
10,20,2,49,22.0
20,10,2,49,
20,10,2,49,22.0
10,15,2,49,
10,15,2,49,22.0
12,16,2,49,
12,16,2,49,22.0
21,4,2,50,
21,4,2,50,22.0
15,10,2,50,
15,10,2,50,22.0
21,15,2,50,
21,15,2,50,22.0
10,1,2,50,
10,1,2,50,22.0
21,3,2,51,
21,3,2,51,22.0
15,9,2,51,
15,9,2,51,22.0
16,19,2,51,
16,19,2,51,22.0
1,15,2,51,
1,15,2,51,22.0
12,25,2,51,
12,25,2,51,22.0
21,13,2,51,
21,13,2,51,22.0
21,20,2,51,
21,20,2,51,22.0
3,10,2,51,
3,10,2,51,22.0
12,3,1,51,
12,3,1,51,22.0
21,1,2,52,
21,1,2,52,22.0
21,16,2,52,
21,16,2,52,22.0
1,25,2,53,
1,25,2,53,22.0
21,20,2,53,
21,20,2,53,22.0
21,9,2,53,
21,9,2,53,22.0
21,13,2,53,
21,13,2,53,22.0
21,1,2,53,
21,1,2,53,22.0
20,10,2,53,
20,10,2,53,22.0
21,15,2,53,
21,15,2,53,22.0
15,7,2,54,
15,7,2,54,22.0
1,4,2,54,
1,4,2,54,22.0
10,13,2,54,
10,13,2,54,22.0
21,20,2,54,
21,20,2,54,23.0
20,15,2,54,
20,15,2,54,23.0
15,19,2,54,
15,19,2,54,23.0
21,1,2,54,
21,1,2,54,23.0
1,15,2,55,
1,15,2,55,23.0
21,3,1,55,
21,3,1,55,23.0
3,1,1,55,
3,1,1,55,23.0
1,10,1,55,
1,10,1,55,23.0
15,20,2,55,
15,20,2,55,23.0
20,0,2,55,
20,0,2,55,23.0
10,15,1,56,
10,15,1,56,23.0
15,16,1,56,
15,16,1,56,23.0
16,3,1,56,
16,3,1,56,23.0
21,13,2,56,
21,13,2,56,23.0
21,25,2,56,
21,25,2,56,23.0
21,4,2,57,
21,4,2,57,23.0
21,20,2,57,
21,20,2,57,23.0
20,10,2,57,
20,10,2,57,23.0
3,9,1,57,
3,9,1,57,23.0
12,0,2,57,
12,0,2,57,24.0
5,1,2,58,
5,1,2,58,24.0
12,15,2,58,
12,15,2,58,24.0
5,15,2,58,
5,15,2,58,24.0
5,16,1,58,
5,16,1,58,24.0
16,10,1,59,
16,10,1,59,24.0
12,25,2,59,
12,25,2,59,24.0
21,9,2,59,
21,9,2,59,24.0
12,16,2,59,
12,16,2,59,24.0
15,17,2,59,
15,17,2,59,24.0
21,0,2,59,
21,0,2,59,24.0
5,3,2,60,
5,3,2,60,24.0
5,1,2,60,
5,1,2,60,24.0
21,16,2,60,
21,16,2,60,24.0
21,2,2,60,
21,2,2,60,24.0
2,20,2,61,
2,20,2,61,24.0
16,13,2,61,
16,13,2,61,24.0
3,25,2,61,
3,25,2,61,24.0
5,2,1,61,
5,2,1,61,24.0
20,0,2,61,
20,0,2,61,24.0
21,4,2,61,
21,4,2,61,24.0
21,3,2,61,
21,3,2,61,24.0
12,16,2,61,
12,16,2,61,24.0
12,1,2,62,
12,1,2,62,24.0
12,16,2,62,
12,16,2,62,24.0
12,2,2,63,
12,2,2,63,24.0
1,4,2,63,
1,4,2,63,24.0
5,9,2,63,
5,9,2,63,24.0
5,3,2,63,
5,3,2,63,24.0
21,3,2,63,
21,3,2,63,24.0
2,0,2,63,
2,0,2,63,24.0
5,10,2,63,
5,10,2,63,24.0
10,20,2,63,
10,20,2,63,24.0
21,1,2,64,
21,1,2,64,24.0
5,10,2,64,
5,10,2,64,24.0
1,13,2,64,
1,13,2,64,24.0
21,25,2,64,
21,25,2,64,24.0
5,2,2,64,
5,2,2,64,24.0
12,9,2,65,
12,9,2,65,24.0
21,20,2,65,
21,20,2,65,24.0
12,4,2,65,
12,4,2,65,24.0
5,15,2,65,
5,15,2,65,24.0
20,10,2,66,
20,10,2,66,24.0
21,0,2,66,
21,0,2,66,24.0
15,16,2,66,
15,16,2,66,24.0
21,2,1,66,
21,2,1,66,24.0
10,20,2,66,
10,20,2,66,24.0
20,15,2,66,
20,15,2,66,24.0
12,20,2,66,
12,20,2,66,24.0
2,1,1,66,
2,1,1,66,24.0
21,15,2,67,
21,15,2,67,24.0
12,20,2,67,
12,20,2,67,24.0
20,9,2,67,
20,9,2,67,24.0
15,2,2,67,
15,2,2,67,24.0
5,0,1,67,
5,0,1,67,24.0
16,10,2,67,
16,10,2,67,24.0
21,16,2,67,
21,16,2,67,24.0
15,4,2,67,
15,4,2,67,24.0
21,15,2,67,
21,15,2,67,24.0
21,3,2,67,
21,3,2,67,24.0
21,16,2,68,
21,16,2,68,24.0
20,13,2,68,
20,13,2,68,24.0
21,2,2,69,
21,2,2,69,24.0
2,10,2,69,
2,10,2,69,24.0
21,3,2,69,
21,3,2,69,24.0
3,9,2,69,
3,9,2,69,24.0
10,1,2,69,
10,1,2,69,24.0
16,15,2,69,
16,15,2,69,24.0
15,20,2,69,
15,20,2,69,24.0
5,4,2,70,
5,4,2,70,24.0
5,16,2,70,
5,16,2,70,24.0
21,13,1,70,
21,13,1,70,24.0
5,25,1,70,
5,25,1,70,24.0
16,13,2,71,
16,13,2,71,24.0
5,20,2,71,
5,20,2,71,24.0
5,1,2,71,
5,1,2,71,24.0
5,16,2,71,
5,16,2,71,24.0
5,15,2,72,
5,15,2,72,24.0
16,2,2,72,
16,2,2,72,24.0
2,3,2,72,
2,3,2,72,24.0
5,2,2,72,
5,2,2,72,24.0
2,10,2,73,
2,10,2,73,24.0
15,1,2,73,
15,1,2,73,24.0
5,13,2,73,
5,13,2,73,24.0
3,9,2,73,
3,9,2,73,24.0
1,26,2,73,
1,26,2,73,24.0
10,3,2,73,
10,3,2,73,24.0
12,0,2,73,
12,0,2,73,24.0
5,20,2,74,
5,20,2,74,24.0
12,1,2,74,
12,1,2,74,24.0
5,25,2,74,
5,25,2,74,24.0
5,25,2,74,
5,25,2,74,24.0
1,26,2,75,
1,26,2,75,24.0
12,1,2,75,
12,1,2,75,24.0
1,6,2,75,
1,6,2,75,24.0
12,10,2,75,
12,10,2,75,24.0
12,13,2,75,
12,13,2,75,24.0
5,2,2,75,
5,2,2,75,24.0
10,16,2,75,
10,16,2,75,24.0
16,15,2,75,
16,15,2,75,24.0
5,25,1,75,
5,25,1,75,24.0
12,3,2,75,
12,3,2,75,24.0
2,1,2,76,
2,1,2,76,24.0
15,10,2,76,
15,10,2,76,24.0
21,9,2,76,
21,9,2,76,24.0
12,1,2,76,
12,1,2,76,24.0
21,9,2,76,
21,9,2,76,24.0
1,15,2,76,
1,15,2,76,24.0
12,0,2,76,
12,0,2,76,24.0
5,16,1,76,
5,16,1,76,24.0
12,13,2,77,
12,13,2,77,24.0
12,3,2,77,
12,3,2,77,24.0
16,2,1,77,
16,2,1,77,24.0
3,26,2,77,
3,26,2,77,24.0
21,0,2,77,
21,0,2,77,24.0
12,20,2,78,
12,20,2,78,24.0
20,3,2,78,
20,3,2,78,24.0
2,25,1,78,
2,25,1,78,24.0
12,15,2,78,
12,15,2,78,24.0
3,1,2,78,
3,1,2,78,24.0
15,2,2,78,
15,2,2,78,24.0
21,20,2,78,
21,20,2,78,24.0
1,6,2,79,
1,6,2,79,24.0
21,0,2,79,
21,0,2,79,24.0
21,3,2,79,
21,3,2,79,24.0
12,16,2,79,
12,16,2,79,24.0
12,15,1,79,
12,15,1,79,24.0
16,1,2,80,
16,1,2,80,24.0
21,25,2,80,
21,25,2,80,24.0
21,2,2,80,
21,2,2,80,24.0
1,13,2,80,
1,13,2,80,24.0
2,10,2,80,
2,10,2,80,24.0
10,9,2,80,
10,9,2,80,25.0
12,2,2,81,
12,2,2,81,25.0
21,26,2,81,
21,26,2,81,25.0
12,1,2,81,
12,1,2,81,25.0
21,10,2,81,
21,10,2,81,25.0
21,25,2,81,
21,25,2,81,25.0
2,16,2,82,
2,16,2,82,25.0
12,25,2,82,
12,25,2,82,25.0
12,13,2,82,
12,13,2,82,25.0
16,15,2,82,
16,15,2,82,25.0
15,2,2,83,
15,2,2,83,25.0
12,3,2,83,
12,3,2,83,25.0
2,9,2,83,
2,9,2,83,25.0
3,15,2,83,
3,15,2,83,25.0
21,20,2,83,
21,20,2,83,25.0
12,1,2,84,
12,1,2,84,26.0
21,13,2,84,
21,13,2,84,26.0
1,16,2,84,
1,16,2,84,26.0
12,6,1,84,
12,6,1,84,26.0
15,0,2,84,
15,0,2,84,26.0
16,26,2,84,
16,26,2,84,26.0
21,15,2,84,
21,15,2,84,26.0
12,16,2,85,
12,16,2,85,27.0
16,9,2,85,
16,9,2,85,27.0
5,1,2,85,
5,1,2,85,27.0
21,3,2,85,
21,3,2,85,27.0
3,16,2,85,
3,16,2,85,27.0
16,15,2,86,
16,15,2,86,27.0
12,2,2,86,
12,2,2,86,27.0
5,0,2,86,
5,0,2,86,27.0
21,10,2,86,
21,10,2,86,27.0
21,3,2,86,
21,3,2,86,27.0
10,20,2,86,
10,20,2,86,27.0
12,20,2,86,
12,20,2,86,27.0
20,13,2,86,
20,13,2,86,27.0
5,16,2,87,
5,16,2,87,27.0
12,1,2,87,
12,1,2,87,27.0
5,20,2,88,
5,20,2,88,27.0
21,2,2,88,
21,2,2,88,27.0
5,3,2,88,
5,3,2,88,27.0
3,15,2,88,
3,15,2,88,27.0
15,1,2,88,
15,1,2,88,27.0
2,0,2,88,
2,0,2,88,27.0
5,2,2,89,
5,2,2,89,27.0
2,16,2,89,
2,16,2,89,27.0
5,20,1,89,
5,20,1,89,27.0
16,25,2,89,
16,25,2,89,27.0
20,10,1,89,
20,10,1,89,27.0
10,15,1,89,
10,15,1,89,27.0
12,26,2,89,
12,26,2,89,28.0
12,0,1,90,
12,0,1,90,28.0
21,20,2,90,
21,20,2,90,29.0
21,1,2,90,
21,1,2,90,29.0
21,13,1,90,
21,13,1,90,29.0
5,10,2,90,
5,10,2,90,29.0
1,3,2,90,
1,3,2,90,29.0
3,2,2,90,
3,2,2,90,30.0
12,20,2,91,
12,20,2,91,30.0
20,23,2,91,
20,23,2,91,30.0
21,25,2,91,
21,25,2,91,30.0
21,16,2,91,
21,16,2,91,30.0
12,1,2,91,
12,1,2,91,30.0
16,6,2,91,
16,6,2,91,30.0
10,16,2,92,
10,16,2,92,30.0
12,16,2,92,
12,16,2,92,30.0
5,13,2,92,
5,13,2,92,30.0
5,15,2,92,
5,15,2,92,30.0
21,2,2,92,
21,2,2,92,30.0
5,16,1,92,
5,16,1,92,30.0
16,3,2,92,
16,3,2,92,30.0
12,20,2,92,
12,20,2,92,30.0
21,16,2,92,
21,16,2,92,30.0
3,26,2,92,
3,26,2,92,30.0
16,0,2,93,
16,0,2,93,30.0
5,2,2,93,
5,2,2,93,30.0
16,20,1,94,
16,20,1,94,30.0
2,15,2,94,
2,15,2,94,30.0
12,2,2,94,
12,2,2,94,30.0
12,6,2,94,
12,6,2,94,30.0
5,20,2,94,
5,20,2,94,30.0
21,15,2,94,
21,15,2,94,30.0
5,13,1,94,
5,13,1,94,30.0
5,25,2,95,
5,25,2,95,30.0
15,10,2,95,
15,10,2,95,30.0
20,3,1,95,
20,3,1,95,30.0
12,0,2,95,
12,0,2,95,30.0
12,20,2,96,
12,20,2,96,30.0
5,13,2,96,
5,13,2,96,30.0
12,26,2,96,
12,26,2,96,30.0
12,10,2,97,
12,10,2,97,30.0
21,16,2,97,
21,16,2,97,30.0
3,0,1,97,
3,0,1,97,31.0
21,15,1,97,
21,15,1,97,31.0
5,20,1,97,
5,20,1,97,31.0
12,16,2,98,
12,16,2,98,31.0
15,13,1,98,
15,13,1,98,32.0
12,15,2,98,
12,15,2,98,32.0
5,0,2,99,
5,0,2,99,32.0
16,3,2,99,
16,3,2,99,32.0
3,16,2,99,
3,16,2,99,32.0
12,2,2,99,
12,2,2,99,32.0
12,20,2,99,
12,20,2,99,32.0
21,3,2,99,
21,3,2,99,32.0
5,1,1,99,
5,1,1,99,32.0
12,13,2,100,
12,13,2,100,32.0
21,10,2,100,
21,10,2,100,32.0
20,3,2,101,
20,3,2,101,32.0
21,3,1,101,
21,3,1,101,32.0
16,20,2,101,
16,20,2,101,32.0
20,0,2,101,
20,0,2,101,32.0
5,2,2,101,
5,2,2,101,32.0
2,13,2,101,
2,13,2,101,32.0
5,15,2,101,
5,15,2,101,32.0
5,16,2,101,
5,16,2,101,32.0
5,26,2,101,
5,26,2,101,32.0
5,10,2,102,
5,10,2,102,32.0
10,20,2,102,
10,20,2,102,32.0
15,2,2,102,
15,2,2,102,32.0
3,16,2,102,
3,16,2,102,32.0
12,13,2,103,
12,13,2,103,32.0
5,1,2,103,
5,1,2,103,32.0
5,16,2,103,
5,16,2,103,32.0
12,13,1,103,
12,13,1,103,32.0
1,0,2,103,
1,0,2,103,32.0
3,26,1,103,
3,26,1,103,32.0
5,3,2,103,
5,3,2,103,32.0
5,2,2,104,
5,2,2,104,32.0
2,20,2,104,
2,20,2,104,32.0
20,10,2,104,
20,10,2,104,32.0
21,1,2,105,
21,1,2,105,32.0
21,13,2,105,
21,13,2,105,32.0
21,20,2,105,
21,20,2,105,32.0
21,0,2,105,
21,0,2,105,32.0
1,16,2,106,
1,16,2,106,32.0
20,3,2,106,
20,3,2,106,32.0
16,20,2,106,
16,20,2,106,32.0
3,10,2,106,
3,10,2,106,32.0
21,20,2,106,
21,20,2,106,32.0
20,15,2,106,
20,15,2,106,32.0
21,2,2,106,
21,2,2,106,32.0
21,0,2,107,
21,0,2,107,32.0
2,3,2,107,
2,3,2,107,32.0
21,20,2,108,
21,20,2,108,32.0
21,1,2,108,
21,1,2,108,32.0
5,15,2,108,
5,15,2,108,32.0
5,0,2,108,
5,0,2,108,32.0
5,2,2,109,
5,2,2,109,32.0
20,10,2,109,
20,10,2,109,32.0
21,3,2,109,
21,3,2,109,32.0
3,16,2,109,
3,16,2,109,32.0
15,1,2,109,
15,1,2,109,32.0
21,20,2,109,
21,20,2,109,32.0
16,15,2,109,
16,15,2,109,32.0
5,16,2,110,
5,16,2,110,32.0
16,0,2,110,
16,0,2,110,32.0
12,13,2,111,
12,13,2,111,32.0
5,2,2,111,
5,2,2,111,32.0
12,2,2,111,
12,2,2,111,32.0
5,10,2,111,
5,10,2,111,32.0
2,3,2,111,
2,3,2,111,32.0
12,10,2,112,
12,10,2,112,32.0
5,1,2,112,
5,1,2,112,32.0
5,16,2,112,
5,16,2,112,32.0
16,15,2,112,
16,15,2,112,32.0
12,16,2,113,
12,16,2,113,32.0
5,13,2,113,
5,13,2,113,32.0
1,3,2,113,
1,3,2,113,32.0
3,1,2,113,
3,1,2,113,32.0
1,2,2,114,
1,2,2,114,32.0
12,20,2,114,
12,20,2,114,32.0
2,13,2,114,
2,13,2,114,32.0
15,1,2,114,
15,1,2,114,32.0
21,16,2,114,
21,16,2,114,32.0
16,15,2,114,
16,15,2,114,32.0
15,3,2,114,
15,3,2,114,32.0
1,2,2,115,
1,2,2,115,32.0
2,20,2,115,
2,20,2,115,32.0
20,1,2,115,
20,1,2,115,32.0
1,15,2,115,
1,15,2,115,32.0
15,16,2,115,
15,16,2,115,32.0
16,0,2,115,
16,0,2,115,32.0
21,1,2,116,
21,1,2,116,32.0
21,3,2,116,
21,3,2,116,32.0
21,2,2,116,
21,2,2,116,32.0
21,16,2,116,
21,16,2,116,32.0
3,15,2,116,
3,15,2,116,32.0
16,10,2,116,
16,10,2,116,32.0
21,2,2,117,
21,2,2,117,32.0
10,16,2,117,
10,16,2,117,32.0
1,10,2,117,
1,10,2,117,32.0
10,3,2,117,
10,3,2,117,32.0
15,0,2,117,
15,0,2,117,32.0
3,1,2,117,
3,1,2,117,32.0
21,15,2,118,
21,15,2,118,32.0
21,3,2,118,
21,3,2,118,32.0
21,10,2,118,
21,10,2,118,32.0
10,13,2,118,
10,13,2,118,32.0
3,16,2,119,
3,16,2,119,32.0
16,2,2,119,
16,2,2,119,32.0
12,10,2,119,
12,10,2,119,32.0
10,20,2,119,
10,20,2,119,32.0
12,1,2,119,
12,1,2,119,32.0
1,18,2,120,
1,18,2,120,32.0
20,16,2,120,
20,16,2,120,32.0
21,10,2,120,
21,10,2,120,32.0
16,13,2,121,
16,13,2,121,32.0
10,3,2,121,
10,3,2,121,32.0
3,15,2,121,
3,15,2,121,32.0
21,10,2,121,
21,10,2,121,32.0
12,2,2,121,
12,2,2,121,32.0
21,15,2,122,
21,15,2,122,32.0
12,0,2,122,
12,0,2,122,32.0
12,16,2,122,
12,16,2,122,32.0
15,18,2,122,
15,18,2,122,32.0
15,1,2,122,
15,1,2,122,32.0
21,15,2,123,
21,15,2,123,32.0
15,13,2,123,
15,13,2,123,32.0
1,2,2,123,
1,2,2,123,32.0
5,16,2,123,
5,16,2,123,32.0
5,1,1,123,
5,1,1,123,32.0
1,26,1,124,
1,26,1,124,32.0
12,15,2,124,
12,15,2,124,32.0
21,1,2,124,
21,1,2,124,32.0
16,10,2,124,
16,10,2,124,32.0
10,6,2,124,
10,6,2,124,32.0
12,20,2,124,
12,20,2,124,32.0
