wasp_id,cell_id,amt,time,bout_id
15,1,2,45,21.0
21,8,45,2,
21,8,2,45,21.0
20,173,46,2,
20,173,2,46,21.0
1,1,46,2,
1,1,2,46,21.0
23,23,46,2,
23,23,2,46,21.0
2,167,47,2,
2,167,2,47,21.0
3,32,48,2,
3,32,2,48,21.0
24,2,48,2,
24,2,2,48,21.0
23,22,48,2,
23,22,2,48,21.0
1,1,48,1,
1,1,1,48,21.0
13,7,48,2,
13,7,2,48,21.0
18,8,48,2,
18,8,2,48,21.0
20,174,49,2,
20,174,2,49,21.0
19,31,49,2,
19,31,2,49,21.0
1,1,53,2,
1,1,2,53,22.0
2,167,53,2,
2,167,2,53,22.0
15,160,54,2,
15,160,2,54,22.0
18,14,54,2,
18,14,2,54,22.0
21,8,55,1,
21,8,1,55,25.0
1,1,55,1,
1,1,1,55,25.0
20,16,55,2,
20,16,2,55,25.0
2,167,55,2,
2,167,2,55,25.0
13,2,56,1,
13,2,1,56,25.0
18,165,56,2,
18,165,2,56,25.0
20,16,57,2,
20,16,2,57,25.0
24,2,57,2,
24,2,2,57,25.0
18,2,57,2,
18,2,2,57,25.0
16,160,58,2,
16,160,2,58,25.0
12,3,58,2,
12,3,2,58,25.0
18,2,58,1,
18,2,1,58,25.0
1,1,58,2,
1,1,2,58,25.0
2,16,59,2,
2,16,2,59,25.0
24,2,61,2,
24,2,2,61,25.0
2,167,61,2,
2,167,2,61,25.0
1,1,61,2,
1,1,2,61,25.0
5,3,62,2,
5,3,2,62,25.0
20,16,63,2,
20,16,2,63,25.0
2,8,63,1,
2,8,1,63,25.0
0,1,64,2,
0,1,2,64,25.0
1,15,64,2,
1,15,2,64,25.0
20,16,65,2,
20,16,2,65,25.0
24,2,65,2,
24,2,2,65,25.0
18,173,66,2,
18,173,2,66,25.0
2,160,66,2,
2,160,2,66,25.0
9,23,66,1,
9,23,1,66,26.0
24,2,67,2,
24,2,2,67,26.0
15,160,67,2,
15,160,2,67,26.0
1,16,67,2,
1,16,2,67,26.0
20,16,67,2,
20,16,2,67,26.0
18,23,68,2,
18,23,2,68,26.0
17,2,68,2,
17,2,2,68,26.0
5,2,68,2,
5,2,2,68,26.0
1,16,68,2,
1,16,2,68,26.0
13,1,69,2,
13,1,2,69,26.0
1,166,69,2,
1,166,2,69,26.0
2,167,69,2,
2,167,2,69,26.0
0,3,70,2,
0,3,2,70,26.0
5,2,70,2,
5,2,2,70,26.0
20,174,70,2,
20,174,2,70,26.0
1,7,70,2,
1,7,2,70,26.0
9,2,70,2,
9,2,2,70,26.0
24,7,70,2,
24,7,2,70,26.0
2,174,71,2,
2,174,2,71,27.0
9,2,72,2,
9,2,2,72,28.0
20,173,72,1,
20,173,1,72,29.0
24,32,73,2,
24,32,2,73,29.0
9,2,73,1,
9,2,1,73,29.0
2,174,73,2,
2,174,2,73,29.0
17,1,74,2,
17,1,2,74,29.0
4,174,74,2,
4,174,2,74,29.0
20,165,74,2,
20,165,2,74,29.0
9,2,74,2,
9,2,2,74,29.0
15,3,74,2,
15,3,2,74,29.0
0,167,75,2,
0,167,2,75,29.0
1,14,75,1,
1,14,1,75,29.0
16,167,76,2,
16,167,2,76,30.0
20,1,76,2,
20,1,2,76,30.0
2,174,76,2,
2,174,2,76,30.0
15,3,77,2,
15,3,2,77,30.0
9,2,77,2,
9,2,2,77,30.0
1,13,77,2,
1,13,2,77,30.0
17,3,78,2,
17,3,2,78,30.0
9,2,78,2,
9,2,2,78,31.0
26,174,79,2,
26,174,2,79,31.0
2,174,79,2,
2,174,2,79,31.0
4,3,79,2,
4,3,2,79,31.0
7,174,79,2,
7,174,2,79,31.0
20,164,80,2,
20,164,2,80,31.0
9,2,80,2,
9,2,2,80,31.0
10,174,81,2,
10,174,2,81,31.0
16,2,82,2,
16,2,2,82,31.0
26,174,82,2,
26,174,2,82,31.0
9,2,82,2,
9,2,2,82,31.0
7,7,82,2,
7,7,2,82,31.0
4,3,82,2,
4,3,2,82,31.0
15,3,83,2,
15,3,2,83,31.0
2,174,83,2,
2,174,2,83,31.0
7,173,84,2,
7,173,2,84,31.0
10,14,84,2,
10,14,2,84,31.0
26,16,84,2,
26,16,2,84,31.0
4,3,84,2,
4,3,2,84,31.0
9,2,84,2,
9,2,2,84,31.0
17,3,84,1,
17,3,1,84,31.0
10,13,85,2,
10,13,2,85,31.0
7,23,85,1,
7,23,1,85,31.0
16,2,85,2,
16,2,2,85,31.0
4,3,86,2,
4,3,2,86,31.0
26,167,86,2,
26,167,2,86,31.0
24,14,86,2,
24,14,2,86,31.0
15,3,87,2,
15,3,2,87,31.0
2,174,87,2,
2,174,2,87,31.0
16,2,87,2,
16,2,2,87,31.0
0,167,88,1,
0,167,1,88,31.0
26,8,88,2,
26,8,2,88,31.0
24,159,88,2,
24,159,2,88,31.0
9,2,88,2,
9,2,2,88,31.0
7,180,89,2,
7,180,2,89,31.0
24,165,89,2,
24,165,2,89,31.0
4,3,89,2,
4,3,2,89,31.0
20,164,89,2,
20,164,2,89,31.0
2,174,89,2,
2,174,2,89,31.0
24,189,93,2,
24,189,2,93,31.0
2,174,93,2,
2,174,2,93,31.0
26,189,93,1,
26,189,1,93,31.0
20,14,93,2,
20,14,2,93,31.0
9,15,93,2,
9,15,2,93,31.0
21,158,94,2,
21,158,2,94,31.0
13,15,95,2,
13,15,2,95,31.0
4,167,95,2,
4,167,2,95,31.0
9,32,96,1,
9,32,1,96,31.0
15,160,96,2,
15,160,2,96,31.0
12,167,97,2,
12,167,2,97,31.0
4,7,98,2,
4,7,2,98,31.0
2,1,99,2,
2,1,2,99,31.0
7,159,100,2,
7,159,2,100,31.0
2,1,100,2,
2,1,2,100,31.0
4,173,101,2,
4,173,2,101,31.0
20,164,101,1,
20,164,1,101,32.0
21,160,103,2,
21,160,2,103,32.0
4,23,103,2,
4,23,2,103,32.0
7,180,103,2,
7,180,2,103,32.0
0,160,103,2,
0,160,2,103,32.0
2,160,104,2,
2,160,2,104,32.0
24,22,104,2,
24,22,2,104,32.0
10,171,105,2,
10,171,2,105,32.0
20,165,105,2,
20,165,2,105,32.0
4,181,105,2,
4,181,2,105,32.0
24,14,106,1,
24,14,1,106,32.0
2,2,106,2,
2,2,2,106,32.0
4,173,106,2,
4,173,2,106,32.0
10,172,107,2,
10,172,2,107,33.0
24,6,108,2,
24,6,2,108,33.0
2,7,108,2,
2,7,2,108,33.0
16,3,109,2,
16,3,2,109,33.0
20,23,109,2,
20,23,2,109,33.0
5,160,110,2,
5,160,2,110,33.0
4,165,110,2,
4,165,2,110,33.0
13,165,110,2,
13,165,2,110,33.0
12,160,110,2,
12,160,2,110,33.0
10,173,110,2,
10,173,2,110,33.0
2,174,111,2,
2,174,2,111,33.0
24,159,111,2,
24,159,2,111,33.0
10,23,112,2,
10,23,2,112,33.0
4,2,113,1,
4,2,1,113,34.0
17,160,114,2,
17,160,2,114,34.0
0,160,114,2,
0,160,2,114,34.0
24,189,115,2,
24,189,2,115,34.0
2,166,115,2,
2,166,2,115,34.0
0,3,116,2,
0,3,2,116,34.0
24,31,116,2,
24,31,2,116,34.0
13,160,116,2,
13,160,2,116,34.0
4,2,116,2,
4,2,2,116,34.0
2,7,117,2,
2,7,2,117,34.0
0,160,118,2,
0,160,2,118,34.0
4,8,118,2,
4,8,2,118,34.0
15,2,118,2,
15,2,2,118,34.0
12,2,119,2,
12,2,2,119,34.0
16,167,119,2,
16,167,2,119,34.0
5,160,119,2,
5,160,2,119,34.0
2,166,120,2,
2,166,2,120,34.0
12,2,120,2,
12,2,2,120,34.0
4,174,121,1,
4,174,1,121,34.0
21,160,121,2,
21,160,2,121,34.0
0,3,121,2,
0,3,2,121,34.0
2,7,122,2,
2,7,2,122,34.0
3,171,122,2,
3,171,2,122,34.0
12,2,122,2,
12,2,2,122,34.0
21,3,122,2,
21,3,2,122,34.0
13,3,123,2,
13,3,2,123,34.0
15,0,124,2,
15,0,2,124,34.0
0,2,124,2,
0,2,2,124,35.0
17,8,124,2,
17,8,2,124,35.0
7,23,124,2,
7,23,2,124,35.0
3,171,124,2,
3,171,2,124,35.0
4,174,125,2,
4,174,2,125,35.0
2,14,125,2,
2,14,2,125,35.0
3,180,126,2,
3,180,2,126,35.0
4,174,126,2,
4,174,2,126,35.0
12,2,126,2,
12,2,2,126,35.0
13,3,127,2,
13,3,2,127,35.0
16,16,127,2,
16,16,2,127,35.0
2,22,127,2,
2,22,2,127,35.0
15,173,127,2,
15,173,2,127,35.0
26,32,128,2,
26,32,2,128,36.0
17,160,128,2,
17,160,2,128,36.0
7,174,128,1,
7,174,1,128,36.0
12,160,128,1,
12,160,1,128,36.0
12,3,129,2,
12,3,2,129,36.0
13,3,129,2,
13,3,2,129,36.0
5,3,129,2,
5,3,2,129,36.0
4,174,130,2,
4,174,2,130,36.0
24,23,130,2,
24,23,2,130,36.0
12,3,134,2,
12,3,2,134,37.0
13,3,135,2,
13,3,2,135,37.0
9,23,135,2,
9,23,2,135,37.0
26,31,135,2,
26,31,2,135,37.0
24,14,135,2,
24,14,2,135,37.0
15,3,136,2,
15,3,2,136,37.0
7,3,137,1,
7,3,1,137,38.0
4,174,137,2,
4,174,2,137,38.0
24,164,138,2,
24,164,2,138,38.0
21,3,139,2,
21,3,2,139,39.0
7,16,140,1,
7,16,1,140,39.0
0,3,140,2,
0,3,2,140,39.0
9,23,140,2,
9,23,2,140,39.0
16,1,140,2,
16,1,2,140,39.0
17,2,141,2,
17,2,2,141,39.0
4,7,141,2,
4,7,2,141,39.0
24,1,142,2,
24,1,2,142,40.0
0,3,143,2,
0,3,2,143,40.0
16,14,143,2,
16,14,2,143,40.0
4,165,143,2,
4,165,2,143,40.0
7,8,143,1,
7,8,1,143,40.0
5,8,144,2,
5,8,2,144,40.0
21,167,144,2,
21,167,2,144,40.0
13,3,145,2,
13,3,2,145,40.0
24,2,145,2,
24,2,2,145,40.0
0,3,146,2,
0,3,2,146,40.0
4,2,146,2,
4,2,2,146,40.0
26,189,146,2,
26,189,2,146,40.0
15,3,146,2,
15,3,2,146,40.0
7,167,147,2,
7,167,2,147,40.0
17,1,147,2,
17,1,2,147,40.0
0,3,148,1,
0,3,1,148,41.0
12,8,148,2,
12,8,2,148,41.0
1,172,148,2,
1,172,2,148,41.0
24,167,148,2,
24,167,2,148,41.0
5,160,149,2,
5,160,2,149,41.0
7,167,149,1,
7,167,1,149,41.0
21,3,150,2,
21,3,2,150,41.0
4,2,150,2,
4,2,2,150,41.0
24,23,150,2,
24,23,2,150,41.0
17,160,150,2,
17,160,2,150,41.0
16,160,151,2,
16,160,2,151,41.0
7,167,151,2,
7,167,2,151,41.0
1,1,151,2,
1,1,2,151,41.0
5,3,152,2,
5,3,2,152,41.0
4,2,152,2,
4,2,2,152,41.0
7,16,153,2,
7,16,2,153,42.0
21,160,154,2,
21,160,2,154,42.0
4,7,154,2,
4,7,2,154,42.0
15,3,154,2,
15,3,2,154,42.0
1,158,154,2,
1,158,2,154,42.0
12,2,155,2,
12,2,2,155,42.0
7,16,155,2,
7,16,2,155,42.0
15,3,156,2,
15,3,2,156,42.0
17,1,156,2,
17,1,2,156,42.0
4,14,156,2,
4,14,2,156,42.0
21,2,156,2,
21,2,2,156,42.0
7,16,157,2,
7,16,2,157,42.0
27,171,157,2,
27,171,2,157,42.0
15,3,157,2,
15,3,2,157,42.0
5,8,157,2,
5,8,2,157,42.0
16,167,157,2,
16,167,2,157,42.0
13,167,158,2,
13,167,2,158,42.0
16,16,159,2,
16,16,2,159,42.0
21,2,160,2,
21,2,2,160,42.0
13,167,160,2,
13,167,2,160,42.0
7,16,160,2,
7,16,2,160,42.0
12,3,161,2,
12,3,2,161,42.0
1,158,162,2,
1,158,2,162,42.0
24,180,162,2,
24,180,2,162,42.0
7,16,162,2,
7,16,2,162,42.0
0,3,162,2,
0,3,2,162,42.0
4,32,163,1,
4,32,1,163,43.0
16,8,164,2,
16,8,2,164,43.0
7,16,164,2,
7,16,2,164,43.0
13,174,165,2,
13,174,2,165,43.0
21,2,165,2,
21,2,2,165,44.0
24,189,165,2,
24,189,2,165,44.0
5,160,166,2,
5,160,2,166,44.0
15,160,166,2,
15,160,2,166,44.0
16,2,166,2,
16,2,2,166,44.0
17,2,166,2,
17,2,2,166,44.0
1,159,166,2,
1,159,2,166,44.0
21,1,166,2,
21,1,2,166,44.0
4,32,167,2,
4,32,2,167,44.0
1,159,167,2,
1,159,2,167,44.0
12,160,167,2,
12,160,2,167,44.0
5,2,168,2,
5,2,2,168,44.0
1,159,169,2,
1,159,2,169,44.0
15,2,169,2,
15,2,2,169,44.0
0,8,169,2,
0,8,2,169,44.0
3,189,169,1,
3,189,1,169,44.0
17,7,169,2,
17,7,2,169,44.0
12,3,171,2,
12,3,2,171,44.0
17,14,171,2,
17,14,2,171,44.0
27,189,171,2,
27,189,2,171,44.0
4,319,172,1,
4,319,1,172,44.0
1,165,172,2,
1,165,2,172,44.0
7,23,173,2,
7,23,2,173,44.0
24,32,176,2,
24,32,2,176,44.0
20,23,176,2,
20,23,2,176,44.0
1,7,177,2,
1,7,2,177,44.0
12,2,178,2,
12,2,2,178,45.0
20,181,178,2,
20,181,2,178,45.0
12,1,179,2,
12,1,2,179,46.0
15,160,179,2,
15,160,2,179,46.0
10,180,179,1,
10,180,1,179,46.0
12,0,180,2,
12,0,2,180,46.0
21,1,180,2,
21,1,2,180,46.0
16,3,181,2,
16,3,2,181,46.0
20,174,181,2,
20,174,2,181,46.0
15,2,181,2,
15,2,2,181,46.0
1,174,181,2,
1,174,2,181,46.0
10,172,181,2,
10,172,2,181,46.0
5,3,181,2,
5,3,2,181,46.0
24,32,182,2,
24,32,2,182,46.0
7,174,182,2,
7,174,2,182,46.0
20,174,183,2,
20,174,2,183,46.0
13,8,183,2,
13,8,2,183,46.0
1,167,184,2,
1,167,2,184,46.0
3,172,184,2,
3,172,2,184,46.0
10,158,184,2,
10,158,2,184,46.0
5,167,184,2,
5,167,2,184,46.0
1,167,185,2,
1,167,2,185,46.0
13,15,185,2,
13,15,2,185,46.0
7,32,185,2,
7,32,2,185,46.0
17,8,185,2,
17,8,2,185,46.0
3,13,186,2,
3,13,2,186,46.0
5,167,186,2,
5,167,2,186,46.0
1,166,187,2,
1,166,2,187,46.0
5,167,187,1,
5,167,1,187,46.0
10,171,187,2,
10,171,2,187,47.0
18,189,187,2,
18,189,2,187,47.0
21,2,188,2,
21,2,2,188,47.0
3,171,188,1,
3,171,1,188,47.0
0,2,188,1,
0,2,1,188,47.0
0,2,190,2,
0,2,2,190,47.0
10,171,190,2,
10,171,2,190,47.0
1,7,190,2,
1,7,2,190,47.0
18,189,190,2,
18,189,2,190,47.0
20,23,190,1,
20,23,1,190,47.0
7,319,191,2,
7,319,2,191,47.0
3,171,191,1,
3,171,1,191,47.0
0,2,193,2,
0,2,2,193,47.0
20,32,193,1,
20,32,1,193,47.0
1,14,193,2,
1,14,2,193,47.0
16,160,193,2,
16,160,2,193,47.0
7,31,193,2,
7,31,2,193,47.0
18,319,194,2,
18,319,2,194,47.0
20,32,195,2,
20,32,2,195,47.0
24,174,195,1,
24,174,1,195,47.0
3,172,196,2,
3,172,2,196,47.0
16,3,196,1,
16,3,1,196,47.0
10,13,197,2,
10,13,2,197,47.0
0,2,197,2,
0,2,2,197,47.0
24,174,197,1,
24,174,1,197,47.0
21,2,197,2,
21,2,2,197,47.0
5,160,198,2,
5,160,2,198,47.0
3,165,198,2,
3,165,2,198,47.0
24,15,199,2,
24,15,2,199,47.0
3,172,201,2,
3,172,2,201,48.0
24,165,201,2,
24,165,2,201,48.0
15,160,201,2,
15,160,2,201,48.0
15,2,203,2,
15,2,2,203,48.0
0,7,203,2,
0,7,2,203,48.0
16,3,204,2,
16,3,2,204,48.0
3,171,204,2,
3,171,2,204,48.0
24,171,205,2,
24,171,2,205,48.0
3,166,207,2,
3,166,2,207,48.0
16,8,209,2,
16,8,2,209,48.0
3,15,209,2,
3,15,2,209,48.0
0,160,210,2,
0,160,2,210,48.0
13,3,210,2,
13,3,2,210,48.0
17,160,211,2,
17,160,2,211,48.0
13,3,211,2,
13,3,2,211,48.0
16,3,212,2,
16,3,2,212,49.0
15,167,213,2,
15,167,2,213,49.0
3,166,214,2,
3,166,2,214,49.0
13,3,214,2,
13,3,2,214,49.0
5,1,214,2,
5,1,2,214,49.0
12,167,214,2,
12,167,2,214,49.0
21,160,215,2,
21,160,2,215,49.0
1,158,215,2,
1,158,2,215,49.0
23,171,216,2,
23,171,2,216,49.0
20,32,216,2,
20,32,2,216,49.0
16,3,216,2,
16,3,2,216,49.0
27,174,216,2,
27,174,2,216,49.0
17,3,216,2,
17,3,2,216,49.0
3,173,218,2,
3,173,2,218,49.0
1,2,218,2,
1,2,2,218,49.0
27,174,219,2,
27,174,2,219,49.0
23,180,220,2,
23,180,2,220,49.0
1,3,220,2,
1,3,2,220,50.0
12,3,220,2,
12,3,2,220,50.0
5,6,221,2,
5,6,2,221,50.0
3,164,222,2,
3,164,2,222,50.0
7,31,222,2,
7,31,2,222,50.0
27,174,222,2,
27,174,2,222,50.0
6,167,222,2,
6,167,2,222,50.0
25,174,223,2,
25,174,2,223,50.0
5,6,223,2,
5,6,2,223,50.0
1,3,223,2,
1,3,2,223,50.0
20,23,223,2,
20,23,2,223,50.0
27,174,224,2,
27,174,2,224,50.0
1,3,225,2,
1,3,2,225,50.0
25,174,225,2,
25,174,2,225,50.0
6,167,226,2,
6,167,2,226,50.0
3,172,226,2,
3,172,2,226,50.0
12,2,226,2,
12,2,2,226,50.0
27,174,226,2,
27,174,2,226,50.0
23,31,227,2,
23,31,2,227,50.0
10,158,227,2,
10,158,2,227,50.0
5,158,227,2,
5,158,2,227,50.0
25,16,227,2,
25,16,2,227,52.0
1,3,228,2,
1,3,2,228,52.0
12,8,228,2,
12,8,2,228,52.0
3,180,228,2,
3,180,2,228,52.0
20,319,228,2,
20,319,2,228,52.0
25,167,228,2,
25,167,2,228,52.0
10,158,229,2,
10,158,2,229,52.0
23,319,229,2,
23,319,2,229,52.0
6,167,229,2,
6,167,2,229,52.0
27,8,229,2,
27,8,2,229,52.0
0,167,230,2,
0,167,2,230,52.0
5,158,230,2,
5,158,2,230,52.0
21,160,230,2,
21,160,2,230,52.0
6,167,230,2,
6,167,2,230,52.0
25,8,230,2,
25,8,2,230,52.0
27,2,231,1,
27,2,1,231,52.0
13,173,232,2,
13,173,2,232,52.0
23,31,232,2,
23,31,2,232,52.0
3,189,232,2,
3,189,2,232,52.0
1,3,232,2,
1,3,2,232,52.0
10,173,232,2,
10,173,2,232,52.0
6,8,232,2,
6,8,2,232,52.0
15,14,233,2,
15,14,2,233,52.0
25,7,233,2,
25,7,2,233,52.0
27,2,233,1,
27,2,1,233,52.0
20,22,234,2,
20,22,2,234,52.0
1,3,234,2,
1,3,2,234,52.0
10,15,234,2,
10,15,2,234,52.0
25,2,235,2,
25,2,2,235,52.0
12,174,236,2,
12,174,2,236,53.0
16,1,236,2,
16,1,2,236,53.0
1,3,236,2,
1,3,2,236,53.0
27,2,236,1,
27,2,1,236,53.0
10,14,236,2,
10,14,2,236,53.0
20,15,237,2,
20,15,2,237,53.0
23,189,237,2,
23,189,2,237,53.0
6,2,237,2,
6,2,2,237,53.0
21,160,237,2,
21,160,2,237,53.0
10,164,238,2,
10,164,2,238,53.0
27,2,238,1,
27,2,1,238,53.0
1,3,238,2,
1,3,2,238,53.0
0,3,238,2,
0,3,2,238,53.0
3,32,238,2,
3,32,2,238,53.0
20,23,239,2,
20,23,2,239,53.0
23,31,239,2,
23,31,2,239,53.0
6,2,239,2,
6,2,2,239,53.0
5,164,239,2,
5,164,2,239,53.0
25,2,239,2,
25,2,2,239,53.0
17,2,240,2,
17,2,2,240,53.0
27,2,240,2,
27,2,2,240,53.0
1,3,240,2,
1,3,2,240,53.0
25,2,241,2,
25,2,2,241,53.0
15,167,241,2,
15,167,2,241,53.0
6,2,242,2,
6,2,2,242,53.0
20,181,242,2,
20,181,2,242,53.0
3,32,242,2,
3,32,2,242,53.0
23,171,242,2,
23,171,2,242,53.0
15,160,243,2,
15,160,2,243,53.0
25,2,243,2,
25,2,2,243,53.0
7,189,243,2,
7,189,2,243,54.0
27,2,243,2,
27,2,2,243,54.0
10,158,244,2,
10,158,2,244,54.0
1,167,244,2,
1,167,2,244,54.0
27,2,245,2,
27,2,2,245,54.0
20,23,245,2,
20,23,2,245,54.0
6,1,245,2,
6,1,2,245,54.0
23,22,246,2,
23,22,2,246,54.0
9,16,246,2,
9,16,2,246,55.0
27,2,247,2,
27,2,2,247,55.0
1,3,247,2,
1,3,2,247,55.0
25,2,247,2,
25,2,2,247,55.0
10,159,247,2,
10,159,2,247,55.0
20,181,248,1,
20,181,1,248,55.0
16,3,248,2,
16,3,2,248,55.0
9,8,248,2,
9,8,2,248,55.0
6,14,249,2,
6,14,2,249,55.0
1,3,249,2,
1,3,2,249,55.0
27,2,249,2,
27,2,2,249,55.0
25,2,249,2,
25,2,2,249,55.0
10,165,250,2,
10,165,2,250,55.0
21,160,251,2,
21,160,2,251,55.0
1,3,251,2,
1,3,2,251,55.0
7,23,251,2,
7,23,2,251,55.0
25,2,251,2,
25,2,2,251,55.0
10,166,252,2,
10,166,2,252,55.0
5,166,252,2,
5,166,2,252,55.0
27,2,252,2,
27,2,2,252,55.0
23,31,252,2,
23,31,2,252,55.0
9,2,252,2,
9,2,2,252,55.0
6,6,252,2,
6,6,2,252,55.0
7,23,253,2,
7,23,2,253,55.0
0,2,253,2,
0,2,2,253,55.0
25,2,253,2,
25,2,2,253,55.0
1,3,253,2,
1,3,2,253,55.0
10,174,254,2,
10,174,2,254,55.0
20,22,254,2,
20,22,2,254,55.0
27,165,254,1,
27,165,1,254,55.0
21,3,255,2,
21,3,2,255,55.0
1,3,255,2,
1,3,2,255,55.0
25,2,255,2,
25,2,2,255,55.0
27,1,255,2,
27,1,2,255,55.0
5,167,256,2,
5,167,2,256,55.0
7,23,256,2,
7,23,2,256,55.0
6,158,256,2,
6,158,2,256,55.0
9,2,256,2,
9,2,2,256,55.0
0,2,257,2,
0,2,2,257,55.0
12,3,257,2,
12,3,2,257,55.0
1,3,257,2,
1,3,2,257,55.0
6,158,257,2,
6,158,2,257,55.0
10,174,258,2,
