wasp_id,cell_id,amt,time,bout_id
8,2,281,2,
8,2,2,281,36.0
5,2,282,1,
5,2,1,282,36.0
1,8,282,2,
1,8,2,282,36.0
6,165,284,2,
6,165,2,284,36.0
3,2,285,2,
3,2,2,285,36.0
1,8,285,2,
1,8,2,285,37.0
8,158,285,2,
8,158,2,285,37.0
5,1,286,2,
5,1,2,286,37.0
8,158,287,2,
8,158,2,287,38.0
6,166,287,2,
6,166,2,287,38.0
1,8,288,1,
1,8,1,288,38.0
4,173,289,2,
4,173,2,289,38.0
5,0,289,2,
5,0,2,289,38.0
8,164,289,2,
8,164,2,289,38.0
11,181,289,2,
11,181,2,289,38.0
8,172,291,2,
8,172,2,291,38.0
1,165,291,2,
1,165,2,291,38.0
4,173,292,2,
4,173,2,292,38.0
6,2,292,2,
6,2,2,292,38.0
2,158,292,2,
2,158,2,292,38.0
0,171,292,2,
0,171,2,292,39.0
11,181,293,2,
11,181,2,293,39.0
6,2,293,2,
6,2,2,293,39.0
0,13,294,2,
0,13,2,294,39.0
8,172,295,2,
8,172,2,295,40.0
5,2,296,1,
5,2,1,296,40.0
1,2,296,2,
1,2,2,296,40.0
4,166,296,2,
4,166,2,296,40.0
6,2,297,2,
6,2,2,297,40.0
9,0,298,2,
9,0,2,298,40.0
2,158,298,2,
2,158,2,298,40.0
5,2,298,2,
5,2,2,298,40.0
3,1,298,2,
3,1,2,298,40.0
4,2,299,2,
4,2,2,299,40.0
1,2,301,2,
1,2,2,301,41.0
6,2,301,2,
6,2,2,301,41.0
4,2,301,2,
4,2,2,301,41.0
5,7,301,2,
5,7,2,301,41.0
8,158,302,2,
8,158,2,302,41.0
2,158,302,2,
2,158,2,302,41.0
5,2,303,2,
5,2,2,303,42.0
9,6,303,2,
9,6,2,303,42.0
4,2,304,2,
4,2,2,304,42.0
1,0,304,2,
1,0,2,304,42.0
1,158,305,2,
1,158,2,305,42.0
5,1,305,2,
5,1,2,305,42.0
6,2,306,2,
6,2,2,306,42.0
2,158,306,2,
2,158,2,306,42.0
8,13,308,1,
8,13,1,308,42.0
6,2,308,2,
6,2,2,308,42.0
3,2,308,1,
3,2,1,308,42.0
4,2,308,2,
4,2,2,308,42.0
12,181,316,2,
12,181,2,316,43.0
0,171,316,1,
0,171,1,316,43.0
8,158,317,2,
8,158,2,317,43.0
1,2,321,2,
1,2,2,321,44.0
4,1,321,2,
4,1,2,321,44.0
12,14,322,2,
12,14,2,322,44.0
8,158,322,2,
8,158,2,322,44.0
13,1,322,2,
13,1,2,322,44.0
5,8,323,2,
5,8,2,323,44.0
4,165,323,1,
4,165,1,323,44.0
13,165,324,2,
13,165,2,324,44.0
4,166,325,2,
4,166,2,325,44.0
1,2,325,2,
1,2,2,325,44.0
8,0,326,2,
8,0,2,326,44.0
13,7,327,2,
13,7,2,327,44.0
1,2,327,2,
1,2,2,327,44.0
9,2,328,1,
9,2,1,328,44.0
8,1,328,2,
8,1,2,328,44.0
1,2,328,2,
1,2,2,328,44.0
4,8,329,2,
4,8,2,329,44.0
13,1,329,2,
13,1,2,329,44.0
8,165,330,2,
8,165,2,330,44.0
1,2,331,1,
1,2,1,331,45.0
4,15,331,2,
4,15,2,331,45.0
13,159,332,2,
13,159,2,332,45.0
0,171,332,2,
0,171,2,332,45.0
8,180,333,2,
8,180,2,333,45.0
3,166,337,2,
3,166,2,337,45.0
9,1,337,2,
9,1,2,337,45.0
8,22,338,1,
8,22,1,338,45.0
1,165,340,2,
1,165,2,340,45.0
3,2,341,2,
3,2,2,341,45.0
13,158,343,2,
13,158,2,343,45.0
1,180,344,2,
1,180,2,344,45.0
4,181,344,2,
4,181,2,344,45.0
1,7,371,2,
1,7,2,371,45.0
6,15,371,2,
6,15,2,371,45.0
3,2,372,2,
3,2,2,372,45.0
4,7,372,1,
4,7,1,372,45.0
1,14,373,2,
1,14,2,373,45.0
5,2,373,2,
5,2,2,373,45.0
4,14,374,2,
4,14,2,374,45.0
9,172,375,2,
9,172,2,375,45.0
5,2,375,1,
5,2,1,375,45.0
7,2,376,2,
7,2,2,376,45.0
4,22,376,2,
4,22,2,376,45.0
7,8,378,2,
7,8,2,378,45.0
13,158,378,2,
13,158,2,378,45.0
5,2,379,2,
5,2,2,379,45.0
7,8,379,2,
7,8,2,379,45.0
6,8,380,2,
6,8,2,380,45.0
9,1,386,2,
9,1,2,386,46.0
5,2,387,2,
5,2,2,387,46.0
9,2,388,2,
9,2,2,388,46.0
7,22,391,2,
7,22,2,391,46.0
7,13,396,2,
7,13,2,396,47.0
13,158,396,2,
13,158,2,396,47.0
8,173,397,2,
8,173,2,397,47.0
3,2,397,2,
3,2,2,397,47.0
2,171,397,2,
2,171,2,397,47.0
13,0,397,2,
13,0,2,397,47.0
