wasp_id,cell_id,amt,time,bout_id
24,22,117,2,
24,22,2,117,30.0
2,23,117,2,
2,23,2,117,30.0
15,174,119,2,
15,174,2,119,30.0
8,160,119,2,
8,160,2,119,30.0
0,15,119,2,
0,15,2,119,30.0
2,23,119,2,
2,23,2,119,30.0
13,160,119,2,
13,160,2,119,30.0
4,159,120,2,
4,159,2,120,30.0
3,160,121,1,
3,160,1,121,30.0
0,174,121,2,
0,174,2,121,30.0
3,2,123,2,
3,2,2,123,31.0
15,174,123,2,
15,174,2,123,31.0
20,3,123,2,
20,3,2,123,31.0
0,16,123,2,
0,16,2,123,31.0
19,167,123,2,
19,167,2,123,31.0
15,174,125,2,
15,174,2,125,31.0
0,15,125,1,
0,15,1,125,31.0
19,7,143,2,
19,7,2,143,32.0
0,180,144,1,
0,180,1,144,32.0
23,0,145,2,
23,0,2,145,32.0
2,181,145,2,
2,181,2,145,32.0
8,2,145,2,
8,2,2,145,32.0
24,23,146,2,
24,23,2,146,32.0
1,160,146,2,
1,160,2,146,32.0
20,160,146,2,
20,160,2,146,32.0
2,173,147,2,
2,173,2,147,32.0
24,23,148,2,
24,23,2,148,32.0
2,32,150,2,
2,32,2,150,33.0
1,174,150,2,
1,174,2,150,33.0
10,3,151,2,
10,3,2,151,33.0
24,14,151,2,
24,14,2,151,33.0
23,160,152,2,
23,160,2,152,33.0
8,3,152,2,
8,3,2,152,33.0
13,3,152,2,
13,3,2,152,33.0
2,32,153,2,
2,32,2,153,33.0
4,160,153,2,
4,160,2,153,33.0
24,6,153,2,
24,6,2,153,33.0
13,3,154,2,
13,3,2,154,33.0
1,23,154,2,
1,23,2,154,33.0
8,166,156,2,
8,166,2,156,33.0
24,173,156,2,
24,173,2,156,33.0
2,32,156,2,
2,32,2,156,33.0
22,319,157,1,
22,319,1,157,34.0
24,23,158,2,
24,23,2,158,34.0
6,171,158,2,
6,171,2,158,34.0
13,3,158,2,
13,3,2,158,34.0
16,160,159,2,
16,160,2,159,34.0
8,160,159,2,
8,160,2,159,34.0
20,160,160,2,
20,160,2,160,35.0
6,23,161,2,
6,23,2,161,35.0
12,160,161,2,
12,160,2,161,35.0
13,3,161,2,
13,3,2,161,35.0
16,2,161,2,
16,2,2,161,36.0
19,1,162,2,
19,1,2,162,36.0
8,3,163,1,
8,3,1,163,36.0
1,167,164,2,
1,167,2,164,36.0
5,160,164,1,
5,160,1,164,36.0
10,2,165,1,
10,2,1,165,36.0
19,2,166,2,
19,2,2,166,36.0
16,160,166,2,
16,160,2,166,36.0
6,32,166,2,
6,32,2,166,36.0
0,171,167,2,
0,171,2,167,36.0
5,2,167,2,
5,2,2,167,36.0
20,3,167,2,
20,3,2,167,36.0
12,6,168,2,
12,6,2,168,36.0
22,172,169,2,
22,172,2,169,36.0
23,8,170,2,
23,8,2,170,36.0
13,3,170,2,
13,3,2,170,36.0
4,3,170,2,
4,3,2,170,36.0
22,15,172,2,
22,15,2,172,36.0
0,172,172,2,
0,172,2,172,36.0
12,3,173,2,
12,3,2,173,36.0
19,2,174,2,
19,2,2,174,36.0
5,160,174,2,
5,160,2,174,36.0
10,160,174,2,
10,160,2,174,36.0
0,158,175,2,
0,158,2,175,36.0
20,3,175,2,
20,3,2,175,36.0
23,164,178,2,
23,164,2,178,36.0
13,3,178,2,
13,3,2,178,36.0
12,165,178,1,
12,165,1,178,36.0
22,181,178,2,
22,181,2,178,36.0
25,171,180,2,
25,171,2,180,36.0
13,3,182,1,
13,3,1,182,36.0
1,160,183,2,
1,160,2,183,37.0
19,160,184,2,
19,160,2,184,37.0
25,164,184,2,
25,164,2,184,37.0
4,3,185,2,
4,3,2,185,37.0
0,174,187,2,
0,174,2,187,37.0
8,16,188,2,
8,16,2,188,38.0
23,3,189,2,
23,3,2,189,38.0
0,174,189,2,
0,174,2,189,38.0
0,174,190,2,
0,174,2,190,39.0
16,3,190,2,
16,3,2,190,39.0
23,3,191,2,
23,3,2,191,39.0
12,8,191,2,
12,8,2,191,39.0
4,3,191,2,
4,3,2,191,39.0
25,158,191,2,
25,158,2,191,39.0
0,174,192,2,
0,174,2,192,39.0
8,3,192,2,
8,3,2,192,39.0
22,171,194,2,
22,171,2,194,39.0
0,174,194,2,
0,174,2,194,39.0
25,164,194,2,
25,164,2,194,39.0
25,172,195,2,
25,172,2,195,39.0
15,32,197,2,
15,32,2,197,40.0
0,174,197,2,
0,174,2,197,40.0
13,160,197,2,
13,160,2,197,40.0
4,2,197,1,
4,2,1,197,40.0
10,16,198,2,
10,16,2,198,40.0
6,189,198,2,
6,189,2,198,40.0
22,164,199,2,
22,164,2,199,40.0
4,3,200,2,
4,3,2,200,40.0
0,174,200,2,
0,174,2,200,40.0
5,160,200,2,
5,160,2,200,40.0
15,31,200,2,
15,31,2,200,40.0
22,159,202,2,
22,159,2,202,40.0
25,32,202,2,
25,32,2,202,40.0
0,174,203,2,
0,174,2,203,41.0
22,1,204,2,
22,1,2,204,41.0
8,8,205,2,
8,8,2,205,41.0
22,165,206,2,
22,165,2,206,41.0
22,14,207,2,
22,14,2,207,41.0
25,32,207,2,
25,32,2,207,41.0
23,16,208,1,
23,16,1,208,41.0
17,32,208,2,
17,32,2,208,42.0
19,160,209,2,
19,160,2,209,42.0
22,13,209,2,
22,13,2,209,42.0
25,32,209,2,
25,32,2,209,42.0
0,22,210,2,
0,22,2,210,42.0
18,158,210,2,
18,158,2,210,42.0
17,32,212,2,
17,32,2,212,42.0
18,173,213,2,
18,173,2,213,42.0
5,3,213,2,
5,3,2,213,42.0
1,2,213,1,
1,2,1,213,42.0
0,32,213,2,
0,32,2,213,42.0
22,158,214,2,
22,158,2,214,42.0
5,3,215,1,
5,3,1,215,42.0
25,31,215,1,
25,31,1,215,42.0
17,32,215,2,
17,32,2,215,42.0
18,7,216,2,
18,7,2,216,42.0
1,1,217,2,
1,1,2,217,42.0
22,2,217,2,
22,2,2,217,42.0
0,3,217,2,
0,3,2,217,42.0
20,3,218,2,
20,3,2,218,42.0
16,160,219,2,
16,160,2,219,42.0
22,160,220,2,
22,160,2,220,42.0
18,1,220,2,
18,1,2,220,43.0
12,1,221,2,
12,1,2,221,43.0
0,2,221,2,
0,2,2,221,43.0
4,2,221,2,
4,2,2,221,43.0
17,31,221,2,
17,31,2,221,43.0
3,160,221,2,
3,160,2,221,43.0
22,3,222,2,
22,3,2,222,43.0
1,160,223,2,
1,160,2,223,43.0
18,171,223,1,
18,171,1,223,43.0
0,2,223,2,
0,2,2,223,43.0
22,2,224,2,
22,2,2,224,43.0
5,2,224,2,
5,2,2,224,43.0
18,164,225,2,
18,164,2,225,43.0
16,3,226,2,
16,3,2,226,43.0
22,1,226,2,
22,1,2,226,43.0
4,160,226,2,
4,160,2,226,43.0
25,23,227,2,
25,23,2,227,43.0
18,158,228,2,
18,158,2,228,43.0
1,3,228,2,
1,3,2,228,43.0
22,0,229,1,
22,0,1,229,43.0
0,23,229,2,
0,23,2,229,43.0
8,2,232,1,
8,2,1,232,45.0
10,160,233,2,
10,160,2,233,45.0
19,2,233,2,
19,2,2,233,45.0
18,164,234,2,
18,164,2,234,45.0
5,160,235,1,
5,160,1,235,46.0
10,3,236,2,
10,3,2,236,46.0
16,3,236,1,
16,3,1,236,46.0
19,1,237,2,
19,1,2,237,46.0
17,16,237,1,
17,16,1,237,46.0
23,160,238,2,
23,160,2,238,46.0
4,160,238,2,
4,160,2,238,46.0
17,8,239,2,
17,8,2,239,46.0
3,3,239,2,
3,3,2,239,46.0
25,172,240,2,
25,172,2,240,47.0
10,3,241,2,
10,3,2,241,47.0
17,2,241,2,
17,2,2,241,47.0
1,167,241,2,
1,167,2,241,47.0
14,32,241,2,
14,32,2,241,47.0
13,2,242,2,
13,2,2,242,47.0
25,22,243,2,
25,22,2,243,47.0
5,3,244,2,
5,3,2,244,47.0
17,3,244,2,
17,3,2,244,47.0
16,3,245,2,
16,3,2,245,47.0
18,158,245,2,
18,158,2,245,47.0
18,319,248,2,
18,319,2,248,47.0
14,181,248,2,
14,181,2,248,47.0
5,3,249,2,
5,3,2,249,47.0
17,3,249,2,
17,3,2,249,47.0
13,160,250,2,
13,160,2,250,47.0
14,14,250,2,
14,14,2,250,47.0
17,3,251,2,
17,3,2,251,47.0
10,2,252,2,
10,2,2,252,47.0
19,1,252,2,
19,1,2,252,47.0
14,165,252,2,
14,165,2,252,47.0
17,3,253,2,
17,3,2,253,47.0
18,22,253,2,
18,22,2,253,47.0
25,32,253,2,
25,32,2,253,47.0
14,1,254,2,
14,1,2,254,47.0
17,3,255,2,
17,3,2,255,47.0
23,7,256,2,
23,7,2,256,47.0
13,2,256,2,
13,2,2,256,47.0
8,160,256,2,
8,160,2,256,47.0
17,3,258,2,
17,3,2,258,47.0
24,32,258,2,
24,32,2,258,47.0
14,158,258,2,
14,158,2,258,47.0
14,158,260,2,
14,158,2,260,47.0
17,3,262,2,
17,3,2,262,48.0
14,159,263,2,
14,159,2,263,48.0
4,2,263,2,
4,2,2,263,48.0
10,167,264,2,
10,167,2,264,48.0
3,166,264,2,
3,166,2,264,48.0
17,3,264,2,
17,3,2,264,48.0
23,3,265,2,
23,3,2,265,48.0
18,32,265,2,
18,32,2,265,48.0
12,167,267,2,
12,167,2,267,48.0
17,2,268,2,
17,2,2,268,48.0
9,174,268,2,
9,174,2,268,48.0
20,160,269,2,
20,160,2,269,49.0
4,8,270,2,
4,8,2,270,49.0
16,167,270,1,
16,167,1,270,49.0
14,1,270,2,
14,1,2,270,49.0
9,166,271,2,
9,166,2,271,49.0
3,160,271,2,
3,160,2,271,49.0
16,16,272,2,
16,16,2,272,49.0
4,160,272,2,
4,160,2,272,49.0
14,1,273,2,
14,1,2,273,50.0
9,2,273,2,
9,2,2,273,50.0
23,3,273,2,
23,3,2,273,50.0
17,15,273,2,
17,15,2,273,50.0
1,2,274,2,
1,2,2,274,50.0
16,167,274,2,
16,167,2,274,50.0
14,1,274,2,
14,1,2,274,50.0
9,2,276,2,
9,2,2,276,50.0
17,14,276,2,
17,14,2,276,50.0
9,1,279,2,
9,1,2,279,50.0
14,1,280,2,
14,1,2,280,50.0
17,15,281,2,
17,15,2,281,50.0
20,160,281,1,
20,160,1,281,50.0
24,171,281,2,
24,171,2,281,50.0
13,8,281,2,
13,8,2,281,50.0
9,171,282,2,
9,171,2,282,50.0
12,3,282,2,
12,3,2,282,50.0
3,7,282,2,
3,7,2,282,50.0
18,180,283,2,
18,180,2,283,50.0
4,166,283,2,
4,166,2,283,50.0
9,171,284,2,
9,171,2,284,50.0
24,164,284,2,
24,164,2,284,50.0
5,15,285,2,
5,15,2,285,50.0
4,7,285,2,
4,7,2,285,50.0
10,3,286,2,
10,3,2,286,50.0
8,16,286,2,
8,16,2,286,50.0
17,32,287,2,
17,32,2,287,50.0
25,189,287,1,
25,189,1,287,50.0
24,158,287,2,
24,158,2,287,50.0
14,158,288,1,
14,158,1,288,50.0
8,16,288,2,
8,16,2,288,51.0
18,171,289,2,
18,171,2,289,51.0
24,159,289,2,
24,159,2,289,51.0
17,174,290,2,
17,174,2,290,51.0
20,160,290,2,
20,160,2,290,51.0
16,160,291,2,
16,160,2,291,51.0
18,171,291,2,
18,171,2,291,51.0
25,189,291,2,
25,189,2,291,51.0
24,3,292,2,
24,3,2,292,51.0
10,3,293,2,
10,3,2,293,51.0
16,160,293,2,
16,160,2,293,51.0
14,14,293,2,
14,14,2,293,51.0
17,174,293,2,
17,174,2,293,51.0
18,158,294,2,
18,158,2,294,51.0
1,13,294,2,
1,13,2,294,51.0
5,160,294,2,
5,160,2,294,51.0
24,3,294,2,
24,3,2,294,51.0
12,3,294,2,
12,3,2,294,51.0
22,189,295,2,
22,189,2,295,51.0
10,3,295,2,
10,3,2,295,52.0
17,23,295,2,
17,23,2,295,52.0
5,2,296,2,
5,2,2,296,52.0
24,3,296,2,
24,3,2,296,52.0
0,31,297,2,
0,31,2,297,52.0
17,181,297,2,
17,181,2,297,52.0
18,0,297,2,
18,0,2,297,52.0
8,3,297,2,
8,3,2,297,52.0
13,166,298,1,
13,166,1,298,52.0
16,174,298,2,
16,174,2,298,52.0
24,3,298,2,
24,3,2,298,53.0
1,167,299,2,
1,167,2,299,53.0
14,181,300,2,
14,181,2,300,53.0
24,3,300,1,
24,3,1,300,53.0
12,160,301,1,
12,160,1,301,53.0
17,32,301,2,
17,32,2,301,53.0
16,174,302,2,
16,174,2,302,53.0
3,7,302,2,
3,7,2,302,53.0
8,160,302,2,
8,160,2,302,53.0
13,2,302,2,
13,2,2,302,53.0
24,3,303,2,
24,3,2,303,53.0
17,32,305,2,
17,32,2,305,54.0
24,3,305,2,
24,3,2,305,54.0
13,2,306,2,
13,2,2,306,54.0
3,160,306,2,
3,160,2,306,54.0
1,167,307,2,
1,167,2,307,54.0
24,3,307,2,
24,3,2,307,54.0
12,3,307,2,
12,3,2,307,54.0
19,2,308,2,
19,2,2,308,54.0
3,3,308,2,
3,3,2,308,54.0
20,2,309,2,
20,2,2,309,54.0
17,32,309,2,
17,32,2,309,54.0
2,23,310,2,
2,23,2,310,54.0
8,3,310,2,
8,3,2,310,54.0
24,3,311,2,
24,3,2,311,55.0
16,174,312,2,
16,174,2,312,55.0
2,23,312,2,
2,23,2,312,55.0
18,158,312,2,
18,158,2,312,55.0
17,180,313,1,
17,180,1,313,55.0
24,2,313,2,
24,2,2,313,55.0
14,23,313,2,
14,23,2,313,55.0
12,2,313,2,
12,2,2,313,55.0
20,6,315,2,
20,6,2,315,56.0
3,160,315,2,
3,160,2,315,56.0
13,160,315,2,
13,160,2,315,56.0
17,13,315,2,
17,13,2,315,56.0
24,1,316,2,
24,1,2,316,56.0
12,2,316,2,
12,2,2,316,56.0
2,23,316,2,
2,23,2,316,56.0
17,172,317,2,
17,172,2,317,56.0
13,2,317,2,
13,2,2,317,56.0
19,3,319,2,
19,3,2,319,56.0
17,22,319,2,
17,22,2,319,56.0
24,0,319,2,
24,0,2,319,56.0
2,23,319,2,
2,23,2,319,56.0
9,159,320,2,
9,159,2,320,56.0
14,181,320,2,
14,181,2,320,56.0
4,2,321,2,
4,2,2,321,56.0
12,2,321,2,
12,2,2,321,56.0
2,23,321,1,
2,23,1,321,56.0
10,2,322,1,
10,2,1,322,56.0
9,14,322,2,
9,14,2,322,56.0
20,3,322,2,
20,3,2,322,56.0
14,32,323,2,
14,32,2,323,56.0
24,164,323,2,
24,164,2,323,56.0
23,32,324,2,
23,32,2,324,56.0
4,2,324,2,
4,2,2,324,56.0
9,32,325,2,
9,32,2,325,56.0
19,3,325,2,
19,3,2,325,57.0
11,31,326,2,
11,31,2,326,57.0
2,174,327,1,
2,174,1,327,57.0
4,2,327,2,
4,2,2,327,57.0
24,171,327,2,
24,171,2,327,57.0
5,160,328,2,
5,160,2,328,57.0
11,189,328,1,
11,189,1,328,57.0
2,174,329,2,
2,174,2,329,57.0
23,3,329,2,
23,3,2,329,57.0
9,32,330,2,
9,32,2,330,57.0
13,160,330,2,
13,160,2,330,57.0
7,167,330,1,
7,167,1,330,57.0
23,2,331,2,
23,2,2,331,57.0
2,174,331,2,
2,174,2,331,57.0
1,160,331,2,
1,160,2,331,57.0
7,8,332,2,
7,8,2,332,57.0
8,167,333,2,
8,167,2,333,57.0
2,174,333,1,
2,174,1,333,57.0
6,171,334,2,
6,171,2,334,57.0
7,7,338,2,
7,7,2,338,58.0
26,159,338,2,
26,159,2,338,58.0
14,180,338,2,
14,180,2,338,58.0
2,174,339,2,
2,174,2,339,58.0
24,164,339,2,
24,164,2,339,58.0
8,167,340,2,
8,167,2,340,58.0
4,7,340,2,
4,7,2,340,58.0
10,3,340,2,
10,3,2,340,58.0
26,165,340,2,
26,165,2,340,58.0
24,171,342,1,
24,171,1,342,58.0
26,15,342,2,
26,15,2,342,58.0
4,15,344,2,
4,15,2,344,58.0
7,14,344,2,
7,14,2,344,58.0
2,174,345,2,
2,174,2,345,58.0
26,167,345,2,
26,167,2,345,58.0
14,23,345,2,
14,23,2,345,58.0
7,22,346,1,
7,22,1,346,58.0
10,2,347,1,
10,2,1,347,58.0
2,174,347,2,
2,174,2,347,58.0
24,32,348,2,
24,32,2,348,58.0
17,174,349,1,
17,174,1,349,58.0
13,1,349,2,
13,1,2,349,58.0
14,14,349,2,
14,14,2,349,58.0
22,7,349,2,
22,7,2,349,58.0
10,2,350,2,
10,2,2,350,58.0
17,174,350,2,
17,174,2,350,58.0
2,174,350,2,
2,174,2,350,58.0
5,3,350,1,
5,3,1,350,58.0
22,1,351,2,
22,1,2,351,58.0
2,174,351,2,
2,174,2,351,58.0
26,173,352,2,
26,173,2,352,58.0
13,0,353,2,
13,0,2,353,58.0
2,174,353,2,
2,174,2,353,59.0
17,174,354,2,
17,174,2,354,59.0
1,160,354,2,
1,160,2,354,59.0
12,2,355,2,
12,2,2,355,59.0
2,174,355,2,
2,174,2,355,59.0
3,3,355,2,
3,3,2,355,59.0
22,0,355,2,
22,0,2,355,59.0
10,8,356,2,
10,8,2,356,59.0
16,160,356,2,
16,160,2,356,59.0
4,3,356,2,
4,3,2,356,59.0
26,32,356,2,
26,32,2,356,59.0
17,174,357,2,
17,174,2,357,59.0
2,174,359,2,
2,174,2,359,59.0
5,3,371,2,
5,3,2,371,59.0
1,167,371,2,
1,167,2,371,59.0
17,14,371,2,
17,14,2,371,59.0
11,23,372,2,
11,23,2,372,59.0
2,159,372,2,
2,159,2,372,59.0
26,14,374,2,
26,14,2,374,59.0
2,165,374,2,
2,165,2,374,59.0
13,3,374,2,
13,3,2,374,59.0
13,160,375,1,
13,160,1,375,59.0
5,3,376,2,
5,3,2,376,59.0
26,165,376,2,
26,165,2,376,59.0
2,15,378,2,
2,15,2,378,59.0
17,14,381,2,
17,14,2,381,59.0
11,173,382,2,
11,173,2,382,60.0
2,174,382,2,
2,174,2,382,60.0
26,1,383,2,
26,1,2,383,60.0
11,7,384,2,
11,7,2,384,60.0
26,159,384,2,
26,159,2,384,60.0
14,1,385,2,
14,1,2,385,60.0
17,3,385,2,
17,3,2,385,60.0
2,16,386,2,
2,16,2,386,60.0
11,2,387,2,
11,2,2,387,60.0
20,166,392,2,
20,166,2,392,60.0
3,2,393,2,
3,2,2,393,60.0
2,3,393,2,
2,3,2,393,60.0
14,172,393,2,
14,172,2,393,60.0
11,3,393,2,
11,3,2,393,60.0
0,181,393,2,
0,181,2,393,60.0
10,166,394,2,
10,166,2,394,60.0
17,1,394,2,
17,1,2,394,60.0
2,3,395,2,
2,3,2,395,60.0
26,22,395,2,
26,22,2,395,60.0
11,16,396,2,
11,16,2,396,60.0
17,6,396,2,
17,6,2,396,60.0
14,319,396,2,
14,319,2,396,60.0
10,7,397,1,
10,7,1,397,60.0
23,3,397,2,
23,3,2,397,60.0
2,3,398,2,
2,3,2,398,60.0
11,2,398,2,
11,2,2,398,60.0
12,8,398,2,
12,8,2,398,60.0
