giver,receiver,amt,time,bout_id
16,30,2,26,
16,30,2,26,22.0
21,54,2,26,
21,54,2,26,22.0
59,42,2,26,
59,42,2,26,22.0
32,12,2,26,
32,12,2,26,22.0
42,36,2,26,
42,36,2,26,22.0
2,55,2,26,
2,55,2,26,22.0
12,24,2,26,
12,24,2,26,22.0
46,22,2,26,
46,22,2,26,22.0
1,38,2,27,
1,38,2,27,22.0
46,13,2,27,
46,13,2,27,22.0
46,52,2,27,
46,52,2,27,22.0
48,41,2,27,
48,41,2,27,22.0
46,9,2,27,
46,9,2,27,22.0
22,32,2,27,
22,32,2,27,22.0
9,53,2,27,
9,53,2,27,22.0
48,42,2,27,
48,42,2,27,22.0
32,43,2,27,
32,43,2,27,22.0
48,21,2,27,
48,21,2,27,22.0
41,59,2,27,
41,59,2,27,22.0
59,47,2,27,
59,47,2,27,22.0
1,2,1,27,
1,2,1,27,22.0
46,16,2,27,
46,16,2,27,22.0
21,66,2,27,
21,66,2,27,22.0
52,22,2,27,
52,22,2,27,22.0
42,64,2,27,
42,64,2,27,22.0
48,12,2,27,
48,12,2,27,22.0
48,42,2,27,
48,42,2,27,22.0
2,18,1,27,
2,18,1,27,22.0
48,26,2,27,
48,26,2,27,22.0
42,70,2,27,
42,70,2,27,22.0
22,60,2,28,
22,60,2,28,22.0
60,62,2,28,
60,62,2,28,22.0
16,32,2,28,
16,32,2,28,22.0
12,21,2,28,
12,21,2,28,22.0
1,22,2,28,
1,22,2,28,22.0
1,52,2,28,
1,52,2,28,22.0
32,16,2,28,
32,16,2,28,22.0
1,10,2,28,
1,10,2,28,22.0
52,2,2,28,
52,2,2,28,22.0
21,65,2,28,
21,65,2,28,22.0
48,28,2,28,
48,28,2,28,22.0
48,9,2,28,
48,9,2,28,22.0
16,24,2,28,
16,24,2,28,22.0
1,54,2,28,
1,54,2,28,22.0
1,12,2,28,
1,12,2,28,22.0
9,8,2,28,
9,8,2,28,22.0
22,36,2,28,
22,36,2,28,22.0
12,50,2,29,
12,50,2,29,22.0
48,66,2,29,
48,66,2,29,22.0
1,18,2,29,
1,18,2,29,22.0
48,16,2,29,
48,16,2,29,22.0
1,22,1,29,
1,22,1,29,22.0
8,32,2,29,
8,32,2,29,22.0
32,8,2,29,
32,8,2,29,22.0
16,20,2,29,
16,20,2,29,22.0
22,64,1,29,
22,64,1,29,22.0
8,70,2,29,
8,70,2,29,22.0
20,9,2,29,
20,9,2,29,22.0
48,65,2,30,
48,65,2,30,22.0
70,13,2,30,
70,13,2,30,22.0
9,70,2,30,
9,70,2,30,22.0
70,43,2,30,
70,43,2,30,22.0
48,8,2,30,
48,8,2,30,22.0
48,24,2,30,
48,24,2,30,22.0
8,52,2,30,
8,52,2,30,22.0
52,21,2,30,
52,21,2,30,22.0
48,38,2,30,
48,38,2,30,22.0
21,10,2,30,
21,10,2,30,22.0
48,41,2,30,
48,41,2,30,22.0
41,12,2,30,
41,12,2,30,22.0
12,59,2,30,
12,59,2,30,22.0
1,28,2,30,
1,28,2,30,22.0
48,26,2,30,
48,26,2,30,22.0
59,50,2,31,
59,50,2,31,22.0
48,9,2,31,
48,9,2,31,22.0
9,32,2,31,
9,32,2,31,22.0
1,16,2,31,
1,16,2,31,22.0
32,30,2,31,
32,30,2,31,22.0
1,52,2,31,
1,52,2,31,22.0
48,41,2,31,
48,41,2,31,22.0
16,42,2,31,
16,42,2,31,22.0
52,20,2,31,
52,20,2,31,22.0
1,9,2,31,
1,9,2,31,22.0
1,22,2,31,
1,22,2,31,22.0
9,55,2,31,
9,55,2,31,22.0
48,8,1,31,
48,8,1,31,22.0
42,32,2,32,
42,32,2,32,22.0
32,10,2,32,
32,10,2,32,22.0
41,70,2,32,
41,70,2,32,22.0
1,38,2,32,
1,38,2,32,22.0
70,13,2,32,
70,13,2,32,22.0
20,12,2,32,
20,12,2,32,22.0
48,26,2,32,
48,26,2,32,22.0
1,41,2,32,
1,41,2,32,22.0
12,9,2,32,
12,9,2,32,22.0
41,59,2,32,
41,59,2,32,22.0
1,65,2,33,
1,65,2,33,22.0
48,42,2,33,
48,42,2,33,22.0
59,62,2,33,
59,62,2,33,22.0
48,16,1,33,
48,16,1,33,22.0
42,59,2,33,
42,59,2,33,22.0
16,22,1,33,
16,22,1,33,22.0
59,28,2,33,
59,28,2,33,22.0
48,20,2,33,
48,20,2,33,22.0
20,64,2,33,
20,64,2,33,22.0
1,43,2,33,
1,43,2,33,23.0
22,50,1,33,
22,50,1,33,23.0
48,60,2,33,
48,60,2,33,23.0
60,53,2,33,
60,53,2,33,23.0
64,41,2,33,
64,41,2,33,23.0
48,2,1,33,
48,2,1,33,23.0
2,42,1,34,
2,42,1,34,23.0
42,11,1,34,
42,11,1,34,23.0
1,60,2,34,
1,60,2,34,23.0
41,22,2,34,
41,22,2,34,23.0
22,20,2,34,
22,20,2,34,23.0
20,52,2,34,
20,52,2,34,23.0
60,24,2,34,
60,24,2,34,23.0
1,2,2,34,
1,2,2,34,24.0
2,32,2,34,
2,32,2,34,24.0
52,17,2,34,
52,17,2,34,24.0
32,16,2,34,
32,16,2,34,24.0
1,70,2,34,
1,70,2,34,24.0
1,70,2,34,
1,70,2,34,24.0
1,41,2,34,
1,41,2,34,24.0
48,26,2,35,
48,26,2,35,24.0
70,60,2,35,
70,60,2,35,24.0
70,2,2,35,
70,2,2,35,24.0
48,42,2,35,
48,42,2,35,24.0
41,10,2,35,
41,10,2,35,24.0
60,0,2,35,
60,0,2,35,24.0
42,22,2,35,
42,22,2,35,24.0
22,52,2,35,
22,52,2,35,25.0
16,38,2,35,
16,38,2,35,25.0
52,62,2,35,
52,62,2,35,25.0
1,21,2,35,
1,21,2,35,25.0
1,52,2,36,
1,52,2,36,25.0
52,50,2,36,
52,50,2,36,25.0
1,32,2,36,
1,32,2,36,25.0
2,42,2,36,
2,42,2,36,25.0
1,60,2,36,
1,60,2,36,25.0
48,66,2,36,
48,66,2,36,25.0
48,20,2,36,
48,20,2,36,25.0
46,10,2,36,
46,10,2,36,25.0
48,11,2,36,
48,11,2,36,25.0
46,53,2,36,
46,53,2,36,25.0
32,28,2,36,
32,28,2,36,25.0
46,52,1,36,
46,52,1,36,25.0
15,16,2,36,
15,16,2,36,25.0
20,22,2,36,
20,22,2,36,25.0
52,59,1,36,
52,59,1,36,25.0
42,9,2,36,
42,9,2,36,25.0
59,24,1,36,
59,24,1,36,25.0
60,12,2,36,
60,12,2,36,25.0
12,65,2,36,
12,65,2,36,25.0
1,70,2,37,
1,70,2,37,25.0
1,41,2,37,
1,41,2,37,25.0
41,37,2,37,
41,37,2,37,25.0
70,32,2,37,
70,32,2,37,25.0
16,20,2,37,
16,20,2,37,25.0
20,60,2,37,
20,60,2,37,25.0
32,43,2,37,
32,43,2,37,25.0
48,30,2,37,
48,30,2,37,25.0
60,16,2,37,
60,16,2,37,25.0
1,26,2,37,
1,26,2,37,25.0
16,8,2,37,
16,8,2,37,25.0
8,11,2,38,
8,11,2,38,25.0
15,12,2,38,
15,12,2,38,25.0
15,20,1,38,
15,20,1,38,25.0
48,9,2,38,
48,9,2,38,25.0
9,18,2,38,
9,18,2,38,25.0
20,2,1,38,
20,2,1,38,25.0
48,60,2,38,
48,60,2,38,25.0
12,16,2,38,
12,16,2,38,25.0
60,59,2,38,
60,59,2,38,25.0
59,0,2,38,
59,0,2,38,25.0
48,22,2,38,
48,22,2,38,25.0
1,64,2,38,
1,64,2,38,25.0
2,41,1,38,
2,41,1,38,25.0
48,50,2,38,
48,50,2,38,25.0
22,21,2,38,
22,21,2,38,25.0
1,52,2,38,
1,52,2,38,25.0
41,24,1,38,
41,24,1,38,26.0
21,54,2,38,
21,54,2,38,26.0
52,42,2,38,
52,42,2,38,26.0
1,30,2,39,
1,30,2,39,26.0
45,58,2,39,
45,58,2,39,26.0
15,43,2,39,
15,43,2,39,26.0
16,8,2,39,
16,8,2,39,26.0
8,32,2,39,
8,32,2,39,26.0
32,21,2,39,
32,21,2,39,26.0
46,10,2,39,
46,10,2,39,26.0
48,41,2,39,
48,41,2,39,26.0
46,22,1,39,
46,22,1,39,26.0
21,20,2,39,
21,20,2,39,26.0
41,53,2,39,
41,53,2,39,26.0
22,66,1,39,
22,66,1,39,26.0
46,16,2,40,
46,16,2,40,26.0
16,26,2,40,
16,26,2,40,26.0
46,42,2,40,
46,42,2,40,26.0
20,59,2,40,
20,59,2,40,26.0
59,28,2,40,
59,28,2,40,26.0
46,20,1,40,
46,20,1,40,27.0
15,41,1,40,
15,41,1,40,27.0
41,17,1,40,
41,17,1,40,27.0
48,50,2,40,
48,50,2,40,27.0
48,32,2,40,
48,32,2,40,27.0
42,38,2,40,
42,38,2,40,27.0
32,24,2,40,
32,24,2,40,27.0
20,52,1,40,
20,52,1,40,27.0
52,37,1,40,
52,37,1,40,27.0
46,64,2,40,
46,64,2,40,27.0
48,9,2,41,
48,9,2,41,27.0
15,45,2,41,
15,45,2,41,27.0
48,59,2,41,
48,59,2,41,27.0
59,70,2,41,
59,70,2,41,27.0
46,62,2,41,
46,62,2,41,27.0
70,52,2,41,
70,52,2,41,27.0
45,12,2,41,
45,12,2,41,27.0
52,60,2,41,
52,60,2,41,27.0
64,8,2,41,
64,8,2,41,27.0
48,64,2,41,
48,64,2,41,27.0
8,22,2,41,
8,22,2,41,27.0
15,9,2,41,
15,9,2,41,27.0
46,41,1,41,
46,41,1,41,27.0
22,42,2,41,
22,42,2,41,27.0
41,30,1,41,
41,30,1,41,27.0
15,21,2,41,
15,21,2,41,27.0
9,16,2,41,
9,16,2,41,27.0
60,33,2,41,
60,33,2,41,27.0
9,18,2,41,
9,18,2,41,27.0
12,32,2,41,
12,32,2,41,27.0
15,38,2,42,
15,38,2,42,27.0
16,0,2,42,
16,0,2,42,27.0
32,53,2,42,
32,53,2,42,27.0
48,8,2,42,
48,8,2,42,27.0
48,10,1,42,
48,10,1,42,27.0
15,22,2,42,
15,22,2,42,27.0
22,2,2,42,
22,2,2,42,27.0
8,12,2,42,
8,12,2,42,27.0
12,52,2,42,
12,52,2,42,27.0
2,50,2,42,
2,50,2,42,28.0
52,59,2,42,
52,59,2,42,28.0
15,43,2,42,
15,43,2,42,28.0
59,11,2,42,
59,11,2,42,28.0
15,16,2,42,
15,16,2,42,28.0
15,26,2,43,
15,26,2,43,28.0
48,8,2,43,
48,8,2,43,28.0
48,32,1,43,
48,32,1,43,28.0
15,21,2,43,
15,21,2,43,28.0
16,30,2,43,
16,30,2,43,28.0
15,41,2,43,
15,41,2,43,28.0
32,5,1,43,
32,5,1,43,28.0
41,62,2,43,
41,62,2,43,28.0
21,64,2,43,
21,64,2,43,28.0
15,59,2,43,
15,59,2,43,28.0
8,22,2,43,
8,22,2,43,28.0
15,45,2,43,
15,45,2,43,28.0
45,70,2,43,
45,70,2,43,28.0
70,67,2,44,
70,67,2,44,28.0
15,32,2,44,
15,32,2,44,28.0
22,20,2,44,
22,20,2,44,28.0
46,43,2,44,
46,43,2,44,28.0
20,9,2,44,
20,9,2,44,28.0
9,41,2,44,
9,41,2,44,28.0
15,52,2,44,
15,52,2,44,28.0
32,2,2,44,
32,2,2,44,28.0
2,7,2,44,
2,7,2,44,28.0
41,24,2,44,
41,24,2,44,28.0
15,10,2,44,
15,10,2,44,28.0
67,45,2,44,
67,45,2,44,28.0
46,12,2,44,
46,12,2,44,28.0
52,42,2,44,
52,42,2,44,28.0
45,22,2,44,
45,22,2,44,28.0
42,21,2,44,
42,21,2,44,28.0
15,16,2,44,
15,16,2,44,28.0
22,66,2,44,
22,66,2,44,28.0
21,60,2,44,
21,60,2,44,28.0
46,38,1,44,
46,38,1,44,28.0
7,9,2,45,
7,9,2,45,28.0
60,53,2,45,
60,53,2,45,28.0
15,42,2,45,
15,42,2,45,28.0
42,21,2,45,
42,21,2,45,28.0
48,50,2,45,
48,50,2,45,28.0
16,8,2,45,
16,8,2,45,28.0
21,54,2,45,
21,54,2,45,28.0
8,59,2,45,
8,59,2,45,28.0
48,2,2,45,
48,2,2,45,28.0
2,17,2,45,
2,17,2,45,28.0
9,32,2,45,
9,32,2,45,28.0
59,16,2,45,
59,16,2,45,28.0
48,20,1,45,
48,20,1,45,28.0
15,70,2,45,
15,70,2,45,28.0
20,22,1,45,
20,22,1,45,28.0
15,60,2,45,
15,60,2,45,28.0
32,45,2,46,
32,45,2,46,28.0
46,59,2,46,
46,59,2,46,28.0
60,66,2,46,
60,66,2,46,28.0
15,41,2,46,
15,41,2,46,28.0
46,30,2,46,
46,30,2,46,28.0
45,20,2,46,
45,20,2,46,28.0
59,21,2,46,
59,21,2,46,28.0
22,62,1,46,
22,62,1,46,28.0
41,7,2,46,
41,7,2,46,28.0
46,12,2,46,
46,12,2,46,28.0
21,60,2,46,
21,60,2,46,28.0
46,52,2,46,
46,52,2,46,28.0
52,32,2,46,
52,32,2,46,29.0
60,18,2,46,
60,18,2,46,29.0
48,11,2,46,
48,11,2,46,29.0
46,20,2,46,
46,20,2,46,29.0
32,17,2,47,
32,17,2,47,29.0
12,5,2,47,
12,5,2,47,29.0
7,8,2,47,
7,8,2,47,29.0
48,9,1,47,
48,9,1,47,29.0
9,59,1,47,
9,59,1,47,29.0
20,7,2,47,
20,7,2,47,29.0
59,50,1,47,
59,50,1,47,29.0
7,32,2,47,
7,32,2,47,29.0
15,22,2,47,
15,22,2,47,29.0
32,68,2,47,
32,68,2,47,29.0
15,10,2,47,
15,10,2,47,29.0
15,16,2,47,
15,16,2,47,29.0
15,52,2,47,
15,52,2,47,29.0
22,60,2,47,
22,60,2,47,29.0
15,2,2,47,
15,2,2,47,29.0
8,38,2,47,
8,38,2,47,29.0
52,12,2,47,
52,12,2,47,29.0
48,41,2,48,
48,41,2,48,29.0
1,32,2,48,
1,32,2,48,29.0
41,0,2,48,
41,0,2,48,29.0
48,70,2,48,
48,70,2,48,29.0
