wasp_id,cell_id,amt,time,bout_id
18,17,2,19,18.0
30,3,21,2,
30,3,2,21,19.0
4,2,21,2,
4,2,2,21,19.0
36,3,22,2,
36,3,2,22,19.0
23,160,22,2,
23,160,2,22,19.0
31,23,22,2,
31,23,2,22,19.0
22,2,22,2,
22,2,2,22,19.0
30,160,22,2,
30,160,2,22,19.0
42,14,22,2,
42,14,2,22,19.0
22,3,23,2,
22,3,2,23,19.0
7,17,23,2,
7,17,2,23,19.0
26,17,23,2,
26,17,2,23,19.0
8,173,23,2,
8,173,2,23,19.0
47,306,23,2,
47,306,2,23,19.0
36,2,24,2,
36,2,2,24,19.0
3,171,24,2,
3,171,2,24,19.0
30,172,24,2,
30,172,2,24,19.0
26,17,25,2,
26,17,2,25,19.0
22,9,25,2,
22,9,2,25,19.0
10,3,26,2,
10,3,2,26,19.0
4,0,26,2,
4,0,2,26,19.0
7,17,27,1,
7,17,1,27,19.0
32,328,27,2,
32,328,2,27,19.0
6,14,27,2,
6,14,2,27,19.0
22,17,27,2,
22,17,2,27,19.0
8,24,27,2,
8,24,2,27,19.0
36,7,27,2,
36,7,2,27,19.0
18,175,27,2,
18,175,2,27,19.0
45,171,28,2,
45,171,2,28,19.0
44,172,28,2,
44,172,2,28,19.0
38,4,28,2,
38,4,2,28,19.0
42,180,28,1,
42,180,1,28,19.0
18,17,28,2,
18,17,2,28,19.0
41,33,29,2,
41,33,2,29,19.0
26,17,29,2,
26,17,2,29,20.0
14,158,29,2,
14,158,2,29,20.0
10,9,29,2,
10,9,2,29,20.0
36,14,29,2,
36,14,2,29,20.0
7,17,29,2,
7,17,2,29,20.0
25,9,30,2,
25,9,2,30,21.0
6,14,30,2,
6,14,2,30,21.0
30,165,30,2,
30,165,2,30,21.0
22,17,30,2,
22,17,2,30,21.0
10,9,30,1,
10,9,1,30,21.0
15,3,31,2,
15,3,2,31,22.0
7,16,31,1,
7,16,1,31,22.0
18,17,31,2,
18,17,2,31,22.0
20,33,31,2,
20,33,2,31,22.0
8,171,32,2,
8,171,2,32,22.0
14,158,32,2,
14,158,2,32,22.0
19,165,32,2,
19,165,2,32,22.0
45,13,32,2,
45,13,2,32,22.0
30,1,32,2,
30,1,2,32,22.0
42,22,32,2,
42,22,2,32,22.0
6,22,32,2,
6,22,2,32,23.0
22,17,32,2,
22,17,2,32,23.0
7,15,33,2,
7,15,2,33,23.0
26,17,33,2,
26,17,2,33,23.0
41,328,33,2,
41,328,2,33,23.0
16,3,34,2,
16,3,2,34,24.0
3,183,34,2,
3,183,2,34,24.0
22,17,34,2,
22,17,2,34,24.0
38,3,34,2,
38,3,2,34,24.0
21,17,34,2,
21,17,2,34,24.0
7,23,35,2,
7,23,2,35,24.0
13,160,35,2,
13,160,2,35,24.0
23,3,35,2,
23,3,2,35,24.0
30,0,35,2,
30,0,2,35,24.0
46,3,35,2,
46,3,2,35,24.0
29,4,35,2,
29,4,2,35,24.0
3,183,35,2,
3,183,2,35,24.0
45,171,36,2,
45,171,2,36,24.0
21,17,36,2,
21,17,2,36,24.0
26,17,36,2,
26,17,2,36,24.0
22,17,36,2,
22,17,2,36,24.0
14,158,36,2,
14,158,2,36,24.0
13,9,37,1,
13,9,1,37,24.0
36,172,37,2,
36,172,2,37,25.0
18,17,37,2,
18,17,2,37,25.0
26,17,38,2,
26,17,2,38,25.0
21,167,38,2,
21,167,2,38,25.0
22,17,38,2,
22,17,2,38,25.0
40,4,38,2,
40,4,2,38,25.0
36,165,39,2,
36,165,2,39,25.0
30,306,39,2,
30,306,2,39,25.0
46,160,39,2,
46,160,2,39,25.0
18,17,39,2,
18,17,2,39,25.0
29,3,40,2,
29,3,2,40,25.0
22,17,40,2,
22,17,2,40,26.0
21,1,41,2,
21,1,2,41,26.0
25,4,41,2,
25,4,2,41,26.0
8,171,41,2,
8,171,2,41,26.0
18,17,41,2,
18,17,2,41,26.0
21,1,42,1,
21,1,1,42,26.0
14,2,42,2,
14,2,2,42,26.0
18,17,42,2,
18,17,2,42,26.0
36,158,42,1,
36,158,1,42,26.0
22,17,42,2,
22,17,2,42,26.0
29,9,43,2,
29,9,2,43,26.0
26,17,43,1,
26,17,1,43,26.0
21,165,43,2,
21,165,2,43,26.0
18,17,44,2,
18,17,2,44,27.0
14,160,44,1,
14,160,1,44,27.0
8,158,44,2,
8,158,2,44,27.0
26,17,45,2,
26,17,2,45,27.0
13,161,45,2,
13,161,2,45,27.0
21,173,45,2,
21,173,2,45,27.0
16,1,45,2,
16,1,2,45,28.0
45,13,45,2,
45,13,2,45,28.0
22,17,45,2,
22,17,2,45,28.0
42,189,45,2,
42,189,2,45,28.0
46,2,46,2,
46,2,2,46,28.0
28,161,46,2,
28,161,2,46,28.0
25,3,46,2,
25,3,2,46,29.0
36,180,46,2,
36,180,2,46,29.0
21,23,47,2,
21,23,2,47,29.0
26,175,47,2,
26,175,2,47,29.0
40,3,47,2,
40,3,2,47,29.0
19,3,47,2,
19,3,2,47,29.0
22,17,47,2,
22,17,2,47,29.0
14,3,47,2,
14,3,2,47,29.0
18,17,48,2,
18,17,2,48,29.0
8,164,49,2,
8,164,2,49,29.0
14,2,49,2,
14,2,2,49,29.0
22,17,49,2,
22,17,2,49,29.0
18,17,50,2,
18,17,2,50,29.0
26,17,50,2,
26,17,2,50,29.0
22,17,51,2,
22,17,2,51,30.0
8,1,52,2,
8,1,2,52,32.0
38,160,52,2,
38,160,2,52,32.0
26,17,52,1,
26,17,1,52,32.0
14,1,52,2,
14,1,2,52,32.0
29,3,53,1,
29,3,1,53,32.0
14,0,53,2,
14,0,2,53,32.0
22,17,53,2,
22,17,2,53,32.0
36,171,53,2,
36,171,2,53,32.0
45,158,55,2,
45,158,2,55,32.0
8,2,55,2,
8,2,2,55,32.0
18,173,55,2,
18,173,2,55,32.0
22,17,55,2,
22,17,2,55,32.0
26,17,55,2,
26,17,2,55,32.0
33,4,55,2,
33,4,2,55,32.0
40,4,56,2,
40,4,2,56,32.0
15,3,56,2,
15,3,2,56,32.0
19,3,57,2,
19,3,2,57,32.0
26,17,57,1,
26,17,1,57,32.0
22,17,57,1,
22,17,1,57,32.0
14,15,57,2,
14,15,2,57,32.0
18,14,57,2,
18,14,2,57,32.0
23,2,58,2,
23,2,2,58,32.0
13,9,58,2,
13,9,2,58,33.0
24,17,58,1,
24,17,1,58,33.0
15,17,59,2,
15,17,2,59,33.0
22,17,59,2,
22,17,2,59,33.0
25,3,59,2,
25,3,2,59,33.0
16,3,59,2,
16,3,2,59,33.0
45,158,59,2,
45,158,2,59,33.0
27,17,59,2,
27,17,2,59,33.0
26,17,59,2,
26,17,2,59,33.0
18,13,60,2,
18,13,2,60,33.0
8,2,60,1,
8,2,1,60,34.0
38,4,61,2,
38,4,2,61,34.0
16,3,61,2,
16,3,2,61,34.0
22,17,61,2,
22,17,2,61,34.0
18,171,62,2,
18,171,2,62,34.0
13,3,62,2,
13,3,2,62,34.0
23,7,62,2,
23,7,2,62,34.0
15,175,62,2,
15,175,2,62,34.0
46,3,62,2,
46,3,2,62,34.0
27,17,62,2,
27,17,2,62,34.0
14,167,62,2,
14,167,2,62,34.0
25,2,63,2,
25,2,2,63,34.0
38,3,63,2,
38,3,2,63,34.0
16,3,63,2,
16,3,2,63,34.0
45,158,63,1,
45,158,1,63,34.0
37,164,63,2,
37,164,2,63,34.0
29,166,63,2,
29,166,2,63,34.0
26,3,63,2,
26,3,2,63,34.0
15,175,64,2,
15,175,2,64,34.0
14,9,64,2,
14,9,2,64,34.0
22,17,64,2,
22,17,2,64,34.0
37,0,65,1,
37,0,1,65,34.0
26,3,65,2,
26,3,2,65,34.0
8,4,65,2,
8,4,2,65,34.0
14,3,66,1,
14,3,1,66,34.0
36,181,66,1,
36,181,1,66,34.0
27,17,67,2,
27,17,2,67,34.0
22,17,67,2,
22,17,2,67,34.0
28,160,67,2,
28,160,2,67,34.0
38,4,67,2,
38,4,2,67,34.0
14,3,67,2,
14,3,2,67,34.0
8,4,68,1,
8,4,1,68,34.0
26,3,68,2,
26,3,2,68,34.0
14,3,69,2,
14,3,2,69,34.0
27,17,69,2,
27,17,2,69,34.0
19,7,69,2,
19,7,2,69,34.0
10,3,69,2,
10,3,2,69,34.0
36,173,69,2,
36,173,2,69,34.0
37,1,69,2,
37,1,2,69,34.0
27,17,70,2,
27,17,2,70,34.0
38,3,70,2,
38,3,2,70,34.0
16,161,70,2,
16,161,2,70,34.0
8,4,70,2,
8,4,2,70,34.0
22,7,70,2,
22,7,2,70,34.0
34,200,70,2,
34,200,2,70,34.0
21,312,70,2,
21,312,2,70,34.0
26,3,70,2,
26,3,2,70,34.0
45,171,70,2,
45,171,2,70,34.0
29,15,71,2,
29,15,2,71,34.0
37,1,71,2,
37,1,2,71,34.0
40,3,71,2,
40,3,2,71,34.0
42,32,71,2,
42,32,2,71,34.0
36,7,72,2,
36,7,2,72,34.0
28,2,72,2,
28,2,2,72,34.0
25,3,72,2,
25,3,2,72,34.0
45,171,72,2,
45,171,2,72,34.0
14,3,72,2,
14,3,2,72,34.0
33,161,72,2,
33,161,2,72,34.0
27,17,72,2,
27,17,2,72,34.0
8,9,72,2,
8,9,2,72,34.0
4,158,73,2,
4,158,2,73,34.0
23,160,73,2,
23,160,2,73,34.0
26,3,73,2,
26,3,2,73,34.0
15,3,73,2,
15,3,2,73,34.0
22,173,73,2,
22,173,2,73,34.0
38,8,73,2,
38,8,2,73,34.0
28,2,73,2,
28,2,2,73,34.0
37,165,73,2,
37,165,2,73,34.0
40,160,74,2,
40,160,2,74,34.0
8,167,74,2,
8,167,2,74,34.0
14,3,74,2,
14,3,2,74,34.0
22,182,75,2,
22,182,2,75,34.0
23,8,75,2,
23,8,2,75,34.0
37,173,75,2,
37,173,2,75,35.0
36,1,76,2,
36,1,2,76,36.0
8,9,76,2,
8,9,2,76,36.0
14,3,76,1,
14,3,1,76,36.0
26,3,76,2,
26,3,2,76,36.0
45,172,76,2,
45,172,2,76,36.0
25,4,77,2,
25,4,2,77,36.0
15,2,77,2,
15,2,2,77,36.0
4,158,77,2,
4,158,2,77,36.0
28,3,77,2,
28,3,2,77,36.0
16,3,78,2,
16,3,2,78,36.0
14,3,78,2,
14,3,2,78,36.0
45,165,78,2,
45,165,2,78,36.0
8,3,78,2,
8,3,2,78,36.0
27,17,78,2,
27,17,2,78,36.0
33,160,79,2,
33,160,2,79,36.0
8,3,79,2,
8,3,2,79,36.0
14,3,79,2,
14,3,2,79,36.0
27,17,79,2,
27,17,2,79,36.0
37,24,79,2,
37,24,2,79,36.0
45,2,80,2,
45,2,2,80,36.0
22,33,80,2,
22,33,2,80,36.0
40,3,80,2,
40,3,2,80,36.0
26,3,80,2,
26,3,2,80,36.0
29,3,80,2,
29,3,2,80,36.0
4,158,81,2,
4,158,2,81,36.0
2,160,81,2,
2,160,2,81,36.0
13,3,81,2,
13,3,2,81,36.0
15,2,81,2,
15,2,2,81,36.0
16,3,82,2,
16,3,2,82,36.0
26,3,82,2,
26,3,2,82,36.0
27,17,82,2,
27,17,2,82,36.0
8,3,82,2,
8,3,2,82,36.0
25,4,83,2,
25,4,2,83,36.0
37,182,83,2,
37,182,2,83,36.0
13,160,83,2,
13,160,2,83,36.0
34,319,83,2,
34,319,2,83,36.0
4,6,83,2,
4,6,2,83,36.0
45,2,84,2,
45,2,2,84,36.0
14,9,84,2,
14,9,2,84,36.0
26,3,84,2,
26,3,2,84,36.0
33,3,84,2,
33,3,2,84,36.0
27,17,84,2,
27,17,2,84,36.0
2,2,85,2,
2,2,2,85,36.0
8,3,85,2,
8,3,2,85,36.0
27,17,85,2,
27,17,2,85,36.0
33,9,86,1,
33,9,1,86,36.0
16,3,86,2,
16,3,2,86,36.0
14,9,86,2,
14,9,2,86,36.0
19,2,86,2,
19,2,2,86,36.0
4,171,86,2,
4,171,2,86,37.0
26,3,86,1,
26,3,1,86,37.0
10,3,87,2,
10,3,2,87,37.0
45,2,87,2,
45,2,2,87,37.0
8,3,87,2,
8,3,2,87,37.0
33,9,87,1,
33,9,1,87,37.0
38,3,87,2,
38,3,2,87,37.0
14,9,88,2,
14,9,2,88,37.0
17,160,88,2,
17,160,2,88,37.0
37,175,88,2,
37,175,2,88,37.0
46,3,88,2,
46,3,2,88,37.0
26,3,88,2,
26,3,2,88,37.0
18,180,88,2,
18,180,2,88,37.0
37,17,89,2,
37,17,2,89,37.0
35,183,89,2,
35,183,2,89,37.0
8,3,89,1,
8,3,1,89,37.0
45,2,89,2,
45,2,2,89,37.0
27,3,90,2,
27,3,2,90,38.0
14,9,90,2,
14,9,2,90,38.0
26,3,90,2,
26,3,2,90,38.0
35,326,92,2,
35,326,2,92,38.0
4,199,93,2,
4,199,2,93,38.0
45,180,93,2,
45,180,2,93,38.0
8,191,93,2,
8,191,2,93,38.0
36,171,93,1,
36,171,1,93,38.0
26,3,93,2,
26,3,2,93,39.0
27,3,93,2,
27,3,2,93,39.0
37,199,94,2,
37,199,2,94,39.0
26,3,94,2,
26,3,2,94,39.0
45,22,95,2,
45,22,2,95,39.0
27,3,95,2,
27,3,2,95,39.0
14,4,95,2,
14,4,2,95,39.0
16,160,95,2,
16,160,2,95,39.0
26,3,96,2,
26,3,2,96,40.0
25,16,96,1,
25,16,1,96,40.0
18,33,96,2,
18,33,2,96,40.0
10,160,96,2,
10,160,2,96,40.0
23,9,96,2,
23,9,2,96,40.0
17,3,96,1,
17,3,1,96,40.0
14,4,99,2,
14,4,2,99,40.0
27,3,99,2,
27,3,2,99,40.0
26,3,99,1,
26,3,1,99,40.0
27,327,103,2,
27,327,2,103,40.0
26,16,103,2,
26,16,2,103,40.0
22,33,103,2,
22,33,2,103,40.0
34,319,104,2,
34,319,2,104,40.0
19,9,104,2,
19,9,2,104,40.0
10,165,104,2,
10,165,2,104,40.0
33,8,104,2,
33,8,2,104,40.0
18,33,104,2,
18,33,2,104,40.0
14,174,104,2,
14,174,2,104,40.0
22,31,106,2,
22,31,2,106,40.0
26,8,106,2,
26,8,2,106,41.0
33,15,107,2,
33,15,2,107,41.0
25,3,107,2,
25,3,2,107,41.0
16,160,107,2,
16,160,2,107,41.0
18,191,107,2,
18,191,2,107,41.0
15,174,107,2,
15,174,2,107,41.0
14,175,107,2,
14,175,2,107,41.0
9,3,107,2,
9,3,2,107,41.0
24,3,108,2,
24,3,2,108,41.0
38,3,108,2,
38,3,2,108,41.0
27,14,108,2,
27,14,2,108,41.0
14,17,108,2,
14,17,2,108,41.0
26,158,109,2,
26,158,2,109,42.0
9,2,109,2,
9,2,2,109,42.0
17,3,109,2,
17,3,2,109,42.0
29,8,109,2,
29,8,2,109,42.0
15,175,110,2,
15,175,2,110,42.0
45,191,110,2,
45,191,2,110,42.0
34,190,110,2,
34,190,2,110,42.0
10,3,110,2,
10,3,2,110,42.0
40,3,111,2,
40,3,2,111,42.0
2,174,111,2,
2,174,2,111,42.0
30,33,111,2,
30,33,2,111,42.0
23,3,111,2,
23,3,2,111,42.0
10,8,112,2,
10,8,2,112,42.0
14,16,112,2,
14,16,2,112,42.0
27,171,112,2,
27,171,2,112,42.0
15,17,113,2,
15,17,2,113,42.0
30,33,113,2,
30,33,2,113,42.0
22,312,113,2,
22,312,2,113,42.0
40,8,114,2,
40,8,2,114,42.0
26,158,115,2,
26,158,2,115,42.0
27,312,115,2,
27,312,2,115,42.0
14,2,115,2,
14,2,2,115,42.0
46,174,115,1,
46,174,1,115,42.0
30,23,115,2,
30,23,2,115,42.0
33,3,115,2,
33,3,2,115,42.0
45,41,115,2,
45,41,2,115,42.0
34,181,115,2,
34,181,2,115,42.0
17,166,116,2,
17,166,2,116,42.0
28,3,116,2,
28,3,2,116,42.0
2,3,116,2,
2,3,2,116,42.0
26,158,117,2,
26,158,2,117,42.0
45,31,117,2,
45,31,2,117,42.0
21,14,117,2,
21,14,2,117,42.0
19,3,117,2,
19,3,2,117,42.0
46,24,118,1,
46,24,1,118,42.0
14,9,118,2,
14,9,2,118,42.0
9,160,118,2,
9,160,2,118,42.0
15,17,118,2,
15,17,2,118,42.0
13,3,118,1,
13,3,1,118,42.0
34,17,119,2,
34,17,2,119,42.0
28,2,119,2,
28,2,2,119,42.0
26,158,119,2,
26,158,2,119,42.0
16,2,120,2,
16,2,2,120,42.0
23,2,120,2,
23,2,2,120,42.0
30,7,121,2,
30,7,2,121,42.0
19,3,121,2,
19,3,2,121,42.0
45,180,121,2,
45,180,2,121,42.0
10,9,121,2,
10,9,2,121,42.0
30,2,122,2,
30,2,2,122,42.0
21,22,122,2,
21,22,2,122,42.0
24,3,122,2,
24,3,2,122,42.0
25,161,122,2,
25,161,2,122,42.0
14,17,122,2,
14,17,2,122,42.0
32,171,122,2,
32,171,2,122,42.0
34,17,122,2,
34,17,2,122,42.0
33,1,122,1,
33,1,1,122,42.0
22,23,122,2,
22,23,2,122,42.0
9,2,123,2,
9,2,2,123,42.0
15,161,123,2,
15,161,2,123,42.0
28,160,123,2,
28,160,2,123,42.0
35,171,123,2,
35,171,2,123,42.0
24,2,124,2,
24,2,2,124,42.0
26,164,124,2,
26,164,2,124,42.0
22,181,124,2,
22,181,2,124,42.0
45,200,124,2,
45,200,2,124,42.0
30,2,124,2,
30,2,2,124,42.0
28,2,125,2,
28,2,2,125,42.0
35,13,126,2,
35,13,2,126,42.0
32,158,126,2,
32,158,2,126,42.0
34,166,126,2,
34,166,2,126,42.0
22,23,126,2,
22,23,2,126,42.0
25,4,126,2,
25,4,2,126,42.0
29,3,126,2,
29,3,2,126,42.0
28,7,127,2,
28,7,2,127,43.0
30,2,127,2,
30,2,2,127,43.0
26,0,127,1,
26,0,1,127,43.0
10,17,127,2,
10,17,2,127,43.0
9,166,127,2,
9,166,2,127,43.0
14,167,127,1,
14,167,1,127,43.0
21,183,127,2,
21,183,2,127,43.0
15,17,128,2,
15,17,2,128,43.0
23,2,128,2,
23,2,2,128,43.0
34,2,128,2,
34,2,2,128,43.0
35,164,128,2,
35,164,2,128,43.0
30,2,129,2,
30,2,2,129,43.0
32,158,129,2,
32,158,2,129,43.0
26,164,129,2,
26,164,2,129,43.0
16,161,130,2,
16,161,2,130,43.0
17,160,130,2,
17,160,2,130,43.0
14,166,130,2,
14,166,2,130,43.0
21,175,130,2,
21,175,2,130,43.0
34,2,130,2,
34,2,2,130,43.0
7,17,130,2,
7,17,2,130,43.0
46,2,130,2,
46,2,2,130,43.0
33,160,131,2,
33,160,2,131,43.0
30,2,131,2,
30,2,2,131,43.0
38,160,131,2,
38,160,2,131,43.0
46,7,132,2,
46,7,2,132,43.0
34,2,132,2,
34,2,2,132,43.0
32,159,132,2,
32,159,2,132,43.0
26,165,132,2,
26,165,2,132,43.0
21,17,132,2,
21,17,2,132,43.0
14,8,132,2,
14,8,2,132,43.0
22,13,133,2,
22,13,2,133,43.0
15,175,133,2,
15,175,2,133,43.0
35,158,133,2,
35,158,2,133,43.0
30,2,133,1,
30,2,1,133,43.0
18,318,135,2,
18,318,2,135,44.0
22,172,135,2,
22,172,2,135,44.0
7,167,135,2,
7,167,2,135,44.0
26,164,135,2,
26,164,2,135,44.0
14,15,135,2,
14,15,2,135,44.0
30,2,135,2,
30,2,2,135,44.0
40,3,136,2,
40,3,2,136,44.0
24,165,136,2,
24,165,2,136,44.0
28,4,136,2,
28,4,2,136,44.0
25,3,136,2,
25,3,2,136,44.0
32,7,136,2,
32,7,2,136,44.0
21,8,136,2,
21,8,2,136,44.0
33,3,137,2,
33,3,2,137,44.0
14,165,137,1,
14,165,1,137,44.0
30,2,137,2,
30,2,2,137,44.0
19,161,138,2,
19,161,2,138,44.0
32,173,138,2,
32,173,2,138,44.0
7,2,138,2,
7,2,2,138,44.0
26,1,138,2,
26,1,2,138,44.0
30,2,139,2,
30,2,2,139,44.0
25,3,139,2,
25,3,2,139,44.0
21,165,139,2,
21,165,2,139,44.0
35,14,139,2,
35,14,2,139,44.0
14,158,140,2,
14,158,2,140,44.0
7,2,140,1,
7,2,1,140,44.0
34,2,140,2,
34,2,2,140,44.0
32,23,140,2,
32,23,2,140,44.0
26,1,141,2,
26,1,2,141,44.0
21,1,141,2,
21,1,2,141,44.0
30,2,141,1,
30,2,1,141,44.0
13,2,142,2,
13,2,2,142,45.0
14,0,142,2,
14,0,2,142,45.0
34,2,142,2,
34,2,2,142,45.0
7,2,142,1,
7,2,1,142,45.0
12,4,143,2,
12,4,2,143,45.0
21,158,143,2,
21,158,2,143,45.0
30,2,143,2,
30,2,2,143,45.0
35,2,143,2,
35,2,2,143,45.0
26,1,143,1,
26,1,1,143,45.0
10,3,144,2,
10,3,2,144,45.0
34,2,144,2,
34,2,2,144,45.0
26,165,144,2,
26,165,2,144,45.0
12,4,145,2,
12,4,2,145,45.0
30,2,145,2,
30,2,2,145,45.0
2,3,145,2,
2,3,2,145,45.0
7,2,145,1,
7,2,1,145,45.0
35,166,145,2,
35,166,2,145,45.0
19,2,146,2,
19,2,2,146,45.0
26,173,146,1,
26,173,1,146,45.0
46,3,147,2,
46,3,2,147,46.0
23,3,147,2,
23,3,2,147,46.0
12,161,147,2,
12,161,2,147,46.0
16,3,147,2,
16,3,2,147,47.0
30,2,148,2,
30,2,2,148,47.0
10,160,148,2,
10,160,2,148,47.0
34,3,148,2,
34,3,2,148,47.0
35,15,148,1,
35,15,1,148,47.0
7,166,148,2,
7,166,2,148,47.0
26,182,148,2,
26,182,2,148,47.0
19,160,149,2,
19,160,2,149,47.0
24,3,149,2,
24,3,2,149,47.0
7,174,149,2,
7,174,2,149,47.0
12,161,149,2,
12,161,2,149,47.0
26,33,150,2,
26,33,2,150,47.0
30,2,150,2,
30,2,2,150,47.0
12,161,150,2,
12,161,2,150,47.0
35,14,150,2,
35,14,2,150,47.0
34,3,151,2,
34,3,2,151,47.0
7,24,151,2,
7,24,2,151,47.0
15,160,151,2,
15,160,2,151,47.0
28,3,151,2,
28,3,2,151,47.0
46,3,151,2,
46,3,2,151,47.0
24,9,152,2,
24,9,2,152,47.0
12,161,152,2,
12,161,2,152,47.0
7,15,154,2,
7,15,2,154,47.0
10,8,154,1,
10,8,1,154,48.0
30,2,154,2,
30,2,2,154,48.0
12,161,154,2,
12,161,2,154,48.0
34,3,154,2,
34,3,2,154,48.0
9,3,155,2,
9,3,2,155,48.0
33,3,155,2,
33,3,2,155,48.0
24,16,155,2,
24,16,2,155,48.0
15,8,155,2,
15,8,2,155,48.0
34,160,156,2,
34,160,2,156,48.0
17,2,156,2,
17,2,2,156,48.0
13,3,156,2,
13,3,2,156,48.0
7,14,156,2,
7,14,2,156,48.0
35,13,156,2,
35,13,2,156,48.0
2,8,156,2,
2,8,2,156,48.0
30,2,156,2,
30,2,2,156,48.0
40,160,157,2,
40,160,2,157,48.0
33,3,157,2,
33,3,2,157,48.0
12,4,157,2,
12,4,2,157,48.0
13,2,157,2,
13,2,2,157,48.0
0,14,158,2,
0,14,2,158,48.0
30,2,158,2,
30,2,2,158,48.0
7,13,158,2,
7,13,2,158,48.0
30,2,159,2,
30,2,2,159,48.0
46,2,159,2,
46,2,2,159,48.0
39,199,159,2,
39,199,2,159,48.0
42,158,159,2,
42,158,2,159,48.0
36,172,160,2,
36,172,2,160,48.0
35,164,160,2,
35,164,2,160,48.0
12,2,160,2,
12,2,2,160,48.0
34,183,161,2,
34,183,2,161,48.0
0,165,161,2,
0,165,2,161,48.0
32,312,161,2,
32,312,2,161,48.0
12,328,163,2,
12,328,2,163,48.0
35,7,163,2,
35,7,2,163,48.0
30,2,163,2,
30,2,2,163,48.0
34,175,163,2,
34,175,2,163,48.0
42,158,164,2,
42,158,2,164,48.0
7,33,164,2,
7,33,2,164,48.0
24,3,164,2,
24,3,2,164,48.0
22,171,164,1,
22,171,1,164,48.0
20,306,166,2,
20,306,2,166,48.0
33,3,166,2,
33,3,2,166,48.0
0,167,166,2,
0,167,2,166,48.0
35,1,166,2,
35,1,2,166,48.0
7,180,167,2,
7,180,2,167,48.0
21,158,167,2,
21,158,2,167,48.0
30,2,167,2,
30,2,2,167,48.0
46,161,167,2,
46,161,2,167,48.0
23,9,167,2,
23,9,2,167,48.0
36,189,167,2,
36,189,2,167,48.0
34,171,167,2,
34,171,2,167,48.0
12,312,167,2,
12,312,2,167,48.0
28,165,167,2,
