wasp_id,cell_id,amt,time,bout_id
46,6,25,2,
46,6,2,25,15.0
10,158,25,2,
10,158,2,25,15.0
55,159,25,2,
55,159,2,25,16.0
45,2,25,2,
45,2,2,25,16.0
57,3,26,2,
57,3,2,26,16.0
3,161,26,2,
3,161,2,26,16.0
6,17,26,2,
6,17,2,26,16.0
51,2,26,2,
51,2,2,26,16.0
5,18,26,2,
5,18,2,26,16.0
32,4,26,1,
32,4,1,26,17.0
19,2,26,2,
19,2,2,26,18.0
7,175,26,2,
7,175,2,26,18.0
45,2,27,2,
45,2,2,27,18.0
10,158,27,1,
10,158,1,27,18.0
19,2,28,1,
19,2,1,28,18.0
55,16,28,2,
55,16,2,28,18.0
21,160,28,2,
21,160,2,28,18.0
51,2,28,2,
51,2,2,28,18.0
45,2,28,2,
45,2,2,28,18.0
66,172,28,2,
66,172,2,28,18.0
63,2,28,2,
63,2,2,28,18.0
54,15,28,2,
54,15,2,28,18.0
57,16,29,2,
57,16,2,29,18.0
5,17,29,2,
5,17,2,29,19.0
52,3,29,2,
52,3,2,29,19.0
7,184,29,2,
7,184,2,29,19.0
6,184,30,2,
6,184,2,30,19.0
19,2,30,2,
19,2,2,30,19.0
45,2,30,2,
45,2,2,30,19.0
63,2,30,2,
63,2,2,30,20.0
51,2,30,2,
51,2,2,30,20.0
9,3,31,2,
9,3,2,31,20.0
64,3,31,2,
64,3,2,31,20.0
66,2,31,1,
66,2,1,31,20.0
54,182,31,2,
54,182,2,31,20.0
17,18,31,2,
17,18,2,31,20.0
5,175,31,2,
5,175,2,31,20.0
51,2,32,1,
51,2,1,32,20.0
63,2,32,2,
63,2,2,32,20.0
19,2,32,2,
19,2,2,32,20.0
57,2,32,2,
57,2,2,32,20.0
51,2,34,2,
51,2,2,34,21.0
5,17,34,2,
5,17,2,34,21.0
45,2,34,2,
45,2,2,34,21.0
19,2,34,2,
19,2,2,34,21.0
5,16,35,1,
5,16,1,35,21.0
66,160,35,2,
66,160,2,35,21.0
57,160,35,2,
57,160,2,35,21.0
63,2,35,2,
63,2,2,35,21.0
55,5,37,2,
55,5,2,37,22.0
45,2,37,2,
45,2,2,37,22.0
66,1,38,2,
66,1,2,38,22.0
17,168,38,2,
17,168,2,38,22.0
48,3,38,2,
48,3,2,38,22.0
19,9,38,2,
19,9,2,38,22.0
4,3,38,2,
4,3,2,38,22.0
57,161,38,2,
57,161,2,38,22.0
63,2,38,2,
63,2,2,38,22.0
5,2,38,2,
5,2,2,38,22.0
11,15,39,2,
11,15,2,39,22.0
5,2,39,2,
5,2,2,39,22.0
55,4,39,2,
55,4,2,39,23.0
51,2,39,2,
51,2,2,39,23.0
66,0,40,2,
66,0,2,40,23.0
4,3,40,2,
4,3,2,40,23.0
63,2,40,2,
63,2,2,40,23.0
45,166,40,2,
45,166,2,40,23.0
57,162,40,2,
57,162,2,40,23.0
19,18,41,2,
19,18,2,41,23.0
11,7,41,2,
11,7,2,41,23.0
7,26,41,2,
7,26,2,41,23.0
18,337,42,2,
18,337,2,42,24.0
55,161,42,2,
55,161,2,42,24.0
5,2,42,2,
5,2,2,42,24.0
51,10,43,2,
51,10,2,43,24.0
0,35,43,2,
0,35,2,43,24.0
63,2,43,2,
63,2,2,43,24.0
54,192,43,2,
54,192,2,43,24.0
5,2,44,2,
5,2,2,44,24.0
46,160,44,2,
46,160,2,44,24.0
45,5,44,2,
45,5,2,44,24.0
55,162,44,2,
55,162,2,44,24.0
11,2,44,2,
11,2,2,44,24.0
64,4,44,2,
64,4,2,44,24.0
9,3,44,2,
9,3,2,44,24.0
44,18,44,1,
44,18,1,44,24.0
17,164,44,2,
17,164,2,44,24.0
18,183,45,2,
18,183,2,45,24.0
51,9,45,2,
51,9,2,45,25.0
8,335,45,2,
8,335,2,45,25.0
57,5,45,2,
57,5,2,45,25.0
28,3,46,2,
28,3,2,46,25.0
14,311,46,2,
14,311,2,46,25.0
54,183,46,2,
54,183,2,46,25.0
5,2,46,2,
5,2,2,46,25.0
11,160,46,2,
11,160,2,46,25.0
63,2,46,2,
63,2,2,46,25.0
44,18,47,2,
44,18,2,47,25.0
43,180,47,2,
43,180,2,47,25.0
55,5,47,2,
55,5,2,47,25.0
28,4,47,2,
28,4,2,47,25.0
51,167,47,1,
51,167,1,47,25.0
26,1,47,2,
26,1,2,47,25.0
18,192,48,2,
18,192,2,48,25.0
57,5,48,1,
57,5,1,48,25.0
5,2,48,2,
5,2,2,48,26.0
17,172,48,2,
17,172,2,48,26.0
20,5,49,2,
20,5,2,49,26.0
7,17,49,2,
7,17,2,49,26.0
0,18,49,2,
0,18,2,49,26.0
64,3,49,2,
64,3,2,49,26.0
9,160,49,2,
9,160,2,49,26.0
19,158,49,2,
19,158,2,49,26.0
44,18,49,2,
44,18,2,49,26.0
63,174,49,2,
63,174,2,49,26.0
26,0,49,2,
26,0,2,49,26.0
43,181,50,2,
43,181,2,50,26.0
45,5,50,2,
45,5,2,50,26.0
57,162,50,2,
57,162,2,50,26.0
11,14,50,2,
11,14,2,50,27.0
51,17,50,2,
51,17,2,50,27.0
7,167,51,2,
7,167,2,51,27.0
22,3,51,1,
22,3,1,51,27.0
42,3,51,2,
42,3,2,51,27.0
55,4,51,2,
55,4,2,51,27.0
44,18,51,2,
44,18,2,51,27.0
0,26,52,2,
0,26,2,52,27.0
21,3,52,2,
21,3,2,52,27.0
57,5,52,2,
57,5,2,52,27.0
45,162,52,2,
45,162,2,52,27.0
54,26,52,2,
54,26,2,52,27.0
20,5,52,2,
20,5,2,52,27.0
59,3,52,2,
59,3,2,52,27.0
17,22,52,2,
17,22,2,52,27.0
51,26,53,2,
51,26,2,53,27.0
52,3,53,2,
52,3,2,53,27.0
55,3,53,2,
55,3,2,53,27.0
48,3,53,2,
48,3,2,53,27.0
5,3,53,2,
5,3,2,53,27.0
0,26,54,1,
0,26,1,54,27.0
71,3,54,2,
71,3,2,54,27.0
44,18,54,2,
44,18,2,54,27.0
45,162,54,2,
45,162,2,54,27.0
47,160,55,2,
47,160,2,55,27.0
63,17,55,2,
63,17,2,55,27.0
57,162,55,2,
57,162,2,55,27.0
7,2,55,2,
7,2,2,55,27.0
9,3,56,2,
9,3,2,56,27.0
44,18,56,2,
44,18,2,56,27.0
21,2,56,2,
21,2,2,56,27.0
26,34,56,2,
26,34,2,56,27.0
43,22,56,2,
43,22,2,56,27.0
45,18,57,2,
45,18,2,57,27.0
5,3,57,2,
5,3,2,57,27.0
55,24,57,2,
55,24,2,57,27.0
63,167,57,1,
63,167,1,57,27.0
57,4,57,2,
57,4,2,57,27.0
51,184,57,2,
51,184,2,57,27.0
54,175,58,2,
54,175,2,58,27.0
7,160,58,2,
7,160,2,58,27.0
5,3,59,2,
5,3,2,59,27.0
57,3,59,2,
57,3,2,59,27.0
45,25,60,2,
45,25,2,60,27.0
7,8,60,2,
7,8,2,60,27.0
36,3,61,2,
36,3,2,61,27.0
5,3,61,2,
5,3,2,61,27.0
54,10,61,2,
54,10,2,61,27.0
45,175,62,1,
45,175,1,62,27.0
55,4,62,2,
55,4,2,62,27.0
57,2,62,2,
57,2,2,62,27.0
5,3,63,2,
5,3,2,63,28.0
51,18,63,2,
51,18,2,63,28.0
63,2,63,2,
63,2,2,63,28.0
63,2,64,2,
63,2,2,64,28.0
57,2,64,2,
57,2,2,64,28.0
7,172,64,1,
7,172,1,64,28.0
54,18,64,2,
54,18,2,64,28.0
55,5,64,2,
55,5,2,64,28.0
45,176,64,2,
45,176,2,64,28.0
0,189,65,2,
0,189,2,65,28.0
63,2,66,2,
63,2,2,66,29.0
51,18,66,2,
51,18,2,66,29.0
3,162,66,2,
3,162,2,66,29.0
58,159,66,2,
58,159,2,66,29.0
57,2,66,2,
57,2,2,66,29.0
5,3,66,2,
5,3,2,66,29.0
7,181,66,2,
7,181,2,66,29.0
25,43,67,2,
25,43,2,67,29.0
2,2,68,2,
2,2,2,68,29.0
29,3,68,2,
29,3,2,68,29.0
63,2,68,2,
63,2,2,68,30.0
12,3,68,2,
12,3,2,68,30.0
32,4,68,1,
32,4,1,68,30.0
51,168,68,2,
51,168,2,68,30.0
59,3,69,2,
59,3,2,69,30.0
55,5,69,2,
55,5,2,69,30.0
36,3,69,2,
36,3,2,69,30.0
54,9,69,2,
54,9,2,69,30.0
58,24,69,1,
58,24,1,69,30.0
5,3,70,2,
5,3,2,70,30.0
63,2,70,2,
63,2,2,70,30.0
30,180,70,2,
30,180,2,70,30.0
57,2,71,1,
57,2,1,71,30.0
51,167,71,2,
51,167,2,71,30.0
55,5,71,2,
55,5,2,71,30.0
5,3,71,2,
5,3,2,71,30.0
54,3,71,2,
54,3,2,71,30.0
20,3,72,2,
20,3,2,72,30.0
50,3,72,2,
50,3,2,72,30.0
18,202,72,1,
18,202,1,72,30.0
63,2,72,2,
63,2,2,72,30.0
55,5,73,1,
55,5,1,73,30.0
57,2,73,2,
57,2,2,73,30.0
45,176,74,2,
45,176,2,74,30.0
16,4,74,2,
16,4,2,74,30.0
54,2,74,2,
54,2,2,74,30.0
63,2,74,2,
63,2,2,74,30.0
58,336,74,2,
58,336,2,74,30.0
55,5,75,2,
55,5,2,75,30.0
51,4,75,2,
51,4,2,75,30.0
5,3,75,2,
5,3,2,75,30.0
57,1,76,2,
57,1,2,76,30.0
19,180,76,2,
19,180,2,76,30.0
63,2,76,2,
63,2,2,76,30.0
55,5,77,2,
55,5,2,77,30.0
12,9,77,2,
12,9,2,77,30.0
47,16,77,2,
47,16,2,77,30.0
45,17,77,2,
45,17,2,77,30.0
50,3,77,2,
50,3,2,77,30.0
54,7,77,1,
54,7,1,77,30.0
61,2,77,2,
61,2,2,77,30.0
5,3,77,2,
5,3,2,77,30.0
9,160,78,1,
9,160,1,78,30.0
67,3,78,2,
67,3,2,78,30.0
51,161,78,2,
51,161,2,78,30.0
54,14,79,2,
54,14,2,79,31.0
63,2,79,2,
63,2,2,79,31.0
45,167,79,1,
45,167,1,79,31.0
5,3,79,2,
5,3,2,79,31.0
19,306,81,2,
19,306,2,81,31.0
41,2,81,2,
41,2,2,81,31.0
63,160,81,2,
63,160,2,81,31.0
6,18,81,2,
6,18,2,81,31.0
55,5,81,2,
55,5,2,81,31.0
17,22,82,2,
17,22,2,82,31.0
31,193,82,2,
31,193,2,82,31.0
45,160,82,2,
45,160,2,82,31.0
5,165,82,2,
5,165,2,82,31.0
51,3,82,2,
51,3,2,82,31.0
63,8,83,2,
63,8,2,83,31.0
57,0,83,2,
57,0,2,83,31.0
51,3,84,2,
51,3,2,84,31.0
57,159,85,2,
57,159,2,85,31.0
45,2,85,2,
45,2,2,85,31.0
63,7,85,2,
63,7,2,85,31.0
54,189,85,2,
54,189,2,85,31.0
18,25,85,2,
18,25,2,85,31.0
57,165,87,2,
57,165,2,87,31.0
12,160,87,2,
12,160,2,87,31.0
6,18,87,2,
6,18,2,87,31.0
51,3,87,2,
51,3,2,87,31.0
31,18,88,2,
31,18,2,88,31.0
47,17,89,2,
47,17,2,89,31.0
70,3,89,2,
70,3,2,89,31.0
57,166,89,2,
57,166,2,89,31.0
51,3,89,2,
51,3,2,89,31.0
6,176,89,2,
6,176,2,89,31.0
5,181,90,2,
5,181,2,90,31.0
18,17,90,2,
18,17,2,90,31.0
31,17,90,2,
31,17,2,90,31.0
57,173,91,2,
57,173,2,91,31.0
63,326,91,2,
63,326,2,91,31.0
45,199,92,2,
45,199,2,92,31.0
41,3,92,2,
41,3,2,92,31.0
6,18,92,2,
6,18,2,92,31.0
64,3,92,2,
64,3,2,92,31.0
55,18,92,2,
55,18,2,92,31.0
20,3,92,2,
20,3,2,92,31.0
51,174,92,2,
51,174,2,92,31.0
71,4,92,2,
71,4,2,92,31.0
31,16,92,2,
31,16,2,92,31.0
51,13,94,2,
51,13,2,94,32.0
0,200,94,2,
0,200,2,94,32.0
18,183,94,2,
18,183,2,94,32.0
57,317,96,2,
57,317,2,96,33.0
21,3,96,2,
21,3,2,96,33.0
5,306,96,1,
5,306,1,96,33.0
18,24,96,2,
18,24,2,96,33.0
6,35,96,2,
6,35,2,96,33.0
34,161,97,2,
34,161,2,97,34.0
2,8,97,2,
2,8,2,97,34.0
31,189,97,2,
31,189,2,97,34.0
37,34,97,2,
37,34,2,97,34.0
25,327,98,2,
25,327,2,98,34.0
51,159,98,2,
51,159,2,98,34.0
55,174,98,2,
55,174,2,98,34.0
34,10,99,2,
34,10,2,99,34.0
36,3,99,2,
36,3,2,99,34.0
20,160,100,1,
20,160,1,100,34.0
3,3,100,2,
3,3,2,100,34.0
38,161,100,2,
38,161,2,100,34.0
4,3,100,2,
4,3,2,100,34.0
12,2,100,2,
12,2,2,100,34.0
55,175,100,2,
55,175,2,100,34.0
31,171,101,2,
31,171,2,101,34.0
51,6,101,2,
51,6,2,101,34.0
55,176,102,2,
55,176,2,102,34.0
18,158,103,2,
18,158,2,103,34.0
17,1,103,2,
17,1,2,103,34.0
37,31,105,2,
37,31,2,105,34.0
55,51,107,2,
55,51,2,107,34.0
17,22,107,2,
17,22,2,107,34.0
31,52,111,1,
31,52,1,111,35.0
51,159,111,2,
51,159,2,111,35.0
10,202,111,2,
10,202,2,111,35.0
37,41,111,2,
37,41,2,111,35.0
9,160,112,2,
9,160,2,112,35.0
0,182,112,2,
0,182,2,112,35.0
47,160,112,2,
47,160,2,112,35.0
18,158,112,2,
18,158,2,112,35.0
32,160,112,1,
32,160,1,112,35.0
41,160,112,2,
41,160,2,112,35.0
51,42,115,2,
51,42,2,115,35.0
0,191,115,2,
0,191,2,115,35.0
17,312,116,2,
17,312,2,116,35.0
63,211,117,2,
63,211,2,117,35.0
37,310,118,2,
37,310,2,118,35.0
29,173,118,2,
29,173,2,118,35.0
18,305,118,1,
18,305,1,118,35.0
4,15,118,2,
4,15,2,118,35.0
35,166,118,2,
35,166,2,118,35.0
54,312,118,2,
54,312,2,118,35.0
46,3,118,2,
46,3,2,118,35.0
43,317,118,2,
43,317,2,118,35.0
25,171,118,2,
25,171,2,118,35.0
27,193,119,2,
27,193,2,119,35.0
0,318,119,2,
0,318,2,119,35.0
21,3,120,1,
21,3,1,120,35.0
9,3,120,2,
9,3,2,120,35.0
10,35,120,2,
10,35,2,120,35.0
3,3,120,2,
3,3,2,120,36.0
24,193,120,2,
24,193,2,120,36.0
6,335,120,2,
6,335,2,120,36.0
20,9,121,2,
20,9,2,121,36.0
25,312,121,2,
25,312,2,121,36.0
3,3,122,2,
3,3,2,122,36.0
4,161,122,2,
4,161,2,122,36.0
27,33,125,2,
27,33,2,125,36.0
21,3,126,2,
21,3,2,126,36.0
20,3,126,2,
20,3,2,126,36.0
36,160,126,2,
36,160,2,126,36.0
41,3,126,2,
41,3,2,126,36.0
50,16,127,2,
50,16,2,127,36.0
0,306,127,2,
0,306,2,127,36.0
67,13,127,2,
67,13,2,127,36.0
27,192,127,2,
27,192,2,127,37.0
6,316,130,2,
6,316,2,130,37.0
27,327,130,2,
27,327,2,130,37.0
38,3,131,2,
38,3,2,131,37.0
47,3,131,2,
47,3,2,131,37.0
32,10,131,2,
32,10,2,131,37.0
61,3,132,2,
61,3,2,132,37.0
10,35,132,2,
10,35,2,132,37.0
31,317,132,2,
31,317,2,132,38.0
52,3,132,2,
52,3,2,132,38.0
27,31,132,2,
27,31,2,132,38.0
21,166,133,2,
21,166,2,133,38.0
41,161,133,2,
41,161,2,133,38.0
63,201,133,2,
63,201,2,133,38.0
3,160,133,2,
3,160,2,133,38.0
32,26,134,2,
32,26,2,134,38.0
10,183,135,2,
10,183,2,135,38.0
27,32,135,2,
27,32,2,135,38.0
70,160,136,2,
70,160,2,136,38.0
67,3,136,2,
67,3,2,136,38.0
28,3,136,2,
28,3,2,136,38.0
63,190,138,2,
63,190,2,138,38.0
10,23,138,2,
10,23,2,138,38.0
62,23,138,2,
62,23,2,138,38.0
60,43,140,2,
60,43,2,140,38.0
16,160,141,2,
16,160,2,141,39.0
41,3,142,2,
41,3,2,142,40.0
4,4,142,2,
4,4,2,142,40.0
10,32,142,2,
10,32,2,142,40.0
27,22,143,2,
27,22,2,143,40.0
52,3,143,2,
52,3,2,143,40.0
59,161,144,2,
59,161,2,144,40.0
44,5,145,2,
44,5,2,145,40.0
52,3,146,1,
52,3,1,146,40.0
3,3,147,2,
3,3,2,147,40.0
44,5,148,2,
44,5,2,148,40.0
60,325,151,2,
60,325,2,151,42.0
63,311,152,2,
63,311,2,152,42.0
2,3,152,2,
2,3,2,152,42.0
20,160,152,2,
20,160,2,152,42.0
67,3,153,1,
67,3,1,153,42.0
64,7,153,2,
64,7,2,153,42.0
61,8,153,1,
61,8,1,153,42.0
65,306,153,2,
65,306,2,153,42.0
27,306,154,2,
27,306,2,154,42.0
10,202,154,2,
10,202,2,154,42.0
2,160,154,2,
2,160,2,154,42.0
29,3,154,2,
29,3,2,154,42.0
44,4,154,2,
44,4,2,154,42.0
50,328,156,2,
50,328,2,156,43.0
62,3,156,2,
62,3,2,156,43.0
20,3,156,2,
20,3,2,156,43.0
9,3,156,2,
9,3,2,156,43.0
32,3,156,2,
32,3,2,156,43.0
31,32,156,2,
31,32,2,156,43.0
25,319,159,1,
25,319,1,159,43.0
44,161,159,2,
44,161,2,159,43.0
20,3,159,2,
20,3,2,159,43.0
34,161,160,2,
34,161,2,160,43.0
22,7,160,2,
22,7,2,160,43.0
60,200,160,2,
60,200,2,160,43.0
32,161,160,2,
32,161,2,160,43.0
52,173,160,2,
52,173,2,160,43.0
38,166,161,2,
38,166,2,161,43.0
21,180,161,2,
21,180,2,161,43.0
69,199,161,2,
69,199,2,161,43.0
68,3,161,2,
68,3,2,161,43.0
31,327,161,2,
31,327,2,161,43.0
67,160,162,2,
67,160,2,162,43.0
3,3,162,2,
3,3,2,162,43.0
44,2,162,2,
44,2,2,162,43.0
46,4,162,2,
46,4,2,162,43.0
61,3,163,2,
61,3,2,163,43.0
60,31,163,2,
60,31,2,163,43.0
62,167,166,2,
62,167,2,166,44.0
25,210,166,2,
25,210,2,166,44.0
34,5,166,2,
34,5,2,166,44.0
61,2,166,2,
61,2,2,166,44.0
60,189,166,2,
60,189,2,166,44.0
44,14,166,2,
44,14,2,166,44.0
23,160,167,2,
23,160,2,167,44.0
55,210,167,2,
55,210,2,167,44.0
39,160,167,2,
39,160,2,167,44.0
64,3,167,2,
64,3,2,167,45.0
16,181,167,2,
16,181,2,167,45.0
46,167,167,2,
46,167,2,167,45.0
69,316,167,2,
69,316,2,167,45.0
44,13,168,2,
44,13,2,168,46.0
4,160,168,2,
4,160,2,168,46.0
28,3,168,1,
28,3,1,168,46.0
31,210,168,2,
31,210,2,168,46.0
2,3,168,2,
2,3,2,168,46.0
2,160,169,2,
2,160,2,169,46.0
47,3,169,2,
47,3,2,169,46.0
67,2,170,2,
67,2,2,170,46.0
64,9,170,1,
64,9,1,170,46.0
28,3,170,2,
28,3,2,170,46.0
68,3,170,2,
68,3,2,170,46.0
34,162,170,2,
34,162,2,170,46.0
61,7,171,2,
61,7,2,171,46.0
20,3,172,2,
20,3,2,172,46.0
71,3,172,2,
71,3,2,172,46.0
47,3,172,2,
47,3,2,172,46.0
44,180,172,2,
44,180,2,172,47.0
9,4,173,1,
9,4,1,173,47.0
2,2,173,2,
2,2,2,173,47.0
23,7,174,1,
23,7,1,174,47.0
43,158,174,2,
43,158,2,174,47.0
66,26,174,2,
66,26,2,174,47.0
61,15,174,2,
61,15,2,174,47.0
44,22,174,2,
44,22,2,174,47.0
35,161,175,2,
35,161,2,175,47.0
9,3,175,2,
9,3,2,175,47.0
21,160,175,2,
21,160,2,175,47.0
34,3,176,2,
34,3,2,176,47.0
16,3,176,1,
16,3,1,176,47.0
32,3,176,1,
32,3,1,176,47.0
44,13,176,2,
44,13,2,176,47.0
43,171,177,2,
43,171,2,177,47.0
21,8,177,1,
21,8,1,177,47.0
3,161,177,2,
3,161,2,177,47.0
49,3,177,2,
49,3,2,177,47.0
66,26,177,2,
66,26,2,177,47.0
52,3,177,1,
52,3,1,177,47.0
36,161,177,2,
36,161,2,177,47.0
16,160,178,2,
16,160,2,178,47.0
44,171,179,2,
44,171,2,179,47.0
52,160,179,2,
52,160,2,179,47.0
16,164,181,2,
16,164,2,181,47.0
66,25,181,2,
66,25,2,181,47.0
41,4,181,2,
41,4,2,181,47.0
22,3,181,2,
22,3,2,181,47.0
48,160,181,1,
48,160,1,181,47.0
52,2,182,2,
52,2,2,182,47.0
59,9,182,2,
59,9,2,182,47.0
68,9,182,2,
68,9,2,182,47.0
29,3,182,2,
29,3,2,182,47.0
37,1,182,2,
37,1,2,182,47.0
8,158,183,2,
8,158,2,183,47.0
20,3,184,2,
20,3,2,184,47.0
43,181,184,2,
43,181,2,184,47.0
66,18,184,2,
66,18,2,184,47.0
47,3,184,2,
47,3,2,184,47.0
37,165,184,2,
37,165,2,184,47.0
8,158,185,2,
8,158,2,185,47.0
44,158,186,2,
44,158,2,186,47.0
67,24,186,2,
67,24,2,186,47.0
22,161,187,2,
22,161,2,187,47.0
71,18,187,2,
71,18,2,187,47.0
41,5,187,2,
41,5,2,187,47.0
20,3,188,2,
20,3,2,188,47.0
42,3,188,2,
42,3,2,188,47.0
32,160,188,2,
32,160,2,188,47.0
66,168,188,2,
66,168,2,188,47.0
7,171,188,2,
7,171,2,188,47.0
43,182,189,2,
43,182,2,189,47.0
9,23,189,2,
9,23,2,189,47.0
44,1,189,2,
44,1,2,189,47.0
70,165,190,2,
70,165,2,190,47.0
39,4,190,2,
39,4,2,190,47.0
8,164,190,2,
8,164,2,190,47.0
66,9,190,2,
66,9,2,190,47.0
7,181,191,2,
7,181,2,191,47.0
44,173,191,2,
44,173,2,191,47.0
37,1,191,1,
37,1,1,191,47.0
66,8,192,2,
66,8,2,192,47.0
43,176,195,2,
43,176,2,195,48.0
39,162,196,2,
39,162,2,196,48.0
3,167,196,2,
3,167,2,196,48.0
31,319,196,2,
31,319,2,196,49.0
44,167,196,2,
44,167,2,196,49.0
66,1,196,1,
66,1,1,196,49.0
2,3,197,2,
2,3,2,197,49.0
38,3,197,2,
38,3,2,197,49.0
29,3,197,1,
29,3,1,197,49.0
7,14,197,2,
7,14,2,197,49.0
35,3,198,2,
35,3,2,198,49.0
34,160,198,2,
34,160,2,198,49.0
8,306,198,2,
8,306,2,198,49.0
37,158,199,1,
37,158,1,199,49.0
20,16,199,2,
20,16,2,199,49.0
59,3,199,2,
59,3,2,199,49.0
46,3,199,2,
46,3,2,199,49.0
10,34,201,2,
10,34,2,201,49.0
44,3,201,2,
44,3,2,201,49.0
66,2,201,2,
66,2,2,201,50.0
7,7,201,2,
7,7,2,201,50.0
54,306,202,2,
54,306,2,202,50.0
62,160,202,1,
62,160,1,202,50.0
43,26,202,2,
43,26,2,202,50.0
70,3,202,2,
70,3,2,202,50.0
47,7,202,2,
47,7,2,202,50.0
67,3,202,2,
67,3,2,202,50.0
64,2,202,2,
64,2,2,202,50.0
49,3,202,1,
49,3,1,202,50.0
37,0,203,2,
37,0,2,203,50.0
7,2,203,2,
7,2,2,203,50.0
44,8,204,2,
44,8,2,204,50.0
2,160,204,2,
2,160,2,204,50.0
61,9,204,2,
61,9,2,204,50.0
52,3,204,2,
52,3,2,204,50.0
34,6,204,1,
34,6,1,204,50.0
66,3,204,2,
66,3,2,204,50.0
10,337,205,2,
10,337,2,205,50.0
66,161,206,2,
66,161,2,206,50.0
37,15,206,2,
37,15,2,206,50.0
39,3,206,2,
39,3,2,206,50.0
7,9,206,2,
7,9,2,206,50.0
9,3,207,2,
9,3,2,207,51.0
56,202,207,2,
56,202,2,207,51.0
8,318,208,2,
8,318,2,208,51.0
62,8,208,2,
62,8,2,208,51.0
12,3,208,2,
12,3,2,208,51.0
42,8,209,2,
42,8,2,209,51.0
39,160,209,2,
39,160,2,209,51.0
67,3,209,2,
67,3,2,209,51.0
38,2,209,2,
38,2,2,209,51.0
37,22,209,2,
37,22,2,209,51.0
44,184,211,2,
44,184,2,211,51.0
10,336,212,2,
10,336,2,212,53.0
42,160,212,2,
42,160,2,212,53.0
56,191,212,2,
56,191,2,212,53.0
37,33,212,2,
37,33,2,212,53.0
50,4,212,2,
50,4,2,212,53.0
47,3,212,2,
47,3,2,212,53.0
43,18,212,2,
43,18,2,212,53.0
49,9,212,2,
49,9,2,212,53.0
19,171,212,2,
19,171,2,212,53.0
66,162,212,2,
66,162,2,212,53.0
7,176,213,2,
7,176,2,213,53.0
46,160,213,2,
46,160,2,213,53.0
23,16,213,2,
23,16,2,213,53.0
12,174,214,2,
12,174,2,214,53.0
48,3,214,2,
48,3,2,214,53.0
71,160,214,2,
71,160,2,214,53.0
44,43,214,2,
44,43,2,214,53.0
43,18,214,2,
43,18,2,214,54.0
66,3,215,1,
66,3,1,215,54.0
56,32,215,2,
56,32,2,215,54.0
35,3,216,2,
35,3,2,216,54.0
62,3,216,2,
62,3,2,216,54.0
29,160,216,2,
29,160,2,216,54.0
7,17,216,2,
7,17,2,216,54.0
43,18,216,1,
43,18,1,216,54.0
52,161,217,1,
52,161,1,217,54.0
44,202,217,2,
44,202,2,217,54.0
66,2,217,2,
66,2,2,217,54.0
66,310,222,2,
66,310,2,222,55.0
36,5,222,2,
36,5,2,222,55.0
52,162,222,2,
52,162,2,222,55.0
67,1,222,2,
67,1,2,222,55.0
47,3,222,2,
47,3,2,222,55.0
32,160,222,2,
32,160,2,222,55.0
20,161,222,2,
20,161,2,222,55.0
50,161,222,2,
50,161,2,222,55.0
37,200,222,2,
37,200,2,222,55.0
7,14,222,2,
7,14,2,222,55.0
21,3,223,2,
21,3,2,223,55.0
61,3,223,2,
61,3,2,223,55.0
10,317,223,2,
10,317,2,223,55.0
56,319,223,2,
