wasp_id,cell_id,amt,time,bout_id
22,158,2,385,56.0
13,3,385,2,
13,3,2,385,56.0
30,1,385,2,
30,1,2,385,56.0
24,160,386,2,
24,160,2,386,56.0
28,171,386,2,
28,171,2,386,56.0
22,164,387,2,
22,164,2,387,56.0
43,6,387,2,
43,6,2,387,56.0
23,3,388,2,
23,3,2,388,56.0
39,3,388,2,
39,3,2,388,56.0
5,3,389,2,
5,3,2,389,56.0
32,191,389,2,
32,191,2,389,56.0
22,158,390,2,
22,158,2,390,56.0
39,2,390,2,
39,2,2,390,56.0
43,158,390,2,
43,158,2,390,56.0
28,32,393,2,
28,32,2,393,56.0
22,14,393,2,
22,14,2,393,56.0
12,312,396,2,
12,312,2,396,57.0
39,9,396,2,
39,9,2,396,57.0
35,3,396,2,
35,3,2,396,57.0
28,318,396,2,
28,318,2,396,57.0
9,3,397,2,
9,3,2,397,57.0
22,158,397,2,
22,158,2,397,57.0
32,171,397,2,
32,171,2,397,57.0
13,160,397,2,
13,160,2,397,57.0
21,160,397,1,
21,160,1,397,57.0
6,7,397,2,
6,7,2,397,57.0
24,3,398,2,
24,3,2,398,57.0
32,164,399,2,
32,164,2,399,57.0
